"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";431;0;20;0;133596;322,61;9;6,74
"LK Altötting";696;10;55;0;111210;625,84;24;21,58
"LK Amberg-Sulzbach";509;3;54;0;103109;493,65;5;4,85
"LK Ansbach";630;2;28;0;183949;342,49;15;8,15
"LK Aschaffenburg";611;0;42;0;174208;350,73;5;2,87
"LK Augsburg";556;1;11;0;251534;221,04;43;17,1
"LK Bad Kissingen";278;0;18;0;103218;269,33;4;3,88
"LK Bad Tölz-Wolfratshausen";564;5;10;0;127227;443,3;26;20,44
"LK Bamberg";447;0;36;0;147086;303,9;1;0,68
"LK Bayreuth";440;0;28;0;103656;424,48;4;3,86
"LK Berchtesgadener Land";380;0;25;0;105722;359,43;4;3,78
"LK Cham";459;0;21;0;127882;358,92;11;8,6
"LK Coburg";426;-1;29;0;86906;490,18;1;1,15
"LK Dachau";1077;6;32;0;153884;699,88;37;24,04
"LK Deggendorf";387;1;15;0;119326;324,32;27;22,63
"LK Dillingen a.d.Donau";319;7;29;0;96021;332,22;23;23,95
"LK Dingolfing-Landau";852;3;10;0;96217;885,5;19;19,75
"LK Donau-Ries";402;0;23;0;133496;301,13;9;6,74
"LK Ebersberg";627;4;5;0;142142;441,11;41;28,84
"LK Eichstätt";363;7;20;0;132341;274,29;23;17,38
"LK Erding";774;11;11;0;137660;562,25;17;12,35
"LK Erlangen-Höchstadt";319;1;11;0;136271;234,09;5;3,67
"LK Forchheim";246;2;4;0;116099;211,89;7;6,03
"LK Freising";1119;14;46;0;179116;624,73;42;23,45
"LK Freyung-Grafenau";201;0;12;0;78355;256,52;4;5,1
"LK Fürstenfeldbruck";1061;7;36;0;219320;483,77;37;16,87
"LK Fürth";530;0;58;0;117387;451,5;11;9,37
"LK Garmisch-Partenkirchen";328;7;18;0;88467;370,76;14;15,83
"LK Günzburg";304;5;4;0;125747;241,76;16;12,72
"LK Haßberge";181;1;6;0;84599;213,95;1;1,18
"LK Hof";499;0;32;0;95311;523,55;7;7,34
"LK Kelheim";587;15;35;0;122258;480,13;39;31,9
"LK Kitzingen";219;0;3;0;90909;240,9;10;11
"LK Kronach";178;0;3;0;67135;265,14;1;1,49
"LK Kulmbach";258;0;11;0;71845;359,11;2;2,78
"LK Landsberg a.Lech";408;4;10;0;120071;339,8;14;11,66
"LK Landshut";773;5;32;0;158698;487,09;21;13,23
"LK Lichtenfels";335;0;17;0;66838;501,21;2;2,99
"LK Lindau";266;0;8;0;81669;325,7;1;1,22
"LK Main-Spessart";184;1;6;0;126365;145,61;6;4,75
"LK Miesbach";663;7;11;0;99726;664,82;16;16,04
"LK Miltenberg";356;6;5;0;128756;276,49;11;8,54
"LK Mühldorf a.Inn";566;3;27;0;115250;491,11;15;13,02
"LK München";1670;9;96;0;348871;478,69;58;16,63
"LK Neu-Ulm";567;11;26;0;174200;325,49;44;25,26
"LK Neuburg-Schrobenhausen";377;7;18;0;96680;389,95;24;24,82
"LK Neumarkt i.d.OPf.";452;12;17;0;133561;338,42;43;32,2
"LK Neustadt a.d.Aisch-Bad Windsheim";270;0;6;0;100364;269,02;6;5,98
"LK Neustadt a.d.Waldnaab";853;2;73;0;94352;904,06;5;5,3
"LK Nürnberger Land";690;0;44;0;170365;405,01;8;4,7
"LK Oberallgäu";232;3;7;0;155362;149,33;11;7,08
"LK Ostallgäu";575;8;39;0;140316;409,79;21;14,97
"LK Passau";664;2;31;0;192043;345,76;17;8,85
"LK Pfaffenhofen a.d.Ilm";426;7;21;0;127151;335,03;21;16,52
"LK Regen";207;0;12;0;77656;266,56;6;7,73
"LK Regensburg";570;15;15;0;193572;294,46;38;19,63
"LK Rhön-Grabfeld";212;0;8;0;79690;266,03;3;3,76
"LK Rosenheim";2412;7;199;0;260983;924,2;43;16,48
"LK Roth";324;2;7;0;126958;255,2;10;7,88
"LK Rottal-Inn";777;0;49;0;120659;643,96;13;10,77
"LK Schwandorf";548;0;20;0;147189;372,31;17;11,55
"LK Schweinfurt";569;0;25;0;115106;494,33;3;2,61
"LK Starnberg";664;6;13;0;136092;487,91;23;16,9
"LK Straubing-Bogen";577;0;29;0;100649;573,28;4;3,97
"LK Tirschenreuth";1149;7;138;0;72504;1584,74;6;8,28
"LK Traunstein";1368;7;88;0;177089;772,49;30;16,94
"LK Unterallgäu";321;3;14;0;144041;222,85;14;9,72
"LK Weilheim-Schongau";389;3;3;0;135348;287,41;12;8,87
"LK Weißenburg-Gunzenhausen";383;6;25;0;94393;405,75;21;22,25
"LK Wunsiedel i.Fichtelgebirge";683;0;41;0;73178;933,34;0;0
"LK Würzburg";480;0;7;0;161834;296,6;15;9,27
"SK Amberg";102;0;4;0;41970;243,03;0;0
"SK Ansbach";162;1;8;0;41847;387,12;1;2,39
"SK Aschaffenburg";147;0;1;0;70527;208,43;3;4,25
"SK Augsburg";746;19;16;0;295135;252,77;96;32,53
"SK Bamberg";223;1;22;0;77592;287,4;2;2,58
"SK Bayreuth";227;1;11;0;74657;304,06;5;6,7
"SK Coburg";132;1;3;0;41249;320,01;2;4,85
"SK Erlangen";307;1;11;0;111962;274,2;14;12,5
"SK Fürth";481;0;38;0;127748;376,52;10;7,83
"SK Hof";157;0;4;0;45930;341,82;5;10,89
"SK Ingolstadt";660;15;38;0;136981;481,82;42;30,66
"SK Kaufbeuren";130;1;5;0;43893;296,17;11;25,06
"SK Kempten";139;5;10;0;68907;201,72;11;15,96
"SK Landshut";325;0;9;0;72404;448,87;18;24,86
"SK Memmingen";77;1;0;0;43837;175,65;5;11,41
"SK München";8473;156;223;0;1471508;575,8;498;33,84
"SK Nürnberg";1444;15;52;0;518365;278,57;106;20,45
"SK Passau";165;3;18;0;52469;314,47;10;19,06
"SK Regensburg";768;4;10;0;152610;503,24;14;9,17
"SK Rosenheim";608;10;23;0;63324;960,14;32;50,53
