"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1138;0;21;0;134655;845,12;266;197,54
"LK Altötting";1156;51;57;0;111516;1036,62;227;203,56
"LK Amberg-Sulzbach";759;39;55;0;103049;736,54;112;108,69
"LK Ansbach";1348;68;29;0;184591;730,26;268;145,19
"LK Aschaffenburg";1309;40;43;0;174200;751,44;142;81,52
"LK Augsburg";2217;182;18;2;253468;874,67;655;258,42
"LK Bad Kissingen";472;15;18;0;103235;457,21;67;64,9
"LK Bad Tölz-Wolfratshausen";1075;40;12;0;127917;840,39;185;144,63
"LK Bamberg";1014;22;39;0;147163;689,03;212;144,06
"LK Bayreuth";720;13;28;0;103664;694,55;84;81,03
"LK Berchtesgadener Land";1446;32;28;0;105929;1365,07;237;223,73
"LK Cham";1087;54;21;0;127998;849,23;214;167,19
"LK Coburg";673;27;31;0;86747;775,82;94;108,36
"LK Dachau";2037;49;40;0;154899;1315,05;330;213,04
"LK Deggendorf";939;41;20;0;119478;785,92;175;146,47
"LK Dillingen a.d.Donau";752;37;31;0;96562;778,77;179;185,37
"LK Dingolfing-Landau";1307;22;11;0;96683;1351,84;120;124,12
"LK Donau-Ries";1157;35;27;0;133783;864,83;281;210,04
"LK Ebersberg";1464;23;12;2;143649;1019,15;258;179,6
"LK Eichstätt";830;32;21;0;132881;624,62;153;115,14
"LK Erding";1490;51;12;0;138182;1078,29;314;227,24
"LK Erlangen-Höchstadt";773;53;11;0;137262;563,16;158;115,11
"LK Forchheim";639;22;4;0;116203;549,9;141;121,34
"LK Freising";2082;28;49;0;180007;1156,62;280;155,55
"LK Freyung-Grafenau";569;28;16;0;78362;726,12;157;200,35
"LK Fürstenfeldbruck";2645;51;38;0;219311;1206,05;352;160,5
"LK Fürth";1108;8;64;0;117853;940,15;199;168,85
"LK Garmisch-Partenkirchen";738;17;20;0;88424;834,62;146;165,11
"LK Günzburg";1149;34;9;3;127027;904,53;221;173,98
"LK Haßberge";480;16;6;0;84384;568,83;70;82,95
"LK Hof";790;24;33;0;94801;833,32;96;101,26
"LK Kelheim";990;36;36;0;123058;804,5;164;133,27
"LK Kitzingen";641;29;4;0;91155;703,2;107;117,38
"LK Kronach";406;20;3;0;66743;608,3;107;160,32
"LK Kulmbach";600;11;11;0;71566;838,39;83;115,98
"LK Landsberg a.Lech";990;33;12;0;120302;822,93;191;158,77
"LK Landshut";1498;54;35;0;159895;936,86;219;136,96
"LK Lichtenfels";726;19;22;0;66776;1087,22;140;209,66
"LK Lindau";708;11;8;0;81981;863,61;181;220,78
"LK Main-Spessart";519;21;6;0;126158;411,39;111;87,98
"LK Miesbach";1217;28;11;0;100010;1216,88;160;159,98
"LK Miltenberg";1056;24;14;0;128743;820,24;201;156,12
"LK Mühldorf a.Inn";1389;44;27;0;115872;1198,74;261;225,25
