"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Neuburg-Schrobenhausen";317;4;14;0;96680;327,89;10;10,34
"LK Neumarkt i.d.OPf.";366;0;15;0;133561;274,03;4;2,99
"LK Neustadt a.d.Aisch-Bad Windsheim";241;1;6;0;100364;240,13;4;3,99
"LK Neustadt a.d.Waldnaab";804;4;67;1;94352;852,13;10;10,6
"LK Nürnberger Land";626;1;44;0;170365;367,45;8;4,7
"LK Oberallgäu";173;0;7;0;155362;111,35;1;0,64
"LK Ostallgäu";503;0;34;0;140316;358,48;3;2,14
"LK Passau";554;0;23;-1;192043;288,48;4;2,08
"LK Pfaffenhofen a.d.Ilm";361;1;19;0;127151;283,91;11;8,65
"LK Regen";194;0;8;1;77656;249,82;6;7,73
"LK Regensburg";451;0;14;0;193572;232,99;6;3,1
"LK Rhön-Grabfeld";190;1;6;0;79690;238,42;1;1,25
"LK Rosenheim";2223;2;173;1;260983;851,78;35;13,41
"LK Roth";291;0;7;0;126958;229,21;1;0,79
"LK Rottal-Inn";733;0;44;0;120659;607,5;4;3,32
"LK Schwandorf";484;3;15;0;147189;328,83;29;19,7
"LK Schweinfurt";489;0;25;0;115106;424,83;13;11,29
"LK Starnberg";516;0;12;0;136092;379,16;3;2,2
"LK Straubing-Bogen";530;4;27;1;100649;526,58;46;45,7
"LK Tirschenreuth";1129;4;130;1;72504;1557,16;7;9,65
"LK Traunstein";1272;0;84;0;177089;718,28;11;6,21
"LK Unterallgäu";271;0;13;0;144041;188,14;0;0
"LK Weilheim-Schongau";339;3;3;0;135348;250,47;4;2,96
"LK Weißenburg-Gunzenhausen";313;0;19;0;94393;331,59;2;2,12
"LK Wunsiedel i.Fichtelgebirge";647;0;39;0;73178;884,15;0;0
"LK Würzburg";405;-4;9;0;161834;250,26;0;0
"SK Amberg";79;1;4;1;41970;188,23;3;7,15
"SK Ansbach";137;1;7;0;41847;327,38;2;4,78
"SK Aschaffenburg";113;1;1;0;70527;160,22;1;1,42
"SK Augsburg";392;2;14;0;295135;132,82;3;1,02
"SK Bamberg";190;0;17;0;77592;244,87;1;1,29
"SK Bayreuth";208;0;12;0;74657;278,61;3;4,02
"SK Coburg";73;1;1;0;41249;176,97;6;14,55
"SK Erlangen";257;2;10;0;111962;229,54;5;4,47
"SK Fürth";382;0;34;0;127748;299,03;1;0,78
"SK Hof";107;0;4;0;45930;232,96;2;4,35
"SK Ingolstadt";441;1;35;0;136981;321,94;12;8,76
"SK Kaufbeuren";107;0;4;0;43893;243,77;1;2,28
"SK Kempten";102;0;10;0;68907;148,03;0;0
"SK Landshut";275;0;10;0;72404;379,81;1;1,38
"SK Memmingen";51;0;0;0;43837;116,34;0;0
"SK München";6428;13;198;2;1471508;436,83;122;8,29
"SK Nürnberg";1033;1;39;1;518365;199,28;22;4,24
"SK Passau";130;0;18;0;52469;247,77;0;0
"SK Regensburg";505;4;9;0;152610;330,91;23;15,07
"SK Rosenheim";507;0;24;0;63324;800,64;8;12,63
"SK Schwabach";78;0;2;0;40792;191,21;0;0
"SK Schweinfurt";170;0;18;0;54032;314,63;0;0
"SK Straubing";418;1;45;0;47794;874,59;26;54,4
"SK Weiden i.d.OPf.";317;3;20;0;42520;745,53;5;11,76
"SK Würzburg";465;-2;49;0;127880;363,62;1;0,78
