"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";174;1;5;2;133596;130,24;60;44,91
"LK Altötting";270;14;6;0;111210;242,78;148;133,08
"LK Amberg-Sulzbach";142;0;3;0;103109;137,72;83;80,5
"LK Ansbach";270;4;2;1;183949;146,78;124;67,41
"LK Aschaffenburg";249;16;12;0;174208;142,93;118;67,74
"LK Augsburg";248;31;0;0;251534;98,6;76;30,21
"LK Bad Kissingen";126;1;1;0;103218;122,07;59;57,16
"LK Bad Tölz-Wolfratshausen";266;3;4;0;127227;209,08;114;89,6
"LK Bamberg";275;27;10;4;147086;186,97;108;73,43
"LK Bayreuth";192;9;3;0;103656;185,23;88;84,9
"LK Berchtesgadener Land";152;0;3;0;105722;143,77;73;69,05
"LK Cham";285;18;5;0;127882;222,86;90;70,38
"LK Coburg";82;7;1;0;86906;94,35;33;37,97
"LK Dachau";476;16;5;1;153884;309,32;212;137,77
"LK Deggendorf";146;0;4;0;119326;122,35;28;23,47
"LK Dillingen a.d.Donau";90;0;1;0;96021;93,73;43;44,78
"LK Dingolfing-Landau";134;8;1;0;96217;139,27;42;43,65
"LK Donau-Ries";216;25;5;0;133496;161,8;131;98,13
"LK Ebersberg";282;0;1;0;142142;198,39;106;74,57
"LK Eichstätt";130;2;2;0;132341;98,23;59;44,58
"LK Erding";418;15;3;0;137660;303,65;127;92,26
"LK Erlangen-Höchstadt";130;5;1;0;136271;95,4;69;50,63
"LK Forchheim";144;1;2;0;116099;124,03;60;51,68
"LK Freising";685;7;15;1;179116;382,43;241;134,55
"LK Freyung-Grafenau";108;9;3;1;78355;137,83;28;35,73
"LK Fürstenfeldbruck";522;21;7;0;219320;238,01;189;86,18
"LK Fürth";268;32;4;0;117387;228,3;124;105,63
"LK Garmisch-Partenkirchen";183;1;1;0;88467;206,86;76;85,91
"LK Günzburg";148;10;1;0;125747;117,7;48;38,17
"LK Haßberge";87;2;0;0;84599;102,84;36;42,55
"LK Hof";202;4;3;1;95311;211,94;98;102,82
"LK Kelheim";264;8;11;0;122258;215,94;140;114,51
"LK Kitzingen";61;1;0;0;90909;67,1;32;35,2
"LK Kronach";69;2;0;0;67135;102,78;19;28,3
"LK Kulmbach";111;5;2;0;71845;154,5;40;55,68
"LK Landsberg a.Lech";223;6;4;0;120071;185,72;88;73,29
"LK Landshut";413;36;9;0;158698;260,24;166;104,6
"LK Lichtenfels";125;0;1;0;66838;187,02;48;71,82
"LK Lindau";190;2;4;0;81669;232,65;70;85,71
"LK Main-Spessart";107;3;2;0;126365;84,68;44;34,82
"LK Miesbach";409;4;2;1;99726;410,12;127;127,35
"LK Miltenberg";173;4;0;0;128756;134,36;76;59,03
"LK Mühldorf a.Inn";279;10;5;1;115250;242,08;136;118
"LK München";833;0;8;0;348871;238,77;257;73,67
"LK Neu-Ulm";241;6;3;1;174200;138,35;111;63,72
"LK Neuburg-Schrobenhausen";118;0;0;0;96680;122,05;40;41,37
"LK Neumarkt i.d.OPf.";146;0;2;0;133561;109,31;59;44,17
"LK Neustadt a.d.Aisch-Bad Windsheim";102;8;2;0;100364;101,63;47;46,83
"LK Neustadt a.d.Waldnaab";419;13;16;3;94352;444,08;232;245,89
"LK Nürnberger Land";323;0;12;0;170365;189,59;172;100,96
"LK Oberallgäu";127;6;3;0;155362;81,74;37;23,82
"LK Ostallgäu";312;16;7;0;140316;222,36;164;116,88
"LK Passau";267;5;7;0;192043;139,03;147;76,55
"LK Pfaffenhofen a.d.Ilm";208;8;3;0;127151;163,59;101;79,43
"LK Regen";94;5;0;0;77656;121,05;52;66,96
"LK Regensburg";279;20;0;0;193572;144,13;121;62,51
"LK Rhön-Grabfeld";77;2;0;0;79690;96,62;38;47,68
"LK Rosenheim";1189;17;29;0;260983;455,59;459;175,87
"LK Roth";187;4;3;0;126958;147,29;88;69,31
"LK Rottal-Inn";461;39;14;0;120659;382,07;237;196,42
"LK Schwandorf";251;5;8;3;147189;170,53;135;91,72
"LK Schweinfurt";202;7;3;0;115106;175,49;79;68,63
"LK Starnberg";389;12;3;1;136092;285,84;119;87,44
"LK Straubing-Bogen";223;5;7;0;100649;221,56;137;136,12
"LK Tirschenreuth";754;0;40;0;72504;1039,94;338;466,18
"LK Traunstein";469;12;11;3;177089;264,84;241;136,09
"LK Unterallgäu";182;4;4;1;144041;126,35;63;43,74
"LK Weilheim-Schongau";288;4;1;0;135348;212,78;102;75,36
"LK Weißenburg-Gunzenhausen";158;3;2;0;94393;167,39;70;74,16
"LK Wunsiedel i.Fichtelgebirge";408;20;9;1;73178;557,54;203;277,41
"LK Würzburg";293;9;0;0;161834;181,05;98;60,56
"SK Amberg";34;0;1;0;41970;81,01;21;50,04
"SK Ansbach";56;8;0;0;41847;133,82;36;86,03
"SK Aschaffenburg";71;3;0;0;70527;100,67;23;32,61
"SK Augsburg";240;9;4;0;295135;81,32;86;29,14
"SK Bamberg";104;16;1;1;77592;134,03;39;50,26
