"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3408;6;77;0;134655;2530,91;54;40,1
"LK Altötting";3688;8;153;1;111516;3307,15;94;84,29
"LK Amberg-Sulzbach";2766;27;104;0;103049;2684,16;85;82,49
"LK Ansbach";4623;0;112;0;184591;2504,46;186;100,76
"LK Aschaffenburg";5520;18;170;3;174200;3168,77;112;64,29
"LK Augsburg";7423;11;153;1;253468;2928,57;111;43,79
"LK Bad Kissingen";2196;6;79;0;103235;2127,19;73;70,71
"LK Bad Tölz-Wolfratshausen";3384;23;53;3;127917;2645,47;80;62,54
"LK Bamberg";3447;26;94;1;147163;2342,3;142;96,49
"LK Bayreuth";3091;15;119;4;103664;2981,75;126;121,55
"LK Berchtesgadener Land";4067;20;89;0;105929;3839,36;95;89,68
"LK Cham";3529;12;110;0;127998;2757,07;121;94,53
"LK Coburg";3169;5;136;2;86747;3653,15;56;64,56
"LK Dachau";5619;16;108;1;154899;3627,53;77;49,71
"LK Deggendorf";4110;15;117;0;119478;3439,96;104;87,05
"LK Dillingen a.d.Donau";2473;9;93;0;96562;2561,05;89;92,17
"LK Dingolfing-Landau";3137;6;72;1;96683;3244,62;49;50,68
"LK Donau-Ries";3558;7;134;1;133783;2659,53;55;41,11
"LK Ebersberg";4594;14;144;2;143649;3198,07;66;45,95
"LK Eichstätt";3268;5;67;0;132881;2459,34;32;24,08
"LK Erding";4903;8;86;7;138182;3548,22;50;36,18
"LK Erlangen-Höchstadt";3457;1;107;0;137262;2518,54;54;39,34
"LK Forchheim";3191;27;93;2;116203;2746,06;128;110,15
"LK Freising";5479;16;102;0;180007;3043,77;127;70,55
"LK Freyung-Grafenau";3325;10;96;0;78362;4243,13;76;96,99
"LK Fürstenfeldbruck";6815;9;117;0;219311;3107,46;95;43,32
"LK Fürth";3594;14;168;3;117853;3049,56;87;73,82
"LK Garmisch-Partenkirchen";2418;11;73;1;88424;2734,55;63;71,25
"LK Günzburg";4257;8;91;0;127027;3351,26;52;40,94
"LK Haßberge";2348;9;66;0;84384;2782,52;34;40,29
"LK Hof";3513;27;100;0;94801;3705,66;259;273,2
"LK Kelheim";3088;2;81;5;123058;2509,39;44;35,76
"LK Kitzingen";2050;18;65;1;91155;2248,92;119;130,55
"LK Kronach";2091;13;57;2;66743;3132,91;49;73,42
"LK Kulmbach";2064;7;86;0;71566;2884,05;54;75,45
"LK Landsberg a.Lech";2866;4;38;0;120302;2382,34;48;39,9
"LK Landshut";4903;6;145;0;159895;3066,39;68;42,53
"LK Lichtenfels";2105;7;55;0;66776;3152,33;66;98,84
"LK Lindau";2215;13;48;0;81981;2701,85;44;53,67
"LK Main-Spessart";3067;9;183;1;126158;2431,08;40;31,71
"LK Miesbach";3030;4;53;1;100010;3029,7;48;48
"LK Miltenberg";4028;28;104;1;128743;3128,71;181;140,59
"LK Mühldorf a.Inn";4339;13;115;2;115872;3744,65;129;111,33
"LK München";10830;-253;217;10;350473;3090,11;185;52,79
"LK Neu-Ulm";4651;14;100;0;175204;2654,62;98;55,93
"LK Neuburg-Schrobenhausen";2648;2;59;0;97303;2721,4;19;19,53
"LK Neumarkt i.d.OPf.";3846;5;105;0;134573;2857,93;89;66,14
"LK Neustadt a.d.Aisch-Bad Windsheim";2490;6;61;4;101014;2465;77;76,23
"LK Neustadt a.d.Waldnaab";3644;17;136;2;94450;3858,13;115;121,76
"LK Nürnberger Land";4595;7;146;0;170792;2690,41;140;81,97
"LK Oberallgäu";3567;4;49;0;156008;2286,42;62;39,74
"LK Ostallgäu";3753;7;99;0;141182;2658,27;38;26,92
"LK Passau";9396;56;269;2;192656;4877,09;239;124,06
"LK Pfaffenhofen a.d.Ilm";3670;5;143;0;128227;2862,11;45;35,09
"LK Regen";4051;20;139;1;77410;5233,17;111;143,39
"LK Regensburg";4700;11;120;0;194070;2421,81;130;66,99
"LK Rhön-Grabfeld";2015;4;63;0;79635;2530,29;39;48,97
"LK Rosenheim";10220;19;409;0;261330;3910,76;166;63,52
"LK Roth";3847;7;143;0;126749;3035,13;61;48,13
"LK Rottal-Inn";4972;36;136;1;121502;4092,11;168;138,27
"LK Schwandorf";4418;25;108;0;147872;2987,72;141;95,35
"LK Schweinfurt";3245;11;105;1;115445;2810,86;49;42,44
"LK Starnberg";3559;-2;77;0;136667;2604,14;37;27,07
"LK Straubing-Bogen";3298;5;112;0;101120;3261,47;55;54,39
"LK Tirschenreuth";3728;30;203;0;72046;5174,47;276;383,09
"LK Traunstein";7130;27;189;1;177319;4021;191;107,72
"LK Unterallgäu";3944;21;110;1;145341;2713,62;88;60,55
"LK Weilheim-Schongau";3102;10;45;-1;135478;2289,67;68;50,19
"LK Weißenburg-Gunzenhausen";2541;2;96;3;94734;2682,25;30;31,67
"LK Wunsiedel i.Fichtelgebirge";3135;18;144;7;72655;4314,91;193;265,64
"LK Würzburg";2889;17;48;1;162302;1780,02;71;43,75
"SK Amberg";853;5;8;0;42207;2020,99;43;101,88
"SK Ansbach";1204;0;30;0;41798;2880,52;38;90,91
"SK Aschaffenburg";2101;5;83;1;71002;2959,07;68;95,77
"SK Augsburg";11637;47;297;3;296582;3923,7;259;87,33
"SK Bamberg";1966;1;86;2;77373;2540,94;56;72,38
"SK Bayreuth";2118;22;70;1;74783;2832,19;107;143,08
"SK Coburg";1542;6;81;1;41072;3754,38;46;112
"SK Erlangen";2689;0;78;0;112528;2389,63;30;26,66
"SK Fürth";4702;6;167;2;128497;3659,23;76;59,15
"SK Hof";2006;9;65;0;45825;4377,52;128;279,32
"SK Ingolstadt";4015;10;90;3;137392;2922,3;40;29,11
"SK Kaufbeuren";1420;1;44;0;44398;3198,34;16;36,04
"SK Kempten";1538;0;32;0;69151;2224,12;18;26,03
"SK Landshut";2584;6;89;8;73411;3519,91;65;88,54
"SK Memmingen";1172;3;17;0;44100;2657,6;40;90,7
"SK München";52495;134;1017;5;1484226;3536,86;656;44,2
"SK Nürnberg";22451;42;583;31;518370;4331,08;483;93,18
"SK Passau";2586;9;101;1;52803;4897,45;57;107,95
"SK Regensburg";4141;4;59;0;153094;2704,87;35;22,86
"SK Rosenheim";2787;13;51;0;63551;4385,45;40;62,94
"SK Schwabach";1505;3;90;0;40981;3672,43;18;43,92
"SK Schweinfurt";1498;0;55;2;53426;2803,88;17;31,82
"SK Straubing";1475;6;73;0;47791;3086,36;17;35,57
"SK Weiden i.d.OPf.";1857;7;62;0;42743;4344,57;65;152,07
"SK Würzburg";2850;6;91;1;127934;2227,71;54;42,21
