"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2896;5;49;0;134655;2150,68;91;67,58
"LK Altötting";2983;13;106;1;111516;2674,95;107;95,95
"LK Amberg-Sulzbach";2408;6;90;1;103049;2336,75;118;114,51
"LK Ansbach";3484;21;79;0;184591;1887,42;124;67,18
"LK Aschaffenburg";4201;46;90;2;174200;2411,6;308;176,81
"LK Augsburg";6357;40;90;4;253468;2508,01;340;134,14
"LK Bad Kissingen";1651;5;53;1;103235;1599,26;130;125,93
"LK Bad Tölz-Wolfratshausen";2667;26;32;5;127917;2084,95;164;128,21
"LK Bamberg";2690;42;64;3;147163;1827,91;222;150,85
"LK Bayreuth";2080;14;50;3;103664;2006,48;300;289,4
"LK Berchtesgadener Land";2954;32;67;2;105929;2788,66;311;293,59
"LK Cham";2613;25;60;2;127998;2041,44;164;128,13
"LK Coburg";2537;47;95;6;86747;2924,6;279;321,62
"LK Dachau";4754;49;80;0;154899;3069,1;164;105,88
"LK Deggendorf";3086;25;61;0;119478;2582,9;409;342,32
"LK Dillingen a.d.Donau";1992;3;83;1;96562;2062,92;105;108,74
"LK Dingolfing-Landau";2660;54;59;1;96683;2751,26;199;205,83
"LK Donau-Ries";2827;9;71;0;133783;2113,12;217;162,2
"LK Ebersberg";3723;15;65;0;143649;2591,73;274;190,74
"LK Eichstätt";2648;0;49;0;132881;1992,76;195;146,75
"LK Erding";4230;122;42;2;138182;3061,18;194;140,39
"LK Erlangen-Höchstadt";2785;11;75;1;137262;2028,97;251;182,86
"LK Forchheim";2407;59;56;10;116203;2071,38;210;180,72
"LK Freising";4538;37;64;4;180007;2521,01;276;153,33
"LK Freyung-Grafenau";2741;11;67;3;78362;3497,87;223;284,58
"LK Fürstenfeldbruck";5852;49;88;0;219311;2668,36;267;121,74
"LK Fürth";2968;15;109;0;117853;2518,39;228;193,46
"LK Garmisch-Partenkirchen";1909;11;44;3;88424;2158,92;121;136,84
"LK Günzburg";3696;8;73;4;127027;2909,62;138;108,64
"LK Haßberge";1896;3;40;0;84384;2246,87;185;219,24
"LK Hof";2474;8;73;1;94801;2609,68;172;181,43
"LK Kelheim";2484;18;52;0;123058;2018,56;220;178,78
"LK Kitzingen";1489;8;31;6;91155;1633,48;94;103,12
"LK Kronach";1591;30;32;1;66743;2383,77;131;196,28
"LK Kulmbach";1433;5;31;5;71566;2002,35;204;285,05
"LK Landsberg a.Lech";2430;5;30;0;120302;2019,92;99;82,29
"LK Landshut";4113;14;101;0;159895;2572,31;298;186,37
"LK Lichtenfels";1559;13;41;3;66776;2334,67;126;188,69
"LK Lindau";1824;16;37;0;81981;2224,91;85;103,68
"LK Main-Spessart";2616;3;160;3;126158;2073,59;153;121,28
"LK Miesbach";2491;5;24;0;100010;2490,75;124;123,99
"LK Miltenberg";2925;14;58;4;128743;2271,97;240;186,42
"LK Mühldorf a.Inn";3429;16;79;1;115872;2959,3;160;138,08
"LK München";9109;164;144;2;350473;2599,06;604;172,34
"LK Neu-Ulm";3932;8;68;0;175204;2244,24;132;75,34
"LK Neuburg-Schrobenhausen";2222;5;48;0;97303;2283,59;134;137,71
"LK Neumarkt i.d.OPf.";3184;23;78;1;134573;2366;269;199,89
"LK Neustadt a.d.Aisch-Bad Windsheim";1930;8;38;4;101014;1910,63;106;104,94
"LK Neustadt a.d.Waldnaab";2852;-2;101;0;94450;3019,59;145;153,52
"LK Nürnberger Land";3846;12;109;8;170792;2251,86;220;128,81
"LK Oberallgäu";2846;0;30;0;156008;1824,27;85;54,48
"LK Ostallgäu";3239;0;71;6;141182;2294,2;123;87,12
"LK Passau";7208;40;120;0;192656;3741,38;597;309,88
"LK Pfaffenhofen a.d.Ilm";3097;10;109;2;128227;2415,25;193;150,51
"LK Regen";3137;3;89;2;77410;4052,45;221;285,49
