"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3429;0;77;0;134655;2546,51;28;20,79
"LK Altötting";3753;11;155;0;111516;3365,44;80;71,74
"LK Amberg-Sulzbach";2820;4;104;0;103049;2736,56;84;81,51
"LK Ansbach";4733;15;119;1;184591;2564,05;105;56,88
"LK Aschaffenburg";5592;8;176;0;174200;3210,1;90;51,66
"LK Augsburg";7468;13;160;0;253468;2946,33;71;28,01
"LK Bad Kissingen";2220;2;80;0;103235;2150,43;32;31
"LK Bad Tölz-Wolfratshausen";3445;3;56;0;127917;2693,15;84;65,67
"LK Bamberg";3538;0;101;0;147163;2404,14;120;81,54
"LK Bayreuth";3181;12;124;0;103664;3068,57;110;106,11
"LK Berchtesgadener Land";4170;19;89;0;105929;3936,6;119;112,34
"LK Cham";3618;16;111;0;127998;2826,61;104;81,25
"LK Coburg";3226;2;137;0;86747;3718,86;67;77,24
"LK Dachau";5677;0;117;0;154899;3664,97;54;34,86
"LK Deggendorf";4194;21;118;0;119478;3510,27;99;82,86
"LK Dillingen a.d.Donau";2496;1;94;1;96562;2584,87;33;34,17
"LK Dingolfing-Landau";3179;5;72;0;96683;3288,07;49;50,68
"LK Donau-Ries";3577;0;135;0;133783;2673,73;35;26,16
"LK Ebersberg";4626;0;147;0;143649;3220,35;47;32,72
"LK Eichstätt";3299;7;68;0;132881;2482,67;36;27,09
"LK Erding";4919;0;87;0;138182;3559,8;44;31,84
"LK Erlangen-Höchstadt";3502;3;110;0;137262;2551,33;45;32,78
"LK Forchheim";3228;0;94;0;116203;2777,9;66;56,8
"LK Freising";5563;27;104;0;180007;3090,44;107;59,44
"LK Freyung-Grafenau";3390;12;97;0;78362;4326,08;79;100,81
"LK Fürstenfeldbruck";6868;15;117;0;219311;3131,63;67;30,55
"LK Fürth";3649;6;169;0;117853;3096,23;78;66,18
"LK Garmisch-Partenkirchen";2455;1;74;0;88424;2776,4;48;54,28
"LK Günzburg";4284;1;91;0;127027;3372,51;33;25,98
"LK Haßberge";2377;7;67;1;84384;2816,88;39;46,22
"LK Hof";3628;38;101;0;94801;3826,96;154;162,45
"LK Kelheim";3125;4;82;0;123058;2539,45;37;30,07
"LK Kitzingen";2102;1;68;1;91155;2305,96;76;83,37
"LK Kronach";2139;8;57;0;66743;3204,83;63;94,39
"LK Kulmbach";2104;0;89;0;71566;2939,94;48;67,07
"LK Landsberg a.Lech";2898;5;41;0;120302;2408,94;43;35,74
"LK Landshut";4986;1;145;0;159895;3118,3;91;56,91
"LK Lichtenfels";2123;2;55;0;66776;3179,29;31;46,42
"LK Lindau";2239;0;50;0;81981;2731,12;38;46,35
"LK Main-Spessart";3112;3;183;0;126158;2466,75;54;42,8
"LK Miesbach";3079;8;53;0;100010;3078,69;54;53,99
"LK Miltenberg";4107;8;104;0;128743;3190,08;110;85,44
"LK Mühldorf a.Inn";4415;18;117;0;115872;3810,24;89;76,81
"LK München";10960;10;227;0;350473;3127,2;168;47,94
"LK Neu-Ulm";4730;6;100;0;175204;2699,71;97;55,36
"LK Neuburg-Schrobenhausen";2663;2;62;0;97303;2736,81;17;17,47
"LK Neumarkt i.d.OPf.";3965;26;106;0;134573;2946,36;103;76,54
"LK Neustadt a.d.Aisch-Bad Windsheim";2563;6;62;0;101014;2537,27;82;81,18
"LK Neustadt a.d.Waldnaab";3719;22;137;1;94450;3937,53;93;98,46
"LK Nürnberger Land";4708;18;147;0;170792;2756,57;124;72,6
"LK Oberallgäu";3631;11;52;0;156008;2327,44;75;48,07
"LK Ostallgäu";3801;5;100;0;141182;2692,27;53;37,54
"LK Passau";9591;20;279;0;192656;4978,3;253;131,32
"LK Pfaffenhofen a.d.Ilm";3716;9;145;1;128227;2897,99;51;39,77
"LK Regen";4110;5;150;1;77410;5309,39;102;131,77
"LK Regensburg";4821;6;122;0;194070;2484,16;137;70,59
"LK Rhön-Grabfeld";2055;0;64;0;79635;2580,52;51;64,04
"LK Rosenheim";10319;18;415;0;261330;3948,65;120;45,92
"LK Roth";3870;4;145;0;126749;3053,28;33;26,04
"LK Rottal-Inn";5057;21;142;1;121502;4162,07;123;101,23
"LK Schwandorf";4561;8;109;1;147872;3084,42;139;94
"LK Schweinfurt";3271;0;107;0;115445;2833,38;34;29,45
"LK Starnberg";3614;5;80;0;136667;2644,38;50;36,59
"LK Straubing-Bogen";3329;1;113;0;101120;3292,13;47;46,48
"LK Tirschenreuth";3918;28;205;0;72046;5438,19;228;316,46
"LK Traunstein";7250;15;189;0;177319;4088,68;155;87,41
"LK Unterallgäu";3989;5;111;0;145341;2744,58;71;48,85
"LK Weilheim-Schongau";3146;13;46;0;135478;2322,15;60;44,29
