"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";19066;17607;1;744;37418
"'10-19";31222;30174;5;904;62305
"20-29";50724;46540;5;1517;98786
"30-39";43980;41093;8;1390;86471
"40-49";41041;43356;6;1293;85696
"50-59";48313;47615;7;1029;96964
"60-69";24766;23112;3;451;48332
"70-79";15603;16685;6;293;32587
"80-89";11285;20059;18;328;31690
"90-99";2087;7131;5;108;9331
"100+";26;147;0;5;178
"Unbekannt";25;24;0;25;74
"Gesamt";288138;293543;64;8087;589832
