"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5183;-3;101;0;134655;3849,1;6;4,46
"LK Altötting";6046;-15;210;0;111516;5421,64;8;7,17
"LK Amberg-Sulzbach";4832;0;160;0;103049;4689,03;1;0,97
"LK Ansbach";8414;2;197;1;184591;4558,19;14;7,58
"LK Aschaffenburg";8002;7;212;0;174200;4593,57;14;8,04
"LK Augsburg";11420;1;226;0;253468;4505,5;22;8,68
"LK Bad Kissingen";3640;0;104;0;103235;3525,94;6;5,81
"LK Bad Tölz-Wolfratshausen";5061;2;78;0;127917;3956,47;8;6,25
"LK Bamberg";5595;1;141;0;147163;3801,91;11;7,47
"LK Bayreuth";4929;0;161;0;103664;4754,78;3;2,89
"LK Berchtesgadener Land";6001;-1;102;0;105929;5665,12;7;6,61
"LK Cham";7127;0;182;0;127998;5568,06;9;7,03
"LK Coburg";4886;0;161;0;86747;5632,47;0;0
"LK Dachau";8222;2;143;0;154899;5307,97;7;4,52
"LK Deggendorf";6988;2;160;1;119478;5848,78;9;7,53
"LK Dillingen a.d.Donau";3769;2;115;0;96562;3903,19;3;3,11
"LK Dingolfing-Landau";5809;1;97;0;96683;6008,3;5;5,17
"LK Donau-Ries";5981;4;164;0;133783;4470,67;11;8,22
"LK Ebersberg";6358;0;180;0;143649;4426,07;7;4,87
"LK Eichstätt";5062;2;83;0;132881;3809,42;11;8,28
"LK Erding";6967;1;118;0;138182;5041,9;3;2,17
"LK Erlangen-Höchstadt";5404;3;130;0;137262;3937;9;6,56
"LK Forchheim";4784;0;113;0;116203;4116,93;7;6,02
"LK Freising";8150;2;130;0;180007;4527,6;10;5,56
"LK Freyung-Grafenau";4913;0;128;0;78362;6269,62;0;0
"LK Fürstenfeldbruck";9718;1;140;0;219311;4431,15;7;3,19
"LK Fürth";5349;3;208;0;117853;4538,7;8;6,79
"LK Garmisch-Partenkirchen";3642;1;87;0;88424;4118,79;9;10,18
"LK Günzburg";6945;-2;110;0;127027;5467,34;15;11,81
"LK Haßberge";4069;0;87;0;84384;4822;0;0
"LK Hof";6397;0;157;0;94801;6747,82;3;3,16
"LK Kelheim";5932;0;109;0;123058;4820,49;2;1,63
"LK Kitzingen";3285;2;87;0;91155;3603,75;7;7,68
"LK Kronach";4222;0;96;0;66743;6325,76;7;10,49
"LK Kulmbach";4084;1;117;0;71566;5706,62;6;8,38
"LK Landsberg a.Lech";4093;0;71;0;120302;3402,27;4;3,32
"LK Landshut";8049;0;175;1;159895;5033,93;5;3,13
"LK Lichtenfels";3564;3;84;0;66776;5337,25;22;32,95
"LK Lindau";3442;2;63;0;81981;4198,53;13;15,86
"LK Main-Spessart";4740;1;215;0;126158;3757,19;9;7,13
"LK Miesbach";4576;3;82;0;100010;4575,54;28;28
"LK Miltenberg";5988;3;129;0;128743;4651,13;21;16,31
"LK Mühldorf a.Inn";6967;0;155;0;115872;6012,67;10;8,63
"LK München";15343;0;293;0;350473;4377,8;27;7,7
"LK Neu-Ulm";7737;9;120;1;175204;4416;28;15,98
"LK Neuburg-Schrobenhausen";4169;1;80;0;97303;4284,55;7;7,19
"LK Neumarkt i.d.OPf.";6561;2;140;0;134573;4875,42;5;3,72
"LK Neustadt a.d.Aisch-Bad Windsheim";4384;1;107;0;101014;4339,99;7;6,93
"LK Neustadt a.d.Waldnaab";5251;0;188;0;94450;5559,56;10;10,59
"LK Nürnberger Land";7434;0;182;0;170792;4352,66;12;7,03
"LK Oberallgäu";5982;0;89;0;156008;3834,42;5;3,2
"LK Ostallgäu";7153;1;134;0;141182;5066,51;12;8,5
"LK Passau";12959;1;368;0;192656;6726,5;3;1,56
"LK Pfaffenhofen a.d.Ilm";5641;-1;159;0;128227;4399,23;1;0,78
"LK Regen";5529;-2;163;0;77410;7142,49;0;0
"LK Regensburg";8282;1;206;4;194070;4267,53;11;5,67
"LK Rhön-Grabfeld";3543;1;89;0;79635;4449,05;5;6,28
"LK Rosenheim";13912;1;461;0;261330;5323,54;29;11,1
"LK Roth";5681;0;174;0;126749;4482,09;0;0
"LK Rottal-Inn";7546;29;183;29;121502;6210,6;3;2,47
"LK Schwandorf";8374;0;157;0;147872;5663,01;7;4,73
"LK Schweinfurt";5133;2;137;0;115445;4446,27;13;11,26
"LK Starnberg";5096;3;113;0;136667;3728,77;11;8,05
"LK Straubing-Bogen";5367;0;141;0;101120;5307,56;0;0
"LK Tirschenreuth";5322;1;265;0;72046;7386,95;1;1,39
"LK Traunstein";11058;5;216;0;177319;6236,22;27;15,23
"LK Unterallgäu";7326;3;163;0;145341;5040,56;6;4,13
"LK Weilheim-Schongau";5159;1;84;0;135478;3808;11;8,12
"LK Weißenburg-Gunzenhausen";3919;-4;116;0;94734;4136,85;6;6,33
"LK Wunsiedel i.Fichtelgebirge";5024;0;197;0;72655;6914,87;2;2,75
"LK Würzburg";4435;5;73;0;162302;2732,56;23;14,17
"SK Amberg";1747;0;24;0;42207;4139,12;4;9,48
"SK Ansbach";1867;5;45;0;41798;4466,72;6;14,35
"SK Aschaffenburg";3479;0;115;0;71002;4899,86;9;12,68
"SK Augsburg";17933;4;404;0;296582;6046,56;37;12,48
"SK Bamberg";3093;1;106;0;77373;3997,52;11;14,22
"SK Bayreuth";3468;0;109;0;74783;4637,42;1;1,34
"SK Coburg";2399;0;92;0;41072;5840,96;2;4,87
"SK Erlangen";3991;0;95;0;112528;3546,67;3;2,67
"SK Fürth";7715;5;224;0;128497;6004,03;25;19,46
"SK Hof";3960;0;116;0;45825;8641,57;3;6,55
"SK Ingolstadt";6176;4;113;0;137392;4495,17;14;10,19
"SK Kaufbeuren";2386;0;56;0;44398;5374,12;2;4,5
"SK Kempten";3290;0;48;0;69151;4757,7;4;5,78
"SK Landshut";4093;0;110;1;73411;5575,46;14;19,07
"SK Memmingen";2251;0;25;0;44100;5104,31;2;4,54
"SK München";73405;30;1258;3;1484226;4945,68;136;9,16
"SK Nürnberg";34600;12;953;1;518370;6674,77;89;17,17
"SK Passau";3399;1;113;0;52803;6437,13;6;11,36
"SK Regensburg";6980;1;88;3;153094;4559,29;8;5,23
"SK Rosenheim";3934;0;66;0;63551;6190,3;3;4,72
"SK Schwabach";2146;0;105;0;40981;5236,57;1;2,44
"SK Schweinfurt";3151;0;90;0;53426;5897,88;11;20,59
"SK Straubing";2379;0;87;0;47791;4977,92;0;0
"SK Weiden i.d.OPf.";2695;1;98;0;42743;6305,13;1;2,34
"SK Würzburg";4521;0;124;0;127934;3533,85;18;14,07
