"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1789;29;34;2;134655;1328,58;182;135,16
"LK Altötting";1916;40;64;4;111516;1718,14;232;208,04
"LK Amberg-Sulzbach";1364;32;63;2;103049;1323,64;222;215,43
"LK Ansbach";2103;0;46;0;184591;1139,28;176;95,35
"LK Aschaffenburg";2277;61;46;0;174200;1307,12;238;136,62
"LK Augsburg";3796;95;28;1;253468;1497,62;519;204,76
"LK Bad Kissingen";740;5;19;0;103235;716,81;102;98,8
"LK Bad Tölz-Wolfratshausen";1751;34;14;0;127917;1368,86;206;161,04
"LK Bamberg";1520;33;49;1;147163;1032,87;133;90,38
"LK Bayreuth";957;13;29;0;103664;923,17;76;73,31
"LK Berchtesgadener Land";1922;37;35;0;105929;1814,42;173;163,32
"LK Cham";1663;46;29;0;127998;1299,24;176;137,5
"LK Coburg";1119;48;36;0;86747;1289,96;206;237,47
"LK Dachau";3017;0;63;0;154899;1947,72;276;178,18
"LK Deggendorf";1396;31;25;0;119478;1168,42;177;148,14
"LK Dillingen a.d.Donau";1244;28;42;0;96562;1288,29;170;176,05
"LK Dingolfing-Landau";1715;23;19;0;96683;1773,84;122;126,19
"LK Donau-Ries";1790;34;36;0;133783;1337,99;184;137,54
"LK Ebersberg";2198;61;19;1;143649;1530,12;274;190,74
"LK Eichstätt";1490;50;29;1;132881;1121,3;250;188,14
"LK Erding";2354;76;18;0;138182;1703,55;328;237,37
"LK Erlangen-Höchstadt";1439;63;20;1;137262;1048,36;217;158,09
"LK Forchheim";1125;32;12;2;116203;968,13;187;160,93
"LK Freising";2922;60;51;0;180007;1623,27;266;147,77
"LK Freyung-Grafenau";1315;47;25;1;78362;1678,11;245;312,65
"LK Fürstenfeldbruck";3838;70;58;0;219311;1750,03;381;173,73
"LK Fürth";1773;56;76;0;117853;1504,42;193;163,76
"LK Garmisch-Partenkirchen";1042;15;22;0;88424;1178,41;82;92,74
"LK Günzburg";2069;34;29;0;127027;1628,79;338;266,09
"LK Haßberge";1005;42;12;0;84384;1190,98;218;258,34
"LK Hof";1315;52;37;1;94801;1387,12;224;236,28
"LK Kelheim";1547;49;39;0;123058;1257,13;184;149,52
"LK Kitzingen";889;23;6;0;91155;975,26;74;81,18
"LK Kronach";845;16;13;1;66743;1266,05;185;277,18
"LK Kulmbach";718;10;12;0;71566;1003,27;56;78,25
"LK Landsberg a.Lech";1510;41;16;0;120302;1255,17;201;167,08
"LK Landshut";2292;62;47;1;159895;1433,44;323;202,01
"LK Lichtenfels";1001;14;26;0;66776;1499,04;77;115,31
"LK Lindau";1054;6;11;0;81981;1285,66;65;79,29
"LK Main-Spessart";1123;76;22;0;126158;890,15;318;252,06
"LK Miesbach";1670;26;11;0;100010;1669,83;167;166,98
"LK Miltenberg";1764;34;26;0;128743;1370,17;244;189,52
"LK Mühldorf a.Inn";2129;39;34;2;115872;1837,37;277;239,06
"LK München";5665;64;111;1;350473;1616,39;553;157,79
"LK Neu-Ulm";2332;0;29;0;175204;1331,02;270;154,11
"LK Neuburg-Schrobenhausen";1297;17;39;2;97303;1332,95;125;128,46
"LK Neumarkt i.d.OPf.";1499;24;50;1;134573;1113,89;157;116,67
"LK Neustadt a.d.Aisch-Bad Windsheim";1129;54;15;2;101014;1117,67;242;239,57
"LK Neustadt a.d.Waldnaab";1773;24;77;0;94450;1877,18;132;139,76
"LK Nürnberger Land";1960;49;52;0;170792;1147,59;243;142,28
"LK Oberallgäu";1632;24;14;0;156008;1046,1;202;129,48
"LK Ostallgäu";1964;16;48;0;141182;1391,11;145;102,7
