"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2152;6;38;0;134655;1598,16;190;141,1
"LK Altötting";2267;34;70;0;111516;2032,89;224;200,87
"LK Amberg-Sulzbach";1612;30;70;0;103049;1564,3;206;199,9
"LK Ansbach";2456;-2;59;0;184591;1330,51;199;107,81
"LK Aschaffenburg";2647;52;49;0;174200;1519,52;226;129,74
"LK Augsburg";4433;1;35;0;253468;1748,94;564;222,51
"LK Bad Kissingen";915;28;19;0;103235;886,33;127;123,02
"LK Bad Tölz-Wolfratshausen";1957;20;15;0;127917;1529,9;164;128,21
"LK Bamberg";1706;37;53;0;147163;1159,26;133;90,38
"LK Bayreuth";1099;20;32;0;103664;1060,16;119;114,79
"LK Berchtesgadener Land";2120;19;37;0;105929;2001,34;150;141,6
"LK Cham";1837;13;35;0;127998;1435,18;102;79,69
"LK Coburg";1426;35;45;0;86747;1643,86;242;278,97
"LK Dachau";3525;48;66;0;154899;2275,68;295;190,45
"LK Deggendorf";1642;37;29;1;119478;1374,31;176;147,31
"LK Dillingen a.d.Donau";1440;24;52;4;96562;1491,27;145;150,16
"LK Dingolfing-Landau";1902;26;28;0;96683;1967,25;137;141,7
"LK Donau-Ries";2003;32;40;0;133783;1497,2;157;117,35
"LK Ebersberg";2550;41;28;0;143649;1775,16;283;197,01
"LK Eichstätt";1741;24;32;0;132881;1310,19;150;112,88
"LK Erding";2827;0;24;0;138182;2045,85;363;262,7
"LK Erlangen-Höchstadt";1762;8;34;1;137262;1283,68;227;165,38
"LK Forchheim";1360;17;14;0;116203;1170,37;180;154,9
"LK Freising";3265;42;52;0;180007;1813,82;289;160,55
"LK Freyung-Grafenau";1678;34;29;0;78362;2141,34;291;371,35
"LK Fürstenfeldbruck";4263;57;70;0;219311;1943,81;315;143,63
"LK Fürth";2062;32;92;1;117853;1749,64;211;179,04
"LK Garmisch-Partenkirchen";1219;19;23;0;88424;1378,58;145;163,98
"LK Günzburg";2565;38;35;0;127027;2019,26;271;213,34
"LK Haßberge";1226;13;24;1;84384;1452,88;150;177,76
"LK Hof";1512;38;41;0;94801;1594,92;160;168,77
"LK Kelheim";1734;31;39;0;123058;1409,09;149;121,08
"LK Kitzingen";994;11;11;1;91155;1090,45;63;69,11
"LK Kronach";1001;19;18;0;66743;1499,78;121;181,29
"LK Kulmbach";838;11;12;0;71566;1170,95;97;135,54
"LK Landsberg a.Lech";1764;22;19;1;120302;1466,31;207;172,07
"LK Landshut";2761;35;73;3;159895;1726,76;357;223,27
"LK Lichtenfels";1129;15;31;0;66776;1690,73;87;130,29
"LK Lindau";1223;19;13;0;81981;1491,81;131;159,79
"LK Main-Spessart";1552;33;42;0;126158;1230,2;332;263,16
"LK Miesbach";1852;22;11;0;100010;1851,81;139;138,99
"LK Miltenberg";1959;5;28;1;128743;1521,64;153;118,84
"LK Mühldorf a.Inn";2451;40;40;0;115872;2115,27;213;183,82
"LK München";6312;83;120;1;350473;1800,99;438;124,97
"LK Neu-Ulm";2866;55;36;0;175204;1635,81;354;202,05
"LK Neuburg-Schrobenhausen";1512;0;41;0;97303;1553,91;162;166,49
"LK Neumarkt i.d.OPf.";1909;41;56;0;134573;1418,56;331;245,96
"LK Neustadt a.d.Aisch-Bad Windsheim";1300;13;18;0;101014;1286,95;153;151,46
"LK Neustadt a.d.Waldnaab";2003;19;81;1;94450;2120,7;162;171,52
"LK Nürnberger Land";2407;49;58;2;170792;1409,32;379;221,91
"LK Oberallgäu";1906;33;20;0;156008;1221,73;184;117,94
"LK Ostallgäu";2258;53;50;1;141182;1599,35;215;152,29
"LK Passau";4480;158;51;0;192656;2325,39;635;329,6
"LK Pfaffenhofen a.d.Ilm";2014;43;46;3;128227;1570,65;224;174,69
"LK Regen";1649;83;22;0;77410;2130,22;459;592,95
"LK Regensburg";2872;71;27;0;194070;1479,88;285;146,85
"LK Rhön-Grabfeld";984;6;15;0;79635;1235,64;98;123,06
"LK Rosenheim";6753;51;245;1;261330;2584,09;412;157,66
"LK Roth";1639;41;17;0;126749;1293,11;196;154,64
"LK Rottal-Inn";2746;22;69;0;121502;2260,05;144;118,52
"LK Schwandorf";2489;0;32;0;147872;1683,21;190;128,49
"LK Schweinfurt";2176;35;50;4;115445;1884,88;175;151,59
"LK Starnberg";1993;19;16;0;136667;1458,29;164;120
"LK Straubing-Bogen";1849;24;55;0;101120;1828,52;204;201,74
"LK Tirschenreuth";1933;16;148;0;72046;2683,01;113;156,84
"LK Traunstein";4373;0;122;0;177319;2466,18;290;163,55
"LK Unterallgäu";1929;16;43;0;145341;1327,22;151;103,89
"LK Weilheim-Schongau";1801;14;20;1;135478;1329,37;156;115,15
"LK Weißenburg-Gunzenhausen";1224;21;34;0;94734;1292,04;135;142,5
"LK Wunsiedel i.Fichtelgebirge";1494;19;57;0;72655;2056,29;160;220,22
"LK Würzburg";1840;21;31;1;162302;1133,69;114;70,24
"SK Amberg";508;3;6;0;42207;1203,59;36;85,29
"SK Ansbach";548;0;11;0;41798;1311,07;27;64,6
"SK Aschaffenburg";885;23;5;0;71002;1246,44;109;153,52
"SK Augsburg";7251;69;89;1;296582;2444,86;681;229,62
"SK Bamberg";932;33;34;0;77373;1204,55;100;129,24
"SK Bayreuth";790;8;14;0;74783;1056,39;85;113,66
"SK Coburg";490;8;8;0;41072;1193,03;76;185,04
"SK Erlangen";1492;9;20;0;112528;1325,89;168;149,3
"SK Fürth";2532;62;55;0;128497;1970,47;327;254,48
"SK Hof";791;46;11;0;45825;1726,13;142;309,87
"SK Ingolstadt";2332;25;50;0;137392;1697,33;127;92,44
"SK Kaufbeuren";900;16;29;0;44398;2027,12;93;209,47
"SK Kempten";894;11;15;0;69151;1292,82;69;99,78
"SK Landshut";1233;21;17;0;73411;1679,58;138;187,98
"SK Memmingen";631;10;9;0;44100;1430,84;48;108,84
"SK München";32122;300;388;3;1484226;2164,23;2832;190,81
"SK Nürnberg";10815;151;104;0;518370;2086,35;1818;350,71
"SK Passau";1368;45;25;1;52803;2590,76;232;439,37
"SK Regensburg";2879;45;18;0;153094;1880,54;232;151,54
"SK Rosenheim";1875;15;25;0;63551;2950,39;142;223,44
"SK Schwabach";673;12;12;0;40981;1642,22;100;244,02
"SK Schweinfurt";1008;22;31;1;53426;1886,72;82;153,48
"SK Straubing";946;11;50;0;47791;1979,45;72;150,66
"SK Weiden i.d.OPf.";1010;9;24;0;42743;2362,96;50;116,98
"SK Würzburg";1825;21;54;0;127934;1426,52;83;64,88
