"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5134;0;96;0;134655;3812,71;37;27,48
"LK Altötting";5979;13;208;0;111516;5361,56;73;65,46
"LK Amberg-Sulzbach";4780;0;157;0;103049;4638,57;38;36,88
"LK Ansbach";8192;2;175;0;184591;4437,92;63;34,13
"LK Aschaffenburg";7912;1;208;0;174200;4541,91;79;45,35
"LK Augsburg";11229;5;217;0;253468;4430,15;119;46,95
"LK Bad Kissingen";3580;0;101;0;103235;3467,82;55;53,28
"LK Bad Tölz-Wolfratshausen";4976;1;78;0;127917;3890,02;50;39,09
"LK Bamberg";5449;0;139;0;147163;3702,7;82;55,72
"LK Bayreuth";4907;0;159;0;103664;4733,56;32;30,87
"LK Berchtesgadener Land";5836;1;99;0;105929;5509,35;93;87,79
"LK Cham";7090;0;180;0;127998;5539,15;65;50,78
"LK Coburg";4761;9;159;0;86747;5488,37;100;115,28
"LK Dachau";8139;1;139;0;154899;5254,39;42;27,11
"LK Deggendorf";6885;0;149;0;119478;5762,57;101;84,53
"LK Dillingen a.d.Donau";3652;4;111;0;96562;3782,03;106;109,77
"LK Dingolfing-Landau";5680;2;93;0;96683;5874,87;74;76,54
"LK Donau-Ries";5783;3;159;0;133783;4322,67;70;52,32
"LK Ebersberg";6276;6;176;0;143649;4368,98;57;39,68
"LK Eichstätt";4981;1;82;0;132881;3748,47;54;40,64
"LK Erding";6866;3;116;0;138182;4968,81;46;33,29
"LK Erlangen-Höchstadt";5282;2;128;0;137262;3848,12;46;33,51
"LK Forchheim";4688;1;113;0;116203;4034,32;50;43,03
"LK Freising";8040;11;127;0;180007;4466,49;44;24,44
"LK Freyung-Grafenau";4870;2;127;1;78362;6214,75;52;66,36
"LK Fürstenfeldbruck";9576;5;137;0;219311;4366,4;67;30,55
"LK Fürth";5245;5;206;0;117853;4450,46;56;47,52
"LK Garmisch-Partenkirchen";3534;4;87;0;88424;3996,65;39;44,11
"LK Günzburg";6628;2;107;0;127027;5217,79;154;121,23
"LK Haßberge";3998;0;86;0;84384;4737,86;51;60,44
"LK Hof";6301;3;153;1;94801;6646,55;51;53,8
"LK Kelheim";5869;6;106;0;123058;4769,3;65;52,82
"LK Kitzingen";3149;2;86;1;91155;3454,56;68;74,6
"LK Kronach";4088;0;93;0;66743;6124,99;64;95,89
"LK Kulmbach";4053;0;116;0;71566;5663,3;19;26,55
"LK Landsberg a.Lech";4041;0;67;0;120302;3359,05;39;32,42
"LK Landshut";7909;2;169;0;159895;4946,37;102;63,79
"LK Lichtenfels";3481;0;82;0;66776;5212,95;49;73,38
"LK Lindau";3301;0;62;0;81981;4026,54;24;29,28
"LK Main-Spessart";4652;2;212;0;126158;3687,44;75;59,45
"LK Miesbach";4467;2;81;0;100010;4466,55;79;78,99
"LK Miltenberg";5856;0;127;0;128743;4548,6;81;62,92
"LK Mühldorf a.Inn";6904;1;153;0;115872;5958,3;33;28,48
"LK München";15179;19;288;0;350473;4331;126;35,95
"LK Neu-Ulm";7384;0;116;0;175204;4214,52;197;112,44
"LK Neuburg-Schrobenhausen";4082;0;74;0;97303;4195,14;47;48,3
"LK Neumarkt i.d.OPf.";6390;6;124;1;134573;4748,35;109;81
"LK Neustadt a.d.Aisch-Bad Windsheim";4336;3;106;0;101014;4292,47;44;43,56
"LK Neustadt a.d.Waldnaab";5206;3;164;0;94450;5511,91;28;29,65
