"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4760;39;91;0;134655;3534,96;202;150,01
"LK Altötting";5506;31;203;1;111516;4937,41;214;191,9
"LK Amberg-Sulzbach";4560;20;148;0;103049;4425,08;98;95,1
"LK Ansbach";7594;103;164;0;184591;4113,96;324;175,52
"LK Aschaffenburg";7427;52;196;0;174200;4263,49;192;110,22
"LK Augsburg";10319;66;201;2;253468;4071,13;462;182,27
"LK Bad Kissingen";3255;30;94;0;103235;3153;186;180,17
"LK Bad Tölz-Wolfratshausen";4625;47;71;0;127917;3615,63;228;178,24
"LK Bamberg";4947;86;133;1;147163;3361,58;256;173,96
"LK Bayreuth";4691;23;155;0;103664;4525,2;122;117,69
"LK Berchtesgadener Land";5471;32;99;0;105929;5164,78;135;127,44
"LK Cham";6639;56;166;0;127998;5186,8;284;221,88
"LK Coburg";4126;35;149;0;86747;4756,36;186;214,42
"LK Dachau";7711;42;135;0;154899;4978,08;234;151,07
"LK Deggendorf";6289;74;139;3;119478;5263,73;306;256,11
"LK Dillingen a.d.Donau";3284;30;107;1;96562;3400,92;150;155,34
"LK Dingolfing-Landau";5097;27;85;0;96683;5271,87;278;287,54
"LK Donau-Ries";5382;64;153;2;133783;4022,93;288;215,27
"LK Ebersberg";5863;38;174;0;143649;4081,48;228;158,72
"LK Eichstätt";4666;33;77;0;132881;3511,41;180;135,46
"LK Erding";6527;31;108;0;138182;4723,48;221;159,93
"LK Erlangen-Höchstadt";4981;60;123;0;137262;3628,83;212;154,45
"LK Forchheim";4437;47;107;0;116203;3818,32;134;115,32
"LK Freising";7732;76;122;0;180007;4295,39;273;151,66
"LK Freyung-Grafenau";4575;11;118;0;78362;5838,29;134;171
"LK Fürstenfeldbruck";9059;55;131;0;219311;4130,66;292;133,14
"LK Fürth";4864;29;200;0;117853;4127,18;160;135,76
"LK Garmisch-Partenkirchen";3318;19;86;0;88424;3752,37;97;109,7
"LK Günzburg";5837;60;102;2;127027;4595,09;280;220,43
"LK Haßberge";3737;21;83;0;84384;4428,56;194;229,9
"LK Hof";6004;53;143;2;94801;6333,27;243;256,33
"LK Kelheim";5291;35;104;0;123058;4299,6;228;185,28
"LK Kitzingen";2933;31;83;1;91155;3217,6;107;117,38
"LK Kronach";3763;34;88;0;66743;5638,04;176;263,7
"LK Kulmbach";3872;11;109;0;71566;5410,39;131;183,05
"LK Landsberg a.Lech";3816;16;64;0;120302;3172,02;85;70,66
"LK Landshut";7234;68;163;2;159895;4524,22;388;242,66
"LK Lichtenfels";3165;18;76;1;66776;4739,73;158;236,61
"LK Lindau";3142;14;62;0;81981;3832,6;78;95,14
"LK Main-Spessart";4358;35;203;0;126158;3454,4;156;123,65
"LK Miesbach";4027;40;75;3;100010;4026,6;161;160,98
"LK Miltenberg";5343;57;120;0;128743;4150,13;287;222,92
"LK Mühldorf a.Inn";6502;51;139;0;115872;5611,36;317;273,58
"LK München";14331;100;286;0;350473;4089,05;473;134,96
"LK Neu-Ulm";6517;81;108;2;175204;3719,66;366;208,9
"LK Neuburg-Schrobenhausen";3819;22;70;0;97303;3924,85;134;137,71
"LK Neumarkt i.d.OPf.";5750;78;118;0;134573;4272,77;286;212,52
"LK Neustadt a.d.Aisch-Bad Windsheim";3967;43;98;0;101014;3927,18;227;224,72
"LK Neustadt a.d.Waldnaab";5074;25;160;0;94450;5372,15;76;80,47
"LK Nürnberger Land";6717;48;170;2;170792;3932,85;217;127,06
"LK Oberallgäu";5482;40;70;2;156008;3513,92;209;133,97
"LK Ostallgäu";6473;45;120;0;141182;4584,86;270;191,24
"LK Passau";12332;54;354;0;192656;6401,05;307;159,35
"LK Pfaffenhofen a.d.Ilm";5241;32;155;0;128227;4087,28;177;138,04
"LK Regen";5270;12;160;0;77410;6807,91;109;140,81
"LK Regensburg";7424;70;176;0;194070;3825,42;340;175,19
"LK Rhön-Grabfeld";3200;30;81;0;79635;4018,33;127;159,48
"LK Rosenheim";12952;67;446;0;261330;4956,19;302;115,56
"LK Roth";5300;37;165;0;126749;4181,49;177;139,65
"LK Rottal-Inn";6778;82;164;0;121502;5578,51;353;290,53
"LK Schwandorf";7754;38;149;0;147872;5243,72;149;100,76
"LK Schweinfurt";4457;80;122;0;115445;3860,71;220;190,57
"LK Starnberg";4794;15;110;1;136667;3507,8;111;81,22
"LK Straubing-Bogen";4924;43;135;1;101120;4869,46;188;185,92
"LK Tirschenreuth";5204;12;261;0;72046;7223,16;54;74,95
"LK Traunstein";10190;82;205;1;177319;5746,71;376;212,05
"LK Unterallgäu";6126;53;130;0;145341;4214,92;319;219,48
"LK Weilheim-Schongau";4486;38;71;0;135478;3311,24;148;109,24
"LK Weißenburg-Gunzenhausen";3581;27;113;3;94734;3780,06;123;129,84
"LK Wunsiedel i.Fichtelgebirge";4869;9;192;0;72655;6701,53;97;133,51
"LK Würzburg";4074;22;68;0;162302;2510,14;123;75,78
"SK Amberg";1633;16;20;0;42207;3869,03;49;116,09
"SK Ansbach";1668;29;44;0;41798;3990,62;67;160,29
"SK Aschaffenburg";3004;40;106;1;71002;4230,87;117;164,78
"SK Augsburg";16159;148;379;1;296582;5448,41;667;224,9
"SK Bamberg";2840;29;99;0;77373;3670,53;81;104,69
"SK Bayreuth";3285;18;104;0;74783;4392,71;93;124,36
"SK Coburg";2040;18;86;0;41072;4966,89;101;245,91
"SK Erlangen";3655;31;91;0;112528;3248,08;116;103,09
"SK Fürth";6836;76;197;0;128497;5319,97;345;268,49
"SK Hof";3693;16;112;-1;45825;8058,92;136;296,78
"SK Ingolstadt";5477;54;99;1;137392;3986,4;276;200,89
"SK Kaufbeuren";2130;17;49;0;44398;4797,51;55;123,88
"SK Kempten";2608;27;40;0;69151;3771,46;161;232,82
"SK Landshut";3648;23;104;0;73411;4969,28;127;173
"SK Memmingen";1829;22;23;0;44100;4147,39;118;267,57
"SK München";67605;426;1167;4;1484226;4554,9;1953;131,58
"SK Nürnberg";31247;203;895;5;518370;6027,93;1048;202,17
"SK Passau";3293;8;112;0;52803;6236,39;50;94,69
"SK Regensburg";6352;33;71;0;153094;4149,08;234;152,85
"SK Rosenheim";3636;16;58;1;63551;5721,39;102;160,5
"SK Schwabach";2036;14;104;0;40981;4968,16;55;134,21
"SK Schweinfurt";2519;48;72;0;53426;4714,93;106;198,41
"SK Straubing";2133;34;80;0;47791;4463,18;97;202,97
"SK Weiden i.d.OPf.";2613;10;73;0;42743;6113,28;36;84,22
"SK Würzburg";4078;28;109;0;127934;3187,58;186;145,39
