"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";22162;20585;1;795;43543
"'10-19";35285;33884;6;948;70123
"20-29";55843;50942;4;1547;108336
"30-39";48355;45322;7;1428;95112
"40-49";45222;47489;4;1293;94008
"50-59";52792;51511;6;1038;105347
"60-69";26763;24980;2;449;52194
"70-79";16440;17641;2;272;34355
"80-89";11668;20764;12;300;32744
"90-99";2152;7345;2;89;9588
"100+";24;152;0;4;180
"Unbekannt";25;24;0;9;58
"Gesamt";316731;320639;46;8172;645588
