"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4789;29;91;0;134655;3556,5;185;137,39
"LK Altötting";5546;40;203;0;111516;4973,28;208;186,52
"LK Amberg-Sulzbach";4581;21;150;2;103049;4445,46;96;93,16
"LK Ansbach";7625;31;165;1;184591;4130,75;278;150,6
"LK Aschaffenburg";7467;40;196;0;174200;4286,45;196;112,51
"LK Augsburg";10384;65;201;0;253468;4096,77;453;178,72
"LK Bad Kissingen";3275;20;94;0;103235;3172,37;178;172,42
"LK Bad Tölz-Wolfratshausen";4660;35;71;0;127917;3642,99;218;170,42
"LK Bamberg";4974;27;134;1;147163;3379,93;227;154,25
"LK Bayreuth";4700;9;155;0;103664;4533,88;112;108,04
"LK Berchtesgadener Land";5505;34;99;0;105929;5196,88;149;140,66
"LK Cham";6672;33;166;0;127998;5212,58;270;210,94
"LK Coburg";4168;42;149;0;86747;4804,78;207;238,62
"LK Dachau";7744;33;135;0;154899;4999,39;226;145,9
"LK Deggendorf";6327;38;141;2;119478;5295,54;289;241,89
"LK Dillingen a.d.Donau";3295;11;107;0;96562;3412,32;144;149,13
"LK Dingolfing-Landau";5154;57;85;0;96683;5330,82;266;275,13
"LK Donau-Ries";5409;27;153;0;133783;4043,11;255;190,61
"LK Ebersberg";5891;28;174;0;143649;4100,97;228;158,72
"LK Eichstätt";4700;34;79;2;132881;3537;164;123,42
"LK Erding";6556;29;109;1;138182;4744,47;213;154,14
"LK Erlangen-Höchstadt";5000;19;123;0;137262;3642,67;181;131,86
"LK Forchheim";4450;13;109;2;116203;3829,51;128;110,15
"LK Freising";7781;49;122;0;180007;4322,61;265;147,22
"LK Freyung-Grafenau";4583;8;118;0;78362;5848,5;113;144,2
"LK Fürstenfeldbruck";9094;35;131;0;219311;4146,62;274;124,94
"LK Fürth";4887;23;200;0;117853;4146,69;149;126,43
"LK Garmisch-Partenkirchen";3331;13;87;1;88424;3767,08;99;111,96
"LK Günzburg";5897;60;103;1;127027;4642,32;281;221,21
"LK Haßberge";3769;32;83;0;84384;4466,49;187;221,61
"LK Hof";6025;21;143;0;94801;6355,42;201;212,02
"LK Kelheim";5348;57;104;0;123058;4345,92;229;186,09
"LK Kitzingen";2937;4;83;0;91155;3221,98;100;109,7
"LK Kronach";3785;22;88;0;66743;5671,01;160;239,73
"LK Kulmbach";3893;21;109;0;71566;5439,73;110;153,7
"LK Landsberg a.Lech";3832;16;64;0;120302;3185,32;81;67,33
"LK Landshut";7276;42;163;0;159895;4550,49;337;210,76
"LK Lichtenfels";3213;48;76;0;66776;4811,61;159;238,11
"LK Lindau";3144;2;62;0;81981;3835,03;64;78,07
