"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3258;10;70;0;134655;2419,52;103;76,49
"LK Altötting";3437;20;136;0;111516;3082,07;143;128,23
"LK Amberg-Sulzbach";2620;1;104;0;103049;2542,48;55;53,37
"LK Ansbach";4193;17;97;1;184591;2271,51;159;86,14
"LK Aschaffenburg";5149;10;148;0;174200;2955,8;300;172,22
"LK Augsburg";7181;13;129;0;253468;2833,1;221;87,19
"LK Bad Kissingen";1980;5;72;1;103235;1917,95;87;84,27
"LK Bad Tölz-Wolfratshausen";3142;24;37;0;127917;2456,28;158;123,52
"LK Bamberg";3248;0;101;0;147163;2207,08;134;91,06
"LK Bayreuth";2753;6;91;0;103664;2655,7;171;164,96
"LK Berchtesgadener Land";3727;14;82;1;105929;3518,39;222;209,57
"LK Cham";3210;20;100;0;127998;2507,85;144;112,5
"LK Coburg";3015;6;126;1;86747;3475,62;116;133,72
"LK Dachau";5351;27;88;0;154899;3454,51;149;96,19
"LK Deggendorf";3819;22;104;2;119478;3196,4;225;188,32
"LK Dillingen a.d.Donau";2312;3;90;0;96562;2394,32;62;64,21
"LK Dingolfing-Landau";2988;0;70;0;96683;3090,51;68;70,33
"LK Donau-Ries";3427;10;114;0;133783;2561,61;115;85,96
"LK Ebersberg";4390;7;110;0;143649;3056,06;175;121,82
"LK Eichstätt";3124;17;61;1;132881;2350,98;128;96,33
"LK Erding";4696;18;62;0;138182;3398,42;132;95,53
"LK Erlangen-Höchstadt";3276;9;97;1;137262;2386,68;119;86,7
"LK Forchheim";2857;0;79;0;116203;2458,63;78;67,12
"LK Freising";5157;20;86;0;180007;2864,89;189;105
"LK Freyung-Grafenau";3123;16;84;0;78362;3985,35;121;154,41
"LK Fürstenfeldbruck";6479;16;102;0;219311;2954,25;153;69,76
"LK Fürth";3396;-20;148;0;117853;2881,56;134;113,7
"LK Garmisch-Partenkirchen";2253;8;63;3;88424;2547,95;106;119,88
"LK Günzburg";4095;1;87;2;127027;3223,72;87;68,49
"LK Haßberge";2237;1;60;0;84384;2650,98;62;73,47
"LK Hof";2987;27;93;0;94801;3150,81;194;204,64
"LK Kelheim";2950;14;70;0;123058;2397,24;119;96,7
"LK Kitzingen";1813;7;52;0;91155;1988,92;118;129,45
"LK Kronach";1975;15;48;0;66743;2959,11;72;107,88
"LK Kulmbach";1908;6;73;0;71566;2666,07;101;141,13
"LK Landsberg a.Lech";2676;10;35;0;120302;2224,4;70;58,19
"LK Landshut";4688;30;133;0;159895;2931,92;168;105,07
"LK Lichtenfels";1915;7;47;1;66776;2867,8;72;107,82
"LK Lindau";2083;5;41;0;81981;2540,83;67;81,73
"LK Main-Spessart";2962;1;181;0;126158;2347,85;126;99,87
"LK Miesbach";2912;3;41;0;100010;2911,71;70;69,99
"LK Miltenberg";3574;17;78;1;128743;2776,07;232;180,2
"LK Mühldorf a.Inn";3999;17;99;0;115872;3451,22;200;172,6
"LK München";10505;38;158;0;350473;2997,38;383;109,28
"LK Neu-Ulm";4414;3;84;0;175204;2519,35;160;91,32
"LK Neuburg-Schrobenhausen";2557;5;58;0;97303;2627,87;85;87,36
"LK Neumarkt i.d.OPf.";3645;7;98;1;134573;2708,57;95;70,59
"LK Neustadt a.d.Aisch-Bad Windsheim";2249;12;51;0;101014;2226,42;104;102,96
"LK Neustadt a.d.Waldnaab";3323;10;120;0;94450;3518,26;162;171,52
"LK Nürnberger Land";4301;12;136;0;170792;2518,27;87;50,94
"LK Oberallgäu";3373;14;48;1;156008;2162,07;150;96,15
"LK Ostallgäu";3624;13;94;2;141182;2566,9;78;55,25
"LK Passau";8688;33;218;0;192656;4509,59;434;225,27
"LK Pfaffenhofen a.d.Ilm";3556;5;139;0;128227;2773,21;76;59,27
"LK Regen";3713;22;122;0;77410;4796,54;170;219,61
"LK Regensburg";4432;15;81;0;194070;2283,71;103;53,07
"LK Rhön-Grabfeld";1862;0;55;0;79635;2338,17;98;123,06
"LK Rosenheim";9834;27;385;0;261330;3763,06;309;118,24
"LK Roth";3722;21;111;0;126749;2936,51;154;121,5
"LK Rottal-Inn";4597;9;116;0;121502;3783,48;180;148,15
"LK Schwandorf";4071;20;98;1;147872;2753,06;143;96,71
"LK Schweinfurt";3087;5;98;0;115445;2674;75;64,97
"LK Starnberg";3412;9;60;0;136667;2496,58;102;74,63
"LK Straubing-Bogen";3128;5;103;0;101120;3093,35;133;131,53
"LK Tirschenreuth";3182;26;189;0;72046;4416,62;183;254
"LK Traunstein";6727;34;174;1;177319;3793,73;241;135,91
"LK Unterallgäu";3632;16;83;0;145341;2498,95;210;144,49
"LK Weilheim-Schongau";2927;0;40;0;135478;2160,5;66;48,72
"LK Weißenburg-Gunzenhausen";2420;1;75;0;94734;2554,52;96;101,34
"LK Wunsiedel i.Fichtelgebirge";2732;16;110;0;72655;3760,24;214;294,54
"LK Würzburg";2661;9;42;0;162302;1639,54;140;86,26
"SK Amberg";772;10;8;0;42207;1829,08;41;97,14
"SK Ansbach";1059;9;20;0;41798;2533,61;62;148,33
"SK Aschaffenburg";1885;2;67;0;71002;2654,85;120;169,01
"SK Augsburg";11062;38;257;2;296582;3729,83;357;120,37
"SK Bamberg";1580;0;63;0;77373;2042,06;36;46,53
"SK Bayreuth";1859;12;56;0;74783;2485,86;115;153,78
"SK Coburg";1446;12;66;2;41072;3520,65;91;221,56
"SK Erlangen";2578;3;70;0;112528;2290,99;96;85,31
"SK Fürth";4507;47;140;0;128497;3507,47;223;173,54
"SK Hof";1753;17;62;0;45825;3825,42;75;163,67
"SK Ingolstadt";3866;0;82;0;137392;2813,85;100;72,78
"SK Kaufbeuren";1367;7;43;0;44398;3078,97;28;63,07
"SK Kempten";1462;6;29;0;69151;2114,21;34;49,17
"SK Landshut";2438;7;53;0;73411;3321,03;85;115,79
"SK Memmingen";1079;0;16;0;44100;2446,71;58;131,52
"SK München";50725;74;772;6;1484226;3417,61;1170;78,83
