"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";290;0;20;0;133596;217,07;0;0
"LK Altötting";596;0;50;1;111210;535,92;4;3,6
"LK Amberg-Sulzbach";484;3;44;0;103109;469,41;13;12,61
"LK Ansbach";594;2;26;0;183949;322,92;12;6,52
"LK Aschaffenburg";525;3;36;0;174208;301,36;13;7,46
"LK Augsburg";382;3;8;0;251534;151,87;7;2,78
"LK Bad Kissingen";252;1;18;-1;103218;244,14;9;8,72
"LK Bad Tölz-Wolfratshausen";417;0;10;0;127227;327,76;3;2,36
"LK Bamberg";404;-1;35;0;147086;274,67;0;0
"LK Bayreuth";416;1;27;0;103656;401,33;1;0,96
"LK Berchtesgadener Land";300;3;22;0;105722;283,76;10;9,46
"LK Cham";422;5;20;0;127882;329,99;6;4,69
"LK Coburg";281;1;17;1;86906;323,34;41;47,18
"LK Dachau";908;0;28;0;153884;590,05;0;0
"LK Deggendorf";310;3;13;1;119326;259,79;15;12,57
"LK Dillingen a.d.Donau";262;2;24;0;96021;272,86;4;4,17
"LK Dingolfing-Landau";205;0;7;0;96217;213,06;3;3,12
"LK Donau-Ries";346;1;23;0;133496;259,18;4;3
"LK Ebersberg";498;0;5;0;142142;350,35;8;5,63
"LK Eichstätt";287;0;17;0;132341;216,86;5;3,78
"LK Erding";609;-5;11;0;137660;442,39;3;2,18
"LK Erlangen-Höchstadt";242;0;6;0;136271;177,59;32;23,48
"LK Forchheim";204;0;4;0;116099;175,71;2;1,72
"LK Freising";983;3;40;0;179116;548,81;16;8,93
"LK Freyung-Grafenau";189;0;12;0;78355;241,21;2;2,55
"LK Fürstenfeldbruck";888;6;34;0;219320;404,89;13;5,93
"LK Fürth";496;1;56;0;117387;422,53;2;1,7
"LK Garmisch-Partenkirchen";284;0;18;0;88467;321,02;9;10,17
"LK Günzburg";236;0;4;0;125747;187,68;2;1,59
"LK Haßberge";155;0;6;0;84599;183,22;0;0
"LK Hof";436;4;30;0;95311;457,45;13;13,64
"LK Kelheim";440;0;34;0;122258;359,89;2;1,64
"LK Kitzingen";189;0;3;0;90909;207,9;0;0
"LK Kronach";157;0;3;0;67135;233,86;4;5,96
"LK Kulmbach";241;0;11;0;71845;335,44;0;0
"LK Landsberg a.Lech";362;1;10;0;120071;301,49;10;8,33
"LK Landshut";659;-2;29;0;158698;415,25;1;0,63
"LK Lichtenfels";248;11;6;1;66838;371,05;26;38,9
"LK Lindau";241;0;8;0;81669;295,09;0;0
"LK Main-Spessart";151;-2;6;0;126365;119,5;1;0,79
"LK Miesbach";567;0;10;0;99726;568,56;14;14,04
"LK Miltenberg";289;1;5;0;128756;224,46;4;3,11
"LK Mühldorf a.Inn";496;0;27;0;115250;430,37;0;0
"LK München";1384;6;67;1;348871;396,71;33;9,46
"LK Neu-Ulm";422;-1;25;0;174200;242,25;3;1,72
"LK Neuburg-Schrobenhausen";326;9;14;0;96680;337,19;16;16,55
"LK Neumarkt i.d.OPf.";366;0;15;0;133561;274,03;3;2,25
"LK Neustadt a.d.Aisch-Bad Windsheim";241;0;6;0;100364;240,13;1;1
"LK Neustadt a.d.Waldnaab";807;3;67;0;94352;855,31;11;11,66
"LK Nürnberger Land";626;0;44;0;170365;367,45;4;2,35
"LK Oberallgäu";173;0;7;0;155362;111,35;1;0,64
"LK Ostallgäu";503;0;34;0;140316;358,48;3;2,14
"LK Passau";555;1;23;0;192043;289;3;1,56
"LK Pfaffenhofen a.d.Ilm";363;2;19;0;127151;285,49;12;9,44
"LK Regen";194;0;10;2;77656;249,82;3;3,86
"LK Regensburg";455;4;14;0;193572;235,05;8;4,13
"LK Rhön-Grabfeld";192;2;6;0;79690;240,93;3;3,76
"LK Rosenheim";2237;14;179;6;260983;857,14;36;13,79
"LK Roth";291;0;7;0;126958;229,21;1;0,79
"LK Rottal-Inn";733;0;44;0;120659;607,5;2;1,66
"LK Schwandorf";484;0;16;1;147189;328,83;27;18,34
"LK Schweinfurt";492;3;25;0;115106;427,43;15;13,03
"LK Starnberg";516;0;12;0;136092;379,16;1;0,73
"LK Straubing-Bogen";536;6;27;0;100649;532,54;48;47,69
"LK Tirschenreuth";1131;2;130;0;72504;1559,91;9;12,41
"LK Traunstein";1280;8;85;1;177089;722,8;16;9,04
"LK Unterallgäu";271;0;13;0;144041;188,14;0;0
"LK Weilheim-Schongau";342;3;3;0;135348;252,68;7;5,17
"LK Weißenburg-Gunzenhausen";317;4;19;0;94393;335,83;4;4,24
"LK Wunsiedel i.Fichtelgebirge";648;1;39;0;73178;885,51;1;1,37
"LK Würzburg";409;4;9;0;161834;252,73;5;3,09
"SK Amberg";79;0;4;0;41970;188,23;3;7,15
"SK Ansbach";137;0;7;0;41847;327,38;1;2,39
"SK Aschaffenburg";114;1;1;0;70527;161,64;2;2,84
"SK Augsburg";393;1;14;0;295135;133,16;3;1,02
"SK Bamberg";190;0;17;0;77592;244,87;0;0
"SK Bayreuth";207;-1;12;0;74657;277,27;3;4,02
"SK Coburg";76;3;1;0;41249;184,25;8;19,39
"SK Erlangen";257;0;10;0;111962;229,54;5;4,47
"SK Fürth";384;2;34;0;127748;300,59;2;1,57
"SK Hof";107;0;4;0;45930;232,96;2;4,35
"SK Ingolstadt";443;2;35;0;136981;323,4;10;7,3
"SK Kaufbeuren";107;0;4;0;43893;243,77;1;2,28
"SK Kempten";102;0;10;0;68907;148,03;0;0
"SK Landshut";275;0;10;0;72404;379,81;1;1,38
"SK Memmingen";51;0;0;0;43837;116,34;0;0
"SK München";6448;20;202;4;1471508;438,19;104;7,07
"SK Nürnberg";1035;2;39;0;518365;199,67;21;4,05
"SK Passau";130;0;18;0;52469;247,77;0;0
"SK Regensburg";544;39;9;0;152610;356,46;57;37,35
"SK Rosenheim";505;-2;23;-1;63324;797,49;9;14,21
"SK Schwabach";78;0;2;0;40792;191,21;0;0
"SK Schweinfurt";171;1;18;0;54032;316,48;1;1,85
"SK Straubing";418;0;45;0;47794;874,59;21;43,94
"SK Weiden i.d.OPf.";317;0;20;0;42520;745,53;5;11,76
"SK Würzburg";465;0;49;0;127880;363,62;1;0,78
