"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";7713;7119;1;353;15186
"'10-19";14859;14256;0;437;29552
"20-29";24880;22627;2;809;48318
"30-39";20301;19005;2;744;40052
"40-49";18999;20489;3;664;40155
"50-59";22564;22734;3;495;45796
"60-69";11483;10625;3;209;22320
"70-79";7810;8207;0;122;16139
"80-89";5669;10202;1;94;15966
"90-99";1099;3658;0;31;4788
"100+";25;90;0;4;119
"Unbekannt";96;96;0;34;226
"Gesamt";135498;139108;15;3996;278617
