"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";21754;20188;2;833;42777
"'10-19";34703;33322;7;993;69025
"20-29";55258;50374;5;1587;107224
"30-39";47854;44791;9;1468;94122
"40-49";44765;47010;7;1340;93122
"50-59";52395;51149;7;1075;104626
"60-69";26576;24804;3;467;51850
"70-79";16383;17546;6;293;34228
"80-89";11632;20684;18;326;32660
"90-99";2140;7309;5;108;9562
"100+";24;152;0;5;181
"Unbekannt";31;31;0;9;71
"Gesamt";313515;317360;69;8504;NA
