"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2462;46;48;0;134655;1828,38;158;117,34
"LK Altötting";2666;35;86;0;111516;2390,69;223;199,97
"LK Amberg-Sulzbach";2046;62;81;2;103049;1985,46;270;262,01
"LK Ansbach";2998;186;69;2;184591;1624,13;292;158,19
"LK Aschaffenburg";3253;73;66;0;174200;1867,39;333;191,16
"LK Augsburg";5378;122;62;1;253468;2121,77;524;206,73
"LK Bad Kissingen";1226;35;22;1;103235;1187,58;176;170,48
"LK Bad Tölz-Wolfratshausen";2312;39;19;1;127917;1807,42;207;161,82
"LK Bamberg";2065;42;59;0;147163;1403,21;211;143,38
"LK Bayreuth";1414;36;34;0;103664;1364,02;216;208,37
"LK Berchtesgadener Land";2382;17;56;1;105929;2248,68;129;121,78
"LK Cham";2162;37;44;1;127998;1689,09;176;137,5
"LK Coburg";1881;45;65;0;86747;2168,37;277;319,32
"LK Dachau";4129;32;76;3;154899;2665,61;295;190,45
"LK Deggendorf";2216;79;38;1;119478;1854,73;373;312,19
"LK Dillingen a.d.Donau";1724;27;68;1;96562;1785,38;175;181,23
"LK Dingolfing-Landau";2229;32;44;3;96683;2305,47;175;181
"LK Donau-Ries";2308;43;50;0;133783;1725,18;213;159,21
"LK Ebersberg";3136;51;53;0;143649;2183,1;351;244,35
"LK Eichstätt";2133;58;40;1;132881;1605,2;214;161,05
"LK Erding";3644;54;29;1;138182;2637,1;440;318,42
"LK Erlangen-Höchstadt";2209;30;53;3;137262;1609,33;240;174,85
"LK Forchheim";1808;38;25;1;116203;1555,9;245;210,84
"LK Freising";3810;38;54;1;180007;2116,58;366;203,33
"LK Freyung-Grafenau";2139;67;48;2;78362;2729,64;259;330,52
"LK Fürstenfeldbruck";5039;77;80;1;219311;2297,65;412;187,86
"LK Fürth";2465;58;108;4;117853;2091,59;268;227,4
"LK Garmisch-Partenkirchen";1520;39;37;0;88424;1718,99;170;192,26
"LK Günzburg";3130;26;54;1;127027;2464,04;245;192,87
"LK Haßberge";1453;17;31;0;84384;1721,89;109;129,17
"LK Hof";1967;49;54;0;94801;2074,87;253;266,87
"LK Kelheim";2033;59;40;0;123058;1652,07;193;156,84
"LK Kitzingen";1248;53;14;0;91155;1369,1;181;198,56
