"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3348;2;72;2;134655;2486,35;79;58,67
"LK Altötting";3560;15;144;1;111516;3192,37;116;104,02
"LK Amberg-Sulzbach";2674;2;104;0;103049;2594,88;51;49,49
"LK Ansbach";4413;8;105;2;184591;2390,69;193;104,56
"LK Aschaffenburg";5379;8;163;5;174200;3087,83;224;128,59
"LK Augsburg";7314;23;144;5;253468;2885,57;137;54,05
"LK Bad Kissingen";2077;4;78;1;103235;2011,91;94;91,05
"LK Bad Tölz-Wolfratshausen";3286;13;43;1;127917;2568,85;142;111,01
"LK Bamberg";3502;8;105;0;147163;2379,67;219;148,81
"LK Bayreuth";2919;6;107;1;103664;2815,83;154;148,56
"LK Berchtesgadener Land";3930;6;88;3;105929;3710,03;202;190,69
"LK Cham";3405;12;109;3;127998;2660,2;187;146,1
"LK Coburg";3108;5;134;0;86747;3582,83;88;101,44
"LK Dachau";5499;5;100;6;154899;3550,06;117;75,53
"LK Deggendorf";3983;-1;108;0;119478;3333,67;162;135,59
"LK Dillingen a.d.Donau";2366;1;91;0;96562;2450,24;54;55,92
"LK Dingolfing-Landau";3077;5;71;0;96683;3182,57;75;77,57
"LK Donau-Ries";3494;4;125;1;133783;2611,69;62;46,34
"LK Ebersberg";4507;0;126;0;143649;3137,51;113;78,66
"LK Eichstätt";3226;1;63;1;132881;2427,74;97;73
"LK Erding";4833;46;70;2;138182;3497,56;94;68,03
"LK Erlangen-Höchstadt";3383;4;102;0;137262;2464,63;96;69,94
"LK Forchheim";3024;4;89;0;116203;2602,34;136;117,04
"LK Freising";5333;6;97;4;180007;2962,66;173;96,11
"LK Freyung-Grafenau";3228;-1;90;1;78362;4119,34;100;127,61
"LK Fürstenfeldbruck";6678;18;112;6;219311;3044,99;169;77,06
"LK Fürth";3505;5;158;2;117853;2974,04;110;93,34
"LK Garmisch-Partenkirchen";2330;0;67;0;88424;2635,03;66;74,64
"LK Günzburg";4189;5;89;0;127027;3297,72;86;67,7
"LK Haßberge";2300;0;66;0;84384;2725,64;59;69,92
"LK Hof";3243;10;97;0;94801;3420,85;269;283,75
"LK Kelheim";3031;4;74;0;123058;2463,07;86;69,89
"LK Kitzingen";1912;2;57;1;91155;2097,53;93;102,02
"LK Kronach";2036;2;54;0;66743;3050,51;54;80,91
"LK Kulmbach";1999;3;84;3;71566;2793,23;90;125,76
"LK Landsberg a.Lech";2798;2;37;0;120302;2325,81;107;88,94
"LK Landshut";4822;22;141;1;159895;3015,73;137;85,68
"LK Lichtenfels";2025;6;52;0;66776;3032,53;109;163,23
"LK Lindau";2153;9;43;1;81981;2626,22;69;84,17
"LK Main-Spessart";3016;0;182;0;126158;2390,65;50;39,63
"LK Miesbach";2977;4;46;1;100010;2976,7;63;62,99
"LK Miltenberg";3820;2;96;3;128743;2967,15;236;183,31
"LK Mühldorf a.Inn";4170;6;106;1;115872;3598,8;158;136,36
"LK München";10837;37;170;2;350473;3092,11;262;74,76
"LK Neu-Ulm";4544;5;96;7;175204;2593,55;130;74,2
"LK Neuburg-Schrobenhausen";2623;0;58;0;97303;2695,7;65;66,8
"LK Neumarkt i.d.OPf.";3741;16;103;1;134573;2779,9;76;56,47
"LK Neustadt a.d.Aisch-Bad Windsheim";2365;21;52;1;101014;2341,26;104;102,96
"LK Neustadt a.d.Waldnaab";3490;8;126;0;94450;3695,08;158;167,28
"LK Nürnberger Land";4424;6;144;0;170792;2590,29;113;66,16
"LK Oberallgäu";3487;20;48;0;156008;2235,14;104;66,66
"LK Ostallgäu";3692;2;97;0;141182;2615,06;63;44,62
"LK Passau";9079;4;253;4;192656;4712,54;350;181,67
"LK Pfaffenhofen a.d.Ilm";3611;2;143;0;128227;2816,1;50;38,99
"LK Regen";3907;-1;133;1;77410;5047,15;193;249,32
"LK Regensburg";4552;5;114;1;194070;2345,55;115;59,26
"LK Rhön-Grabfeld";1945;6;60;1;79635;2442,39;63;79,11
"LK Rosenheim";10023;0;397;0;261330;3835,38;189;72,32
"LK Roth";3768;2;135;7;126749;2972,8;70;55,23
"LK Rottal-Inn";4762;2;129;3;121502;3919,28;160;131,69
"LK Schwandorf";4212;20;104;0;147872;2848,41;119;80,48
"LK Schweinfurt";3176;0;101;0;115445;2751,09;82;71,03
"LK Starnberg";3505;4;67;3;136667;2564,63;92;67,32
"LK Straubing-Bogen";3217;15;109;3;101120;3181,37;86;85,05
"LK Tirschenreuth";3415;5;196;1;72046;4740,03;232;322,02
"LK Traunstein";6900;8;180;1;177319;3891,29;169;95,31
"LK Unterallgäu";3841;16;93;1;145341;2642,75;169;116,28
"LK Weilheim-Schongau";2991;8;42;0;135478;2207,74;60;44,29
"LK Weißenburg-Gunzenhausen";2506;4;78;0;94734;2645,3;85;89,72
"LK Wunsiedel i.Fichtelgebirge";2911;25;126;5;72655;4006,61;171;235,36
"LK Würzburg";2781;-4;45;0;162302;1713,47;116;71,47
"SK Amberg";806;0;8;0;42207;1909,64;30;71,08
"SK Ansbach";1160;0;21;0;41798;2775,25;83;198,57
"SK Aschaffenburg";1955;1;70;1;71002;2753,44;86;121,12
"SK Augsburg";11361;31;275;5;296582;3830,64;340;114,64
"SK Bamberg";1643;-1;65;1;77373;2123,48;59;76,25
"SK Bayreuth";1992;5;63;2;74783;2663,71;120;160,46
"SK Coburg";1491;0;76;1;41072;3630,21;46;112
"SK Erlangen";2652;-2;77;0;112528;2356,75;63;55,99
"SK Fürth";4623;-1;162;1;128497;3597,75;138;107,4
"SK Hof";1863;0;66;0;45825;4065,47;102;222,59
"SK Ingolstadt";3963;0;86;0;137392;2884,45;73;53,13
"SK Kaufbeuren";1394;3;43;0;44398;3139,78;23;51,8
"SK Kempten";1510;6;30;0;69151;2183,63;44;63,63
"SK Landshut";2514;7;77;2;73411;3424,55;73;99,44
"SK Memmingen";1123;5;16;0;44100;2546,49;39;88,44
"SK München";51720;55;833;1;1484226;3484,64;861;58,01
"SK Nürnberg";21984;151;490;0;518370;4240,99;683;131,76
"SK Passau";2512;1;96;2;52803;4757,31;112;212,11
"SK Regensburg";4101;2;59;0;153094;2678,75;50;32,66
"SK Rosenheim";2744;1;50;1;63551;4317,79;55;86,54
"SK Schwabach";1484;1;89;0;40981;3621,19;30;73,2
"SK Schweinfurt";1471;0;52;0;53426;2753,34;35;65,51
"SK Straubing";1454;3;71;2;47791;3042,41;25;52,31
"SK Weiden i.d.OPf.";1766;-1;57;0;42743;4131,67;75;175,47
"SK Würzburg";2778;7;84;1;127934;2171,43;85;66,44
