"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3429;4;77;0;134655;2546,51;36;26,73
"LK Altötting";3741;17;155;1;111516;3354,68;89;79,81
"LK Amberg-Sulzbach";2811;19;104;0;103049;2727,83;85;82,49
"LK Ansbach";4711;14;118;4;184591;2552,13;149;80,72
"LK Aschaffenburg";5576;20;175;0;174200;3200,92;94;53,96
"LK Augsburg";7451;7;160;0;253468;2939,62;75;29,59
"LK Bad Kissingen";2217;3;80;0;103235;2147,53;43;41,65
"LK Bad Tölz-Wolfratshausen";3430;10;55;0;127917;2681,43;80;62,54
"LK Bamberg";3529;16;100;0;147163;2398,02;131;89,02
"LK Bayreuth";3152;9;124;2;103664;3040,59;100;96,47
"LK Berchtesgadener Land";4140;14;89;0;105929;3908,28;110;103,84
"LK Cham";3588;13;111;0;127998;2803,17;109;85,16
"LK Coburg";3219;20;137;0;86747;3710,79;72;83
"LK Dachau";5668;20;114;3;154899;3659,16;58;37,44
"LK Deggendorf";4155;12;118;0;119478;3477,63;92;77
"LK Dillingen a.d.Donau";2494;11;93;0;96562;2582,8;41;42,46
"LK Dingolfing-Landau";3169;7;72;0;96683;3277,72;58;59,99
"LK Donau-Ries";3573;4;135;0;133783;2670,74;42;31,39
"LK Ebersberg";4626;10;147;0;143649;3220,35;63;43,86
"LK Eichstätt";3289;12;68;0;132881;2475,15;32;24,08
"LK Erding";4919;5;87;0;138182;3559,8;44;31,84
"LK Erlangen-Höchstadt";3495;4;110;1;137262;2546,23;53;38,61
"LK Forchheim";3217;3;94;1;116203;2768,43;79;67,98
"LK Freising";5527;11;104;0;180007;3070,44;111;61,66
"LK Freyung-Grafenau";3372;12;97;0;78362;4303,11;80;102,09
"LK Fürstenfeldbruck";6853;2;117;0;219311;3124,79;66;30,09
"LK Fürth";3632;8;169;0;117853;3081,81;77;65,34
"LK Garmisch-Partenkirchen";2452;6;74;1;88424;2773;62;70,12
"LK Günzburg";4278;5;91;0;127027;3367,79;31;24,4
"LK Haßberge";2369;10;66;0;84384;2807,4;34;40,29
"LK Hof";3589;5;101;-1;94801;3785,83;152;160,34
"LK Kelheim";3120;10;82;1;123058;2535,39;45;36,57
"LK Kitzingen";2093;14;67;1;91155;2296,09;93;102,02
"LK Kronach";2126;4;57;0;66743;3185,35;67;100,39
"LK Kulmbach";2098;9;89;0;71566;2931,56;55;76,85
"LK Landsberg a.Lech";2891;5;41;2;120302;2403,12;47;39,07
"LK Landshut";4938;0;145;0;159895;3088,28;63;39,4
"LK Lichtenfels";2116;1;55;0;66776;3168,8;36;53,91
"LK Lindau";2236;7;50;1;81981;2727,46;46;56,11
"LK Main-Spessart";3098;4;183;0;126158;2455,65;46;36,46
"LK Miesbach";3066;4;53;0;100010;3065,69;52;51,99
"LK Miltenberg";4089;25;104;0;128743;3176,1;146;113,4
"LK Mühldorf a.Inn";4392;10;117;0;115872;3790,39;102;88,03
"LK München";10926;31;226;1;350473;3117,5;179;51,07
"LK Neu-Ulm";4712;14;100;0;175204;2689,44;100;57,08
"LK Neuburg-Schrobenhausen";2659;3;62;2;97303;2732,7;15;15,42
"LK Neumarkt i.d.OPf.";3930;20;106;0;134573;2920,35;110;81,74
"LK Neustadt a.d.Aisch-Bad Windsheim";2552;25;62;1;101014;2526,38;99;98,01
"LK Neustadt a.d.Waldnaab";3687;12;136;0;94450;3903,65;88;93,17
"LK Nürnberger Land";4676;28;147;0;170792;2737,83;141;82,56
