"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";22346;20712;1;741;43800
"'10-19";35465;34070;5;929;70469
"20-29";56044;51109;4;1501;108658
"30-39";48536;45463;5;1388;95392
"40-49";45350;47616;4;1263;94233
"50-59";52901;51640;6;999;105546
"60-69";26837;25027;2;433;52299
"70-79";16458;17654;2;264;34378
"80-89";11679;20779;12;293;32763
"90-99";2150;7346;2;86;9584
"100+";25;153;0;4;182
"Unbekannt";24;23;0;6;53
"Gesamt";317815;321592;43;7907;647357
