"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1181;28;21;0;134655;877,06;211;156,7
"LK Altötting";1231;30;57;0;111516;1103,88;262;234,94
"LK Amberg-Sulzbach";811;30;55;0;103049;787;149;144,59
"LK Ansbach";1400;16;29;0;184591;758,43;274;148,44
"LK Aschaffenburg";1389;53;45;1;174200;797,36;163;93,57
"LK Augsburg";2217;0;18;0;253468;874,67;654;258,02
"LK Bad Kissingen";484;5;18;0;103235;468,83;60;58,12
"LK Bad Tölz-Wolfratshausen";1133;33;12;0;127917;885,73;211;164,95
"LK Bamberg";1078;35;40;0;147163;732,52;217;147,46
"LK Bayreuth";734;4;28;0;103664;708,06;74;71,38
"LK Berchtesgadener Land";1468;6;28;0;105929;1385,83;172;162,37
"LK Cham";1143;19;21;0;127998;892,98;210;164,07
"LK Coburg";722;12;31;0;86747;832,31;120;138,33
"LK Dachau";2170;54;40;0;154899;1400,91;350;225,95
"LK Deggendorf";994;19;20;0;119478;831,95;202;169,07
"LK Dillingen a.d.Donau";797;18;31;0;96562;825,38;175;181,23
"LK Dingolfing-Landau";1330;16;11;0;96683;1375,63;119;123,08
"LK Donau-Ries";1223;38;28;1;133783;914,17;254;189,86
"LK Ebersberg";1516;9;12;0;143649;1055,35;235;163,59
"LK Eichstätt";887;22;21;0;132881;667,51;177;133,2
"LK Erding";1490;0;12;0;138182;1078,29;314;227,24
"LK Erlangen-Höchstadt";817;13;11;0;137262;595,21;173;126,04
"LK Forchheim";684;16;4;0;116203;588,63;152;130,81
"LK Freising";2082;0;49;0;180007;1156,62;280;155,55
"LK Freyung-Grafenau";606;37;16;0;78362;773,33;160;204,18
"LK Fürstenfeldbruck";2725;42;38;0;219311;1242,53;377;171,9
"LK Fürth";1185;45;66;0;117853;1005,49;201;170,55
"LK Garmisch-Partenkirchen";759;5;20;0;88424;858,36;126;142,5
"LK Günzburg";1171;11;9;0;127027;921,85;180;141,7
"LK Haßberge";510;16;6;0;84384;604,38;86;101,92
