"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";12774;11837;1;548;25160
"'10-19";22607;22265;4;683;45559
"20-29";38833;36157;4;1282;76276
"30-39";32933;31114;8;1175;65230
"40-49";30728;33487;4;1096;65315
"50-59";36972;37699;6;862;75539
"60-69";19430;18070;3;392;37895
"70-79";13016;13991;6;264;27277
"80-89";10165;18374;18;309;28866
"90-99";1948;6724;5;103;8780
"100+";33;139;0;4;176
"Unbekannt";33;37;0;26;96
"Gesamt";219472;229894;59;6744;456169
