"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4995;8;92;0;134655;3709,48;127;94,32
"LK Altötting";5812;5;207;0;111516;5211,81;153;137,2
"LK Amberg-Sulzbach";4681;0;156;2;103049;4542,5;78;75,69
"LK Ansbach";7988;7;172;1;184591;4327,4;194;105,1
"LK Aschaffenburg";7751;5;200;0;174200;4449,48;162;93
"LK Augsburg";10894;26;211;2;253468;4297,98;323;127,43
"LK Bad Kissingen";3448;1;98;1;103235;3339,95;114;110,43
"LK Bad Tölz-Wolfratshausen";4830;6;73;0;127917;3775,89;109;85,21
"LK Bamberg";5229;-5;135;0;147163;3553,2;185;125,71
"LK Bayreuth";4813;6;156;0;103664;4642,88;68;65,6
"LK Berchtesgadener Land";5627;4;99;0;105929;5312,05;61;57,59
"LK Cham";6920;5;173;1;127998;5406,33;166;129,69
"LK Coburg";4520;3;155;0;86747;5210,55;227;261,68
"LK Dachau";7991;13;137;1;154899;5158,85;148;95,55
"LK Deggendorf";6606;2;147;0;119478;5529,05;171;143,12
"LK Dillingen a.d.Donau";3440;5;108;0;96562;3562,48;114;118,06
"LK Dingolfing-Landau";5466;16;87;0;96683;5653,53;195;201,69
"LK Donau-Ries";5622;5;156;0;133783;4202,33;144;107,64
"LK Ebersberg";6110;6;175;0;143649;4253,42;160;111,38
"LK Eichstätt";4858;2;81;0;132881;3655,9;109;82,03
"LK Erding";6743;12;114;2;138182;4879,8;133;96,25
"LK Erlangen-Höchstadt";5164;2;125;1;137262;3762,15;91;66,3
"LK Forchheim";4585;2;111;1;116203;3945,68;98;84,34
"LK Freising";8014;9;125;2;180007;4452,05;147;81,66
"LK Freyung-Grafenau";4740;6;120;0;78362;6048,85;96;122,51
"LK Fürstenfeldbruck";9418;16;134;0;219311;4294,36;204;93,02
"LK Fürth";5068;1;202;0;117853;4300,27;126;106,91
"LK Garmisch-Partenkirchen";3444;0;87;0;88424;3894,87;81;91,6
"LK Günzburg";6273;23;104;1;127027;4938,32;245;192,87
"LK Haßberge";3894;1;86;0;84384;4614,62;94;111,4
"LK Hof";6188;6;150;1;94801;6527,36;99;104,43
"LK Kelheim";5644;25;105;0;123058;4586,46;208;169,03
"LK Kitzingen";3042;7;83;0;91155;3337,17;82;89,96
"LK Kronach";3951;1;89;0;66743;5919,72;132;197,77
"LK Kulmbach";3990;3;112;0;71566;5575,27;68;95,02
"LK Landsberg a.Lech";3944;0;66;1;120302;3278,42;71;59,02
"LK Landshut";7662;4;166;0;159895;4791,89;255;159,48
"LK Lichtenfels";3365;11;81;1;66776;5039,24;111;166,23
"LK Lindau";3232;-1;62;0;81981;3942,38;49;59,77
"LK Main-Spessart";4515;4;208;0;126158;3578,85;87;68,96
"LK Miesbach";4254;12;77;0;100010;4253,57;149;148,99
"LK Miltenberg";5630;1;123;1;128743;4373,05;170;132,05
"LK Mühldorf a.Inn";6788;6;152;2;115872;5858,19;146;126
"LK München";14794;15;287;0;350473;4221,15;257;73,33
"LK Neu-Ulm";6996;12;112;0;175204;3993,06;310;176,94
"LK Neuburg-Schrobenhausen";3961;0;74;0;97303;4070,79;76;78,11
"LK Neumarkt i.d.OPf.";6142;7;120;1;134573;4564,07;194;144,16
"LK Neustadt a.d.Aisch-Bad Windsheim";4205;8;105;3;101014;4162,79;109;107,91
"LK Neustadt a.d.Waldnaab";5136;-1;164;0;94450;5437,8;32;33,88
"LK Nürnberger Land";7003;9;174;1;170792;4100,31;175;102,46
"LK Oberallgäu";5787;3;78;0;156008;3709,43;215;137,81
"LK Ostallgäu";6818;5;123;0;141182;4829,23;178;126,08
"LK Passau";12640;3;361;5;192656;6560,92;211;109,52
"LK Pfaffenhofen a.d.Ilm";5459;0;157;0;128227;4257,29;131;102,16
"LK Regen";5390;7;160;0;77410;6962,92;86;111,1
"LK Regensburg";7778;-1;178;0;194070;4007,83;211;108,72
"LK Rhön-Grabfeld";3360;5;86;1;79635;4219,25;119;149,43
"LK Rosenheim";13385;31;450;0;261330;5121,88;295;112,88
"LK Roth";5533;16;167;1;126749;4365,32;139;109,67
"LK Rottal-Inn";7143;2;168;2;121502;5878,92;234;192,59
"LK Schwandorf";8032;8;152;0;147872;5431,72;142;96,03
"LK Schweinfurt";4810;-19;126;2;115445;4166,49;229;198,36
"LK Starnberg";4931;5;111;0;136667;3608,04;76;55,61
"LK Straubing-Bogen";5135;1;139;2;101120;5078,12;138;136,47
"LK Tirschenreuth";5263;1;263;0;72046;7305,06;31;43,03
"LK Traunstein";10623;5;212;2;177319;5990,9;214;120,69
"LK Unterallgäu";6648;30;136;1;145341;4574,07;353;242,88
"LK Weilheim-Schongau";4762;18;74;0;135478;3514,96;147;108,5
"LK Weißenburg-Gunzenhausen";3725;4;114;0;94734;3932,06;99;104,5
"LK Wunsiedel i.Fichtelgebirge";4956;5;195;1;72655;6821,28;39;53,68
"LK Würzburg";4227;5;70;1;162302;2604,4;101;62,23
"SK Amberg";1694;0;22;0;42207;4013,55;33;78,19
"SK Ansbach";1740;2;44;0;41798;4162,88;42;100,48
"SK Aschaffenburg";3188;6;106;0;71002;4490,01;81;114,08
"SK Augsburg";17023;48;385;0;296582;5739,73;570;192,19
"SK Bamberg";2934;-1;102;0;77373;3792,02;66;85,3
"SK Bayreuth";3391;3;107;0;74783;4534,45;58;77,56
"SK Coburg";2200;3;87;0;41072;5356,45;104;253,21
"SK Erlangen";3799;3;92;0;112528;3376,05;91;80,87
"SK Fürth";7239;7;207;0;128497;5633,59;254;197,67
"SK Hof";3852;3;114;1;45825;8405,89;68;148,39
"SK Ingolstadt";5738;12;103;1;137392;4176,37;137;99,71
"SK Kaufbeuren";2246;0;52;1;44398;5058,79;71;159,92
"SK Kempten";2787;1;43;0;69151;4030,31;126;182,21
"SK Landshut";3855;3;107;0;73411;5251,26;133;181,17
"SK Memmingen";2013;14;24;0;44100;4564,63;124;281,18
"SK München";70065;82;1206;6;1484226;4720,64;1157;77,95
"SK Nürnberg";32636;0;919;0;518370;6295,89;1070;206,42
"SK Passau";3325;1;112;0;52803;6296,99;13;24,62
"SK Regensburg";6651;7;74;0;153094;4344,39;178;116,27
"SK Rosenheim";3802;9;59;0;63551;5982,6;105;165,22
"SK Schwabach";2078;2;104;0;40981;5070,64;23;56,12
"SK Schweinfurt";2798;-10;79;2;53426;5237,15;135;252,69
"SK Straubing";2262;4;83;1;47791;4733,11;78;163,21
"SK Weiden i.d.OPf.";2669;0;73;0;42743;6244,3;39;91,24
"SK Würzburg";4243;3;112;0;127934;3316,55;98;76,6
