"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2940;44;49;0;134655;2183,36;118;87,63
"LK Altötting";3002;19;106;0;111516;2691,99;107;95,95
"LK Amberg-Sulzbach";2416;8;90;0;103049;2344,52;96;93,16
"LK Ansbach";3545;61;81;2;184591;1920,46;144;78,01
"LK Aschaffenburg";4241;40;102;12;174200;2434,56;269;154,42
"LK Augsburg";6411;54;93;3;253468;2529,31;307;121,12
"LK Bad Kissingen";1673;22;53;0;103235;1620,57;136;131,74
"LK Bad Tölz-Wolfratshausen";2726;59;32;0;127917;2131,07;177;138,37
"LK Bamberg";2726;36;70;6;147163;1852,37;208;141,34
"LK Bayreuth";2127;47;50;0;103664;2051,82;280;270,1
"LK Berchtesgadener Land";3020;66;67;0;105929;2850,97;324;305,87
"LK Cham";2638;25;61;1;127998;2060,97;147;114,85
"LK Coburg";2573;36;97;2;86747;2966,1;263;303,18
"LK Dachau";4783;29;82;2;154899;3087,82;164;105,88
"LK Deggendorf";3114;28;64;3;119478;2606,34;311;260,3
"LK Dillingen a.d.Donau";2037;45;84;1;96562;2109,53;115;119,09
"LK Dingolfing-Landau";2679;19;63;4;96683;2770,91;198;204,79
"LK Donau-Ries";2878;51;73;2;133783;2151,24;220;164,45
"LK Ebersberg";3770;47;66;1;143649;2624,45;287;199,79
"LK Eichstätt";2682;34;49;0;132881;2018,35;188;141,48
"LK Erding";4253;23;44;2;138182;3077,82;162;117,24
"LK Erlangen-Höchstadt";2805;20;75;0;137262;2043,54;190;138,42
"LK Forchheim";2453;46;60;4;116203;2110,96;214;184,16
"LK Freising";4559;21;64;0;180007;2532,68;274;152,22
"LK Freyung-Grafenau";2773;32;71;4;78362;3538,7;229;292,23
"LK Fürstenfeldbruck";5876;24;89;1;219311;2679,3;229;104,42
"LK Fürth";3021;53;117;8;117853;2563,36;235;199,4
"LK Garmisch-Partenkirchen";1940;31;45;1;88424;2193,97;128;144,76
"LK Günzburg";3726;30;74;1;127027;2933,23;119;93,68
"LK Haßberge";1940;44;41;1;84384;2299,01;195;231,09
"LK Hof";2515;41;77;4;94801;2652,93;203;214,13
"LK Kelheim";2507;23;52;0;123058;2037,25;216;175,53
"LK Kitzingen";1502;13;32;1;91155;1647,74;93;102,02
"LK Kronach";1615;24;32;0;66743;2419,73;140;209,76
"LK Kulmbach";1486;53;32;1;71566;2076,4;163;227,76
"LK Landsberg a.Lech";2437;7;32;2;120302;2025,74;81;67,33
"LK Landshut";4129;16;105;4;159895;2582,32;280;175,11
"LK Lichtenfels";1578;19;41;0;66776;2363,12;117;175,21
"LK Lindau";1840;16;37;0;81981;2244,42;88;107,34
"LK Main-Spessart";2648;32;162;2;126158;2098,96;159;126,03
"LK Miesbach";2522;31;24;0;100010;2521,75;137;136,99
"LK Miltenberg";2979;54;58;0;128743;2313,91;270;209,72
"LK Mühldorf a.Inn";3474;45;82;3;115872;2998,14;165;142,4
"LK München";9216;107;145;1;350473;2629,59;610;174,05
"LK Neu-Ulm";3967;35;69;1;175204;2264,22;144;82,19
"LK Neuburg-Schrobenhausen";2259;37;48;0;97303;2321,61;138;141,83
"LK Neumarkt i.d.OPf.";3211;27;78;0;134573;2386,07;251;186,52
"LK Neustadt a.d.Aisch-Bad Windsheim";1952;22;38;0;101014;1932,41;105;103,95
"LK Neustadt a.d.Waldnaab";2900;48;104;3;94450;3070,41;154;163,05
"LK Nürnberger Land";3907;61;111;2;170792;2287,58;240;140,52
"LK Oberallgäu";2895;49;30;0;156008;1855,67;104;66,66
"LK Ostallgäu";3255;16;72;1;141182;2305,53;101;71,54
"LK Passau";7327;119;121;1;192656;3803,15;557;289,12
"LK Pfaffenhofen a.d.Ilm";3130;33;108;-1;128227;2440,98;195;152,07
"LK Regen";3179;42;92;3;77410;4106,7;221;285,49
"LK Regensburg";3993;23;54;4;194070;2057,51;199;102,54
"LK Rhön-Grabfeld";1595;44;30;0;79635;2002,89;138;173,29
"LK Rosenheim";8888;99;343;12;261330;3401,06;473;181
"LK Roth";3020;48;65;2;126749;2382,66;301;237,48
"LK Rottal-Inn";3888;54;97;4;121502;3199,95;309;254,32
"LK Schwandorf";3562;34;74;7;147872;2408,84;123;83,18
"LK Schweinfurt";2823;40;85;0;115445;2445,32;155;134,26
"LK Starnberg";2924;32;26;1;136667;2139,51;141;103,17
"LK Straubing-Bogen";2710;19;87;1;101120;2679,98;192;189,87
"LK Tirschenreuth";2712;34;180;1;72046;3764,26;212;294,26
"LK Traunstein";5941;58;155;0;177319;3350,46;334;188,36
"LK Unterallgäu";2925;25;61;1;145341;2012,51;215;147,93
"LK Weilheim-Schongau";2586;62;28;1;135478;1908,8;140;103,34
"LK Weißenburg-Gunzenhausen";1991;29;45;0;94734;2101,67;149;157,28
"LK Wunsiedel i.Fichtelgebirge";2164;41;78;1;72655;2978,46;268;368,87
"LK Würzburg";2311;40;39;0;162302;1423,89;116;71,47
"SK Amberg";675;0;8;0;42207;1599,26;18;42,65
"SK Ansbach";762;20;15;0;41798;1823,05;36;86,13
"SK Aschaffenburg";1549;9;33;1;71002;2181,63;78;109,86
"SK Augsburg";9923;79;210;1;296582;3345,79;472;159,15
"SK Bamberg";1431;9;50;8;77373;1849,48;46;59,45
"SK Bayreuth";1412;30;37;2;74783;1888,13;161;215,29
"SK Coburg";1190;22;26;2;41072;2897,35;148;360,34
"SK Erlangen";2240;18;54;0;112528;1990,62;102;90,64
"SK Fürth";3797;59;75;5;128497;2954,93;295;229,58
"SK Hof";1498;9;49;3;45825;3268,96;140;305,51
"SK Ingolstadt";3303;29;62;0;137392;2404,07;186;135,38
"SK Kaufbeuren";1204;6;41;0;44398;2711,83;42;94,6
"SK Kempten";1316;16;19;1;69151;1903,08;48;69,41
"SK Landshut";2045;13;42;4;73411;2785,69;130;177,09
"SK Memmingen";946;19;14;0;44100;2145,12;66;149,66
"SK München";45928;479;629;16;1484226;3094,41;2182;147,01
"SK Nürnberg";18160;105;304;24;518370;3503,29;1282;247,31
"SK Passau";2033;18;43;2;52803;3850,16;132;249,99
"SK Regensburg";3748;31;32;2;153094;2448,17;138;90,14
"SK Rosenheim";2396;23;37;1;63551;3770,2;99;155,78
"SK Schwabach";1257;12;64;2;40981;3067,28;80;195,21
"SK Schweinfurt";1301;11;37;1;53426;2435,14;43;80,49
"SK Straubing";1324;5;61;0;47791;2770,4;65;136,01
"SK Weiden i.d.OPf.";1519;30;42;2;42743;3553,8;86;201,2
"SK Würzburg";2392;21;73;0;127934;1869,71;113;88,33
