"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";465;0;20;0;133596;348,06;14;10,48
"LK Altötting";741;0;55;0;111210;666,31;10;8,99
"LK Amberg-Sulzbach";520;0;54;0;103109;504,32;7;6,79
"LK Ansbach";656;0;28;0;183949;356,62;10;5,44
"LK Aschaffenburg";657;5;42;0;174208;377,14;16;9,18
"LK Augsburg";622;0;11;0;251534;247,28;17;6,76
"LK Bad Kissingen";283;0;18;0;103218;274,18;2;1,94
"LK Bad Tölz-Wolfratshausen";619;2;10;0;127227;486,53;20;15,72
"LK Bamberg";466;0;36;0;147086;316,82;12;8,16
"LK Bayreuth";445;0;28;0;103656;429,3;4;3,86
"LK Berchtesgadener Land";406;0;25;0;105722;384,03;11;10,4
"LK Cham";484;2;21;0;127882;378,47;10;7,82
"LK Coburg";432;0;30;0;86906;497,09;2;2,3
"LK Dachau";1168;3;34;0;153884;759,01;24;15,6
"LK Deggendorf";421;0;15;0;119326;352,81;14;11,73
"LK Dillingen a.d.Donau";359;0;29;0;96021;373,88;12;12,5
"LK Dingolfing-Landau";873;4;10;0;96217;907,32;7;7,28
"LK Donau-Ries";443;1;23;0;133496;331,85;29;21,72
"LK Ebersberg";687;5;5;0;142142;483,32;26;18,29
"LK Eichstätt";402;2;20;0;132341;303,76;13;9,82
"LK Erding";810;3;11;0;137660;588,41;12;8,72
"LK Erlangen-Höchstadt";350;3;11;0;136271;256,84;10;7,34
"LK Forchheim";281;2;4;0;116099;242,03;13;11,2
"LK Freising";1218;4;46;0;179116;680,01;51;28,47
"LK Freyung-Grafenau";211;0;12;0;78355;269,29;6;7,66
"LK Fürstenfeldbruck";1151;4;36;0;219320;524,8;29;13,22
"LK Fürth";560;3;58;0;117387;477,05;18;15,33
"LK Garmisch-Partenkirchen";364;10;18;0;88467;411,45;27;30,52
"LK Günzburg";357;0;4;0;125747;283,9;20;15,9
"LK Haßberge";194;0;6;0;84599;229,32;8;9,46
"LK Hof";517;4;32;0;95311;542,43;10;10,49
"LK Kelheim";635;3;35;0;122258;519,39;21;17,18
"LK Kitzingen";243;0;4;0;90909;267,3;4;4,4
"LK Kronach";182;0;3;0;67135;271,1;3;4,47
"LK Kulmbach";269;4;11;0;71845;374,42;11;15,31
"LK Landsberg a.Lech";459;1;10;0;120071;382,27;21;17,49
"LK Landshut";828;-1;31;0;158698;521,75;24;15,12
"LK Lichtenfels";347;2;17;0;66838;519,17;9;13,47
"LK Lindau";283;0;8;0;81669;346,52;12;14,69
"LK Main-Spessart";199;1;6;0;126365;157,48;8;6,33
"LK Miesbach";702;4;11;0;99726;703,93;30;30,08
"LK Miltenberg";389;2;5;0;128756;302,12;19;14,76
"LK Mühldorf a.Inn";621;1;27;0;115250;538,83;19;16,49
"LK München";1847;13;96;0;348871;529,42;88;25,22
"LK Neu-Ulm";667;20;26;0;174200;382,89;60;34,44
"LK Neuburg-Schrobenhausen";408;2;18;0;96680;422,01;11;11,38
"LK Neumarkt i.d.OPf.";512;8;17;0;133561;383,35;27;20,22
"LK Neustadt a.d.Aisch-Bad Windsheim";278;1;6;0;100364;276,99;3;2,99
"LK Neustadt a.d.Waldnaab";868;1;73;0;94352;919,96;6;6,36
"LK Nürnberger Land";744;5;44;0;170365;436,71;25;14,67
"LK Oberallgäu";246;2;7;0;155362;158,34;9;5,79
