"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";470;0;20;0;133596;351,81;9;6,74
"LK Altötting";748;0;55;0;111210;672,6;12;10,79
"LK Amberg-Sulzbach";528;3;54;0;103109;512,08;8;7,76
"LK Ansbach";669;0;28;0;183949;363,69;14;7,61
"LK Aschaffenburg";661;1;42;0;174208;379,43;9;5,17
"LK Augsburg";669;13;11;0;251534;265,97;43;17,1
"LK Bad Kissingen";284;0;18;0;103218;275,15;1;0,97
"LK Bad Tölz-Wolfratshausen";621;0;10;0;127227;488,1;6;4,72
"LK Bamberg";476;3;37;0;147086;323,62;12;8,16
"LK Bayreuth";447;1;28;0;103656;431,23;3;2,89
"LK Berchtesgadener Land";420;5;25;0;105722;397,27;15;14,19
"LK Cham";497;0;21;0;127882;388,64;15;11,73
"LK Coburg";435;0;30;0;86906;500,54;3;3,45
"LK Dachau";1196;10;34;0;153884;777,21;31;20,15
"LK Deggendorf";441;5;15;0;119326;369,58;21;17,6
"LK Dillingen a.d.Donau";367;4;29;0;96021;382,21;8;8,33
"LK Dingolfing-Landau";885;4;10;0;96217;919,8;16;16,63
"LK Donau-Ries";448;2;23;0;133496;335,59;7;5,24
"LK Ebersberg";712;9;5;0;142142;500,91;33;23,22
"LK Eichstätt";412;4;20;0;132341;311,32;15;11,33
"LK Erding";829;12;11;0;137660;602,21;22;15,98
"LK Erlangen-Höchstadt";360;4;11;0;136271;264,18;14;10,27
"LK Forchheim";287;4;4;0;116099;247,2;13;11,2
"LK Freising";1249;5;46;0;179116;697,31;44;24,57
"LK Freyung-Grafenau";215;0;12;0;78355;274,39;4;5,1
"LK Fürstenfeldbruck";1174;12;36;0;219320;535,29;31;14,13
"LK Fürth";567;2;58;0;117387;483,02;11;9,37
"LK Garmisch-Partenkirchen";402;4;18;0;88467;454,41;50;56,52
"LK Günzburg";367;4;4;0;125747;291,86;12;9,54
"LK Haßberge";197;0;6;0;84599;232,86;4;4,73
"LK Hof";527;0;32;0;95311;552,93;16;16,79
"LK Kelheim";647;3;35;0;122258;529,21;17;13,91
"LK Kitzingen";253;0;4;0;90909;278,3;4;4,4
"LK Kronach";184;0;3;0;67135;274,07;3;4,47
"LK Kulmbach";298;0;11;0;71845;414,78;38;52,89
"LK Landsberg a.Lech";465;3;10;0;120071;387,27;13;10,83
"LK Landshut";838;4;31;0;158698;528,05;16;10,08
"LK Lichtenfels";352;0;17;0;66838;526,65;9;13,47
"LK Lindau";290;2;8;0;81669;355,09;7;8,57
"LK Main-Spessart";211;2;6;0;126365;166,98;14;11,08
"LK Miesbach";714;3;11;0;99726;715,96;25;25,07
"LK Miltenberg";403;4;5;0;128756;313;22;17,09
"LK Mühldorf a.Inn";628;1;27;0;115250;544,9;11;9,54
"LK München";1909;27;96;0;348871;547,19;81;23,22
"LK Neu-Ulm";693;0;26;0;174200;397,82;45;25,83
"LK Neuburg-Schrobenhausen";410;0;18;0;96680;424,08;8;8,27
"LK Neumarkt i.d.OPf.";529;6;17;0;133561;396,07;25;18,72
"LK Neustadt a.d.Aisch-Bad Windsheim";277;0;6;0;100364;276;0;0
"LK Neustadt a.d.Waldnaab";873;1;73;0;94352;925,26;5;5,3
"LK Nürnberger Land";758;7;44;0;170365;444,93;16;9,39
"LK Oberallgäu";251;0;7;0;155362;161,56;9;5,79
"LK Ostallgäu";659;2;39;0;140316;469,65;34;24,23
"LK Passau";776;18;31;0;192043;404,08;66;34,37
"LK Pfaffenhofen a.d.Ilm";476;2;21;0;127151;374,36;15;11,8
"LK Regen";234;0;12;0;77656;301,33;9;11,59
"LK Regensburg";658;3;16;0;193572;339,93;18;9,3
"LK Rhön-Grabfeld";223;2;8;0;79690;279,83;4;5,02
"LK Rosenheim";2518;3;199;0;260983;964,81;31;11,88
"LK Roth";344;0;7;0;126958;270,96;3;2,36
"LK Rottal-Inn";838;0;50;0;120659;694,52;15;12,43
"LK Schwandorf";580;2;20;0;147189;394,05;6;4,08
"LK Schweinfurt";630;20;25;0;115106;547,32;31;26,93
"LK Starnberg";736;1;13;0;136092;540,81;24;17,64
"LK Straubing-Bogen";611;7;29;0;100649;607,06;18;17,88
"LK Tirschenreuth";1180;3;139;0;72504;1627,5;15;20,69
"LK Traunstein";1425;1;88;0;177089;804,68;14;7,91
"LK Unterallgäu";411;7;15;0;144041;285,34;41;28,46
"LK Weilheim-Schongau";449;13;3;0;135348;331,74;32;23,64
"LK Weißenburg-Gunzenhausen";441;0;25;0;94393;467,2;8;8,48
"LK Wunsiedel i.Fichtelgebirge";716;7;41;0;73178;978,44;20;27,33
"LK Würzburg";594;8;7;0;161834;367,04;60;37,08
"SK Amberg";111;4;4;0;41970;264,47;4;9,53
"SK Ansbach";178;0;8;0;41847;425,36;1;2,39
"SK Aschaffenburg";165;1;1;0;70527;233,95;7;9,93
"SK Augsburg";930;24;16;0;295135;315,11;63;21,35
"SK Bamberg";238;1;22;0;77592;306,73;4;5,16
"SK Bayreuth";239;2;11;0;74657;320,13;5;6,7
"SK Coburg";140;1;4;0;41249;339,4;4;9,7
"SK Erlangen";357;0;11;0;111962;318,86;15;13,4
"SK Fürth";546;9;38;0;127748;427,4;22;17,22
"SK Hof";176;2;5;0;45930;383,19;9;19,6
"SK Ingolstadt";756;2;38;0;136981;551,9;25;18,25
"SK Kaufbeuren";175;0;6;0;43893;398,7;23;52,4
"SK Kempten";166;0;10;0;68907;240,9;7;10,16
"SK Landshut";417;4;9;0;72404;575,94;24;33,15
"SK Memmingen";128;0;0;0;43837;291,99;8;18,25
"SK München";10323;149;223;0;1471508;701,53;701;47,64
"SK Nürnberg";1854;14;53;0;518365;357,66;126;24,31
"SK Passau";212;1;18;0;52469;404,05;19;36,21
"SK Regensburg";857;9;10;0;152610;561,56;47;30,8
"SK Rosenheim";693;1;23;0;63324;1094,37;21;33,16
"SK Schwabach";111;0;2;0;40792;272,11;0;0
"SK Schweinfurt";223;5;17;0;54032;412,72;6;11,1
"SK Straubing";488;2;48;0;47794;1021,05;4;8,37
"SK Weiden i.d.OPf.";384;0;20;0;42520;903,1;4;9,41
"SK Würzburg";709;7;52;0;127880;554,43;85;66,47
