"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Würzburg";3673;26;64;0;162302;2263,07;167;102,89
"SK Amberg";1431;14;21;0;42207;3390,43;73;172,96
"SK Ansbach";1460;0;42;0;41798;3492,99;34;81,34
"SK Aschaffenburg";2649;10;100;0;71002;3730,88;77;108,45
"SK Augsburg";14284;70;359;0;296582;4816,21;544;183,42
"SK Bamberg";2587;0;99;0;77373;3343,54;61;78,84
"SK Bayreuth";2955;28;103;0;74783;3951,43;142;189,88
"SK Coburg";1818;12;86;0;41072;4426,37;62;150,95
"SK Erlangen";3314;10;90;1;112528;2945,04;104;92,42
"SK Fürth";5929;23;184;0;128497;4614,12;211;164,21
"SK Hof";3341;33;95;1;45825;7290,78;256;558,65
"SK Ingolstadt";4798;18;94;0;137392;3492,2;209;152,12
"SK Kaufbeuren";1881;8;48;0;44398;4236,68;97;218,48
"SK Kempten";2119;13;36;0;69151;3064,31;136;196,67
"SK Landshut";3208;13;98;0;73411;4369,92;72;98,08
"SK Memmingen";1570;11;21;0;44100;3560,09;98;222,22
"SK München";61601;327;1130;0;1484226;4150,38;1728;116,42
"SK Nürnberg";28363;171;860;0;518370;5471,57;947;182,69
"SK Passau";3144;9;109;0;52803;5954,21;68;128,78
"SK Regensburg";5636;67;70;0;153094;3681,4;275;179,63
"SK Rosenheim";3395;8;56;0;63551;5342,17;98;154,21
"SK Schwabach";1844;7;100;0;40981;4499,65;56;136,65
"SK Schweinfurt";2109;3;68;0;53426;3947,52;68;127,28
"SK Straubing";1890;13;78;0;47791;3954,72;74;154,84
"SK Weiden i.d.OPf.";2486;4;72;0;42743;5816,16;41;95,92
"SK Würzburg";3559;27;104;0;127934;2781,9;151;118,03
