"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";17878;16611;1;717;35207
"'10-19";29712;28836;5;862;59415
"20-29";48719;44838;5;1471;95033
"30-39";42107;39369;8;1352;82836
"40-49";39298;41755;6;1254;82313
"50-59";46322;46027;7;1002;93358
"60-69";23900;22296;3;437;46636
"70-79";15183;16250;6;285;31724
"80-89";11118;19831;18;320;31287
"90-99";2067;7057;5;110;9239
"100+";33;157;0;11;201
"Unbekannt";42;28;0;28;98
"Gesamt";276379;283055;64;7849;567347
