"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3248;15;70;0;134655;2412,09;103;76,49
"LK Altötting";3417;11;136;0;111516;3064,13;138;123,75
"LK Amberg-Sulzbach";2619;29;104;0;103049;2541,51;61;59,2
"LK Ansbach";4176;59;96;1;184591;2262,3;176;95,35
"LK Aschaffenburg";5139;64;148;-2;174200;2950,06;328;188,29
"LK Augsburg";7168;25;129;0;253468;2827,97;208;82,06
"LK Bad Kissingen";1975;16;71;0;103235;1913,11;84;81,37
"LK Bad Tölz-Wolfratshausen";3118;17;37;0;127917;2437,52;136;106,32
"LK Bamberg";3248;38;101;0;147163;2207,08;140;95,13
"LK Bayreuth";2747;62;91;4;103664;2649,91;168;162,06
"LK Berchtesgadener Land";3713;26;81;0;105929;3505,18;216;203,91
"LK Cham";3190;5;100;3;127998;2492,23;145;113,28
"LK Coburg";3009;13;125;0;86747;3468,71;130;149,86
"LK Dachau";5324;13;88;0;154899;3437,08;132;85,22
"LK Deggendorf";3797;36;102;2;119478;3177,99;218;182,46
"LK Dillingen a.d.Donau";2309;12;90;0;96562;2391,21;61;63,17
"LK Dingolfing-Landau";2988;0;70;0;96683;3090,51;71;73,44
"LK Donau-Ries";3417;15;114;2;133783;2554,14;111;82,97
"LK Ebersberg";4383;19;110;0;143649;3051,19;174;121,13
"LK Eichstätt";3107;25;60;1;132881;2338,18;120;90,31
"LK Erding";4678;0;62;0;138182;3385,39;114;82,5
"LK Erlangen-Höchstadt";3267;14;96;0;137262;2380,12;127;92,52
"LK Forchheim";2857;0;79;0;116203;2458,63;85;73,15
"LK Freising";5137;43;86;0;180007;2853,78;206;114,44
"LK Freyung-Grafenau";3107;20;84;0;78362;3964,93;114;145,48
"LK Fürstenfeldbruck";6463;34;102;0;219311;2946,96;145;66,12
"LK Fürth";3416;43;148;1;117853;2898,53;152;128,97
"LK Garmisch-Partenkirchen";2245;15;60;2;88424;2538,9;108;122,14
"LK Günzburg";4094;15;85;0;127027;3222,94;90;70,85
"LK Haßberge";2236;5;60;0;84384;2649,79;68;80,58
"LK Hof";2960;32;93;0;94801;3122,33;182;191,98
"LK Kelheim";2936;11;70;3;123058;2385,87;114;92,64
"LK Kitzingen";1806;18;52;0;91155;1981,24;121;132,74
"LK Kronach";1960;5;48;1;66743;2936,64;71;106,38
"LK Kulmbach";1902;6;73;0;71566;2657,69;99;138,33
"LK Landsberg a.Lech";2666;3;35;0;120302;2216,09;60;49,87
"LK Landshut";4658;30;133;0;159895;2913,16;154;96,31
"LK Lichtenfels";1908;11;46;0;66776;2857,31;72;107,82
"LK Lindau";2078;13;41;0;81981;2534,73;63;76,85
"LK Main-Spessart";2961;29;181;0;126158;2347,06;134;106,22
"LK Miesbach";2909;8;41;0;100010;2908,71;71;70,99
"LK Miltenberg";3557;40;77;0;128743;2762,87;233;180,98
"LK Mühldorf a.Inn";3982;18;99;1;115872;3436,55;195;168,29
