"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3802;24;88;0;134655;2823,51;127;94,32
"LK Altötting";4425;22;190;1;111516;3968,04;138;123,75
"LK Amberg-Sulzbach";3811;38;133;0;103049;3698,24;217;210,58
"LK Ansbach";5741;45;153;0;184591;3110,12;261;141,39
"LK Aschaffenburg";6289;42;189;0;174200;3610,22;170;97,59
"LK Augsburg";8369;50;179;0;253468;3301,8;245;96,66
"LK Bad Kissingen";2604;15;85;0;103235;2522,4;104;100,74
"LK Bad Tölz-Wolfratshausen";3801;19;62;1;127917;2971,46;106;82,87
"LK Bamberg";4061;28;126;0;147163;2759,53;102;69,31
"LK Bayreuth";3903;41;142;2;103664;3765,05;156;150,49
"LK Berchtesgadener Land";4799;16;98;0;105929;4530,39;90;84,96
"LK Cham";4998;67;133;3;127998;3904,75;380;296,88
"LK Coburg";3487;18;142;0;86747;4019,74;60;69,17
"LK Dachau";6380;55;128;0;154899;4118,81;299;193,03
"LK Deggendorf";4926;39;128;0;119478;4122,93;205;171,58
"LK Dillingen a.d.Donau";2706;25;101;0;96562;2802,34;65;67,31
"LK Dingolfing-Landau";3747;34;78;0;96683;3875,55;135;139,63
"LK Donau-Ries";4098;42;143;0;133783;3063,17;259;193,6
"LK Ebersberg";5109;8;170;0;143649;3556,59;114;79,36
"LK Eichstätt";3695;60;70;0;132881;2780,68;195;146,75
"LK Erding";5506;19;103;0;138182;3984,6;123;89,01
"LK Erlangen-Höchstadt";4130;35;114;0;137262;3008,84;182;132,59
"LK Forchheim";3808;27;100;0;116203;3277,02;128;110,15
"LK Freising";6284;48;114;0;180007;3490,98;218;121,11
"LK Freyung-Grafenau";3910;17;109;0;78362;4989,66;95;121,23
"LK Fürstenfeldbruck";7635;47;120;0;219311;3481,36;191;87,09
"LK Fürth";4179;24;185;0;117853;3545,94;123;104,37
"LK Garmisch-Partenkirchen";2793;13;81;0;88424;3158,64;108;122,14
"LK Günzburg";4691;21;95;0;127027;3692,92;136;107,06
"LK Haßberge";2704;28;71;1;84384;3204,4;125;148,13
"LK Hof";4576;36;117;0;94801;4826,95;266;280,59
"LK Kelheim";3778;54;83;0;123058;3070,1;250;203,16
"LK Kitzingen";2362;13;81;0;91155;2591,19;73;80,08
"LK Kronach";2741;31;78;0;66743;4106,8;158;236,73
"LK Kulmbach";3098;53;97;0;71566;4328,87;203;283,65
"LK Landsberg a.Lech";3199;29;58;0;120302;2659,14;76;63,17
"LK Landshut";5710;59;154;0;159895;3571,09;225;140,72
"LK Lichtenfels";2494;15;66;1;66776;3734,87;102;152,75
"LK Lindau";2627;23;57;0;81981;3204,4;101;123,2
"LK Main-Spessart";3685;25;188;0;126158;2920,94;123;97,5
"LK Miesbach";3421;17;60;0;100010;3420,66;77;76,99
"LK Miltenberg";4571;20;114;0;128743;3550,48;92;71,46
"LK Mühldorf a.Inn";5079;23;131;1;115872;4383,29;135;116,51
"LK München";12178;70;273;0;350473;3474,73;314;89,59
"LK Neu-Ulm";5200;25;105;0;175204;2967,97;126;71,92
"LK Neuburg-Schrobenhausen";3023;26;65;1;97303;3106,79;120;123,33
"LK Neumarkt i.d.OPf.";4592;53;111;0;134573;3412,27;166;123,35
"LK Neustadt a.d.Aisch-Bad Windsheim";3053;21;87;2;101014;3022,35;83;82,17
"LK Neustadt a.d.Waldnaab";4520;10;153;0;94450;4785,6;97;102,7
"LK Nürnberger Land";5474;57;159;0;170792;3205,07;226;132,32
"LK Oberallgäu";4255;73;59;0;156008;2727,42;193;123,71
"LK Ostallgäu";4676;85;109;0;141182;3312,04;331;234,45
"LK Passau";10876;39;341;0;192656;5645,3;206;106,93
"LK Pfaffenhofen a.d.Ilm";4225;31;148;0;128227;3294,94;181;141,16
"LK Regen";4592;25;153;0;77410;5932,05;109;140,81
"LK Regensburg";5673;85;171;8;194070;2923,17;269;138,61
"LK Rhön-Grabfeld";2436;28;69;0;79635;3058,96;142;178,31
"LK Rosenheim";11566;77;428;1;261330;4425,82;262;100,26
"LK Roth";4465;55;161;0;126749;3522,71;206;162,53
"LK Rottal-Inn";5577;15;159;1;121502;4590,05;95;78,19
"LK Schwandorf";6366;60;124;1;147872;4305,07;370;250,22
"LK Schweinfurt";3606;25;114;0;115445;3123,57;85;73,63
"LK Starnberg";4072;33;104;0;136667;2979,5;138;100,98
"LK Straubing-Bogen";3957;21;124;0;101120;3913,17;136;134,49
"LK Tirschenreuth";4851;15;246;0;72046;6733,2;132;183,22
"LK Traunstein";8256;35;195;0;177319;4656,02;265;149,45
"LK Unterallgäu";4744;47;119;1;145341;3264,05;283;194,71
"LK Weilheim-Schongau";3691;47;56;0;135478;2724,43;166;122,53
"LK Weißenburg-Gunzenhausen";2846;17;106;1;94734;3004,2;130;137,23
"LK Wunsiedel i.Fichtelgebirge";4326;16;180;0;72655;5954,17;144;198,2
"LK Würzburg";3313;16;61;0;162302;2041,26;92;56,68
"SK Amberg";1264;16;19;0;42207;2994,76;70;165,85
"SK Ansbach";1375;5;41;0;41798;3289,63;16;38,28
"SK Aschaffenburg";2479;8;98;0;71002;3491,45;40;56,34
"SK Augsburg";13161;85;351;0;296582;4437,56;439;148,02
"SK Bamberg";2356;24;97;0;77373;3044,99;77;99,52
"SK Bayreuth";2638;42;99;0;74783;3527,54;139;185,87
"SK Coburg";1707;4;86;0;41072;4156,12;25;60,87
"SK Erlangen";3095;20;89;0;112528;2750,43;94;83,53
"SK Fürth";5468;36;182;1;128497;4255,35;184;143,19
"SK Hof";2841;36;90;3;45825;6199,67;192;418,99
"SK Ingolstadt";4378;4;92;0;137392;3186,5;107;77,88
"SK Kaufbeuren";1643;16;48;0;44398;3700,62;79;177,94
"SK Kempten";1784;36;34;0;69151;2579,86;102;147,5
"SK Landshut";3016;17;96;0;73411;4108,38;106;144,39
"SK Memmingen";1350;16;21;0;44100;3061,22;60;136,05
"SK München";57906;288;1107;2;1484226;3901,43;1330;89,61
"SK Nürnberg";26115;141;839;0;518370;5037,91;779;150,28
"SK Passau";2986;8;108;0;52803;5654,98;80;151,51
"SK Regensburg";5073;61;67;0;153094;3313,65;249;162,65
"SK Rosenheim";3211;10;53;0;63551;5052,63;76;119,59
"SK Schwabach";1708;11;100;0;40981;4167,79;43;104,93
"SK Schweinfurt";1760;25;61;0;53426;3294,28;88;164,71
"SK Straubing";1716;8;78;0;47791;3590,63;54;112,99
"SK Weiden i.d.OPf.";2395;13;71;0;42743;5603,26;68;159,09
"SK Würzburg";3282;15;100;0;127934;2565,39;88;68,79
