"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5150;3;99;0;134655;3824,59;24;17,82
"LK Altötting";6017;1;208;0;111516;5395,64;38;34,08
"LK Amberg-Sulzbach";4802;0;157;0;103049;4659,92;22;21,35
"LK Ansbach";8248;5;179;0;184591;4468,26;51;27,63
"LK Aschaffenburg";7938;-6;209;0;174200;4556,83;52;29,85
"LK Augsburg";11308;2;223;0;253468;4461,31;84;33,14
"LK Bad Kissingen";3611;1;102;0;103235;3497,84;30;29,06
"LK Bad Tölz-Wolfratshausen";5010;2;78;0;127917;3916,6;33;25,8
"LK Bamberg";5510;0;140;0;147163;3744,15;63;42,81
"LK Bayreuth";4918;0;161;0;103664;4744,17;12;11,58
"LK Berchtesgadener Land";5916;4;100;0;105929;5584,87;76;71,75
"LK Cham";7104;1;182;1;127998;5550,09;14;10,94
"LK Coburg";4820;0;160;0;86747;5556,39;59;68,01
"LK Dachau";8186;5;141;1;154899;5284,73;45;29,05
"LK Deggendorf";6936;2;155;1;119478;5805,25;63;52,73
"LK Dillingen a.d.Donau";3710;3;111;0;96562;3842,09;53;54,89
"LK Dingolfing-Landau";5731;2;93;0;96683;5927,62;48;49,65
"LK Donau-Ries";5846;-1;161;1;133783;4369,76;65;48,59
"LK Ebersberg";6292;3;176;0;143649;4380,12;44;30,63
"LK Eichstätt";5008;0;82;0;132881;3768,79;28;21,07
"LK Erding";6887;1;116;0;138182;4984,01;20;14,47
"LK Erlangen-Höchstadt";5342;-4;129;0;137262;3891,83;59;42,98
"LK Forchheim";4714;3;113;0;116203;4056,69;23;19,79
"LK Freising";8064;1;130;2;180007;4479,83;44;24,44
"LK Freyung-Grafenau";4895;0;127;0;78362;6246,65;31;39,56
"LK Fürstenfeldbruck";9634;5;140;1;219311;4392,85;59;26,9
"LK Fürth";5294;4;206;0;117853;4492,04;50;42,43
"LK Garmisch-Partenkirchen";3573;1;87;0;88424;4040,76;39;44,11
"LK Günzburg";6771;9;108;0;127027;5330,36;136;107,06
"LK Haßberge";4026;1;86;0;84384;4771,05;28;33,18
"LK Hof";6351;2;153;0;94801;6699,3;52;54,85
"LK Kelheim";5902;4;107;0;123058;4796,11;38;30,88
"LK Kitzingen";3206;-3;86;0;91155;3517,09;60;65,82
"LK Kronach";4127;0;94;0;66743;6183,42;39;58,43
"LK Kulmbach";4062;0;117;0;71566;5675,88;12;16,77
"LK Landsberg a.Lech";4064;0;69;0;120302;3378,16;23;19,12
"LK Landshut";7959;5;170;0;159895;4977,64;48;30,02
"LK Lichtenfels";3508;-1;83;0;66776;5253,38;28;41,93
"LK Lindau";3322;1;63;1;81981;4052,16;22;26,84
"LK Main-Spessart";4692;0;215;0;126158;3719,15;43;34,08
"LK Miesbach";4511;0;81;0;100010;4510,55;44;44
"LK Miltenberg";5901;-1;127;0;128743;4583,55;46;35,73
"LK Mühldorf a.Inn";6925;4;153;0;115872;5976,42;22;18,99
"LK München";15248;3;287;0;350473;4350,69;77;21,97
"LK Neu-Ulm";7504;13;115;0;175204;4283,01;119;67,92
"LK Neuburg-Schrobenhausen";4112;-1;77;0;97303;4225,97;29;29,8
"LK Neumarkt i.d.OPf.";6499;13;127;0;134573;4829,35;82;60,93
"LK Neustadt a.d.Aisch-Bad Windsheim";4353;0;107;0;101014;4309,3;23;22,77
"LK Neustadt a.d.Waldnaab";5215;0;187;0;94450;5521,44;13;13,76
"LK Nürnberger Land";7344;4;175;0;170792;4299,97;67;39,23
"LK Oberallgäu";5852;-1;85;-1;156008;3751,09;79;50,64
"LK Ostallgäu";7101;1;126;0;141182;5029,68;51;36,12
"LK Passau";12883;-2;365;0;192656;6687,05;39;20,24
"LK Pfaffenhofen a.d.Ilm";5606;4;159;1;128227;4371,93;32;24,96
"LK Regen";5512;0;161;0;77410;7120,53;18;23,25
"LK Regensburg";8158;-4;189;0;194070;4203,64;82;42,25
"LK Rhön-Grabfeld";3507;1;87;0;79635;4403,84;16;20,09
"LK Rosenheim";13756;4;453;0;261330;5263,84;73;27,93
