"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";19616;18100;1;772;38489
"'10-19";31944;30833;5;935;63717
"20-29";51723;47352;5;1540;100620
"30-39";44871;41871;8;1416;88166
"40-49";41879;44182;6;1310;87377
"50-59";49263;48393;7;1046;98709
"60-69";25172;23487;3;456;49118
"70-79";15778;16901;6;294;32979
"80-89";11362;20202;18;328;31910
"90-99";2099;7168;5;107;9379
"100+";27;147;0;6;180
"Unbekannt";23;27;0;24;74
"Gesamt";293757;298663;64;8234;600718
