"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5049;10;93;0;134655;3749,58;89;66,09
"LK Altötting";5867;21;208;0;111516;5261,13;118;105,81
"LK Amberg-Sulzbach";4718;11;156;0;103049;4578,4;66;64,05
"LK Ansbach";8069;24;172;0;184591;4371,29;141;76,39
"LK Aschaffenburg";7809;19;202;1;174200;4482,78;140;80,37
"LK Augsburg";11020;48;211;0;253468;4347,69;276;108,89
"LK Bad Kissingen";3493;14;99;0;103235;3383,54;92;89,12
"LK Bad Tölz-Wolfratshausen";4894;16;75;0;127917;3825,92;104;81,3
"LK Bamberg";5325;30;136;1;147163;3618,44;168;114,16
"LK Bayreuth";4855;9;157;0;103664;4683,4;65;62,7
"LK Berchtesgadener Land";5695;25;99;0;105929;5376,24;96;90,63
"LK Cham";6964;0;174;0;127998;5440,71;125;97,66
"LK Coburg";4610;28;158;0;86747;5314,3;181;208,65
"LK Dachau";8054;19;137;0;154899;5199,52;126;81,34
"LK Deggendorf";6720;38;148;0;119478;5624,47;176;147,31
"LK Dillingen a.d.Donau";3507;20;110;2;96562;3631,86;130;134,63
"LK Dingolfing-Landau";5559;12;88;0;96683;5749,72;182;188,24
"LK Donau-Ries";5667;27;157;1;133783;4235,96;141;105,39
"LK Ebersberg";6176;10;175;0;143649;4299,37;114;79,36
"LK Eichstätt";4897;9;81;0;132881;3685,25;87;65,47
"LK Erding";6791;14;115;0;138182;4914,53;102;73,82
"LK Erlangen-Höchstadt";5200;11;126;1;137262;3788,38;58;42,25
"LK Forchheim";4612;0;111;0;116203;3968,92;57;49,05
"LK Freising";8065;11;126;0;180007;4480,38;107;59,44
"LK Freyung-Grafenau";4776;13;120;0;78362;6094,79;89;113,58
"LK Fürstenfeldbruck";9499;15;134;0;219311;4331,29;184;83,9
"LK Fürth";5108;13;203;1;117853;4334,21;74;62,79
"LK Garmisch-Partenkirchen";3484;3;87;0;88424;3940,11;72;81,43
"LK Günzburg";6370;20;104;0;127027;5014,68;189;148,79
"LK Haßberge";3930;9;86;0;84384;4657,28;78;92,43
"LK Hof";6224;9;151;0;94801;6565,33;65;68,56
"LK Kelheim";5717;17;105;0;123058;4645,78;151;122,71
"LK Kitzingen";3068;8;83;0;91155;3365,7;76;83,37
"LK Kronach";4004;13;89;0;66743;5999,13;96;143,84
"LK Kulmbach";4022;2;113;0;71566;5619,99;54;75,45
"LK Landsberg a.Lech";3969;11;66;0;120302;3299,2;46;38,24
"LK Landshut";7794;39;166;0;159895;4874,45;218;136,34
"LK Lichtenfels";3394;0;81;0;66776;5082,66;66;98,84
"LK Lindau";3261;5;62;0;81981;3977,75;49;59,77
"LK Main-Spessart";4545;9;209;0;126158;3602,63;67;53,11
"LK Miesbach";4344;26;77;0;100010;4343,57;154;153,98
"LK Miltenberg";5702;15;125;0;128743;4428,98;137;106,41
"LK Mühldorf a.Inn";6851;16;152;0;115872;5912,56;120;103,56
"LK München";14849;0;287;0;350473;4236,85;170;48,51
"LK Neu-Ulm";7118;41;114;1;175204;4062,69;264;150,68
"LK Neuburg-Schrobenhausen";4001;7;74;0;97303;4111,9;59;60,64
"LK Neumarkt i.d.OPf.";6222;10;120;0;134573;4623,51;157;116,67
"LK Neustadt a.d.Aisch-Bad Windsheim";4244;9;106;0;101014;4201,4;87;86,13
"LK Neustadt a.d.Waldnaab";5159;1;164;0;94450;5462,15;33;34,94
"LK Nürnberger Land";7098;34;174;0;170792;4155,93;183;107,15
"LK Oberallgäu";5874;16;82;0;156008;3765,19;184;117,94
"LK Ostallgäu";6908;21;123;0;141182;4892,98;156;110,5
"LK Passau";12720;18;361;0;192656;6602,44;147;76,3
"LK Pfaffenhofen a.d.Ilm";5508;10;157;0;128227;4295,51;85;66,29
"LK Regen";5441;12;160;0;77410;7028,81;82;105,93
"LK Regensburg";7869;34;179;0;194070;4054,72;178;91,72
"LK Rhön-Grabfeld";3421;10;86;0;79635;4295,85;110;138,13
"LK Rosenheim";13483;36;450;0;261330;5159,38;231;88,39
"LK Roth";5573;12;169;0;126749;4396,88;108;85,21
"LK Rottal-Inn";7262;36;172;1;121502;5976,86;204;167,9
"LK Schwandorf";8137;37;152;0;147872;5502,73;157;106,17
"LK Schweinfurt";4881;38;126;0;115445;4227,99;171;148,12
"LK Starnberg";4985;11;111;0;136667;3647,55;76;55,61
"LK Straubing-Bogen";5208;13;139;0;101120;5150,32;127;125,59
"LK Tirschenreuth";5285;7;265;0;72046;7335,59;31;43,03
"LK Traunstein";10709;28;212;0;177319;6039,4;163;91,92
"LK Unterallgäu";6795;26;139;0;145341;4675,21;315;216,73
"LK Weilheim-Schongau";4830;25;74;0;135478;3565,15;131;96,69
"LK Weißenburg-Gunzenhausen";3812;13;114;0;94734;4023,9;119;125,61
"LK Wunsiedel i.Fichtelgebirge";4980;7;196;0;72655;6854,31;40;55,05
"LK Würzburg";4261;6;71;0;162302;2625,35;67;41,28
"SK Amberg";1712;3;22;0;42207;4056,2;23;54,49
"SK Ansbach";1751;1;44;0;41798;4189,2;22;52,63
"SK Aschaffenburg";3255;15;108;2;71002;4584,38;61;85,91
"SK Augsburg";17193;58;386;0;296582;5797,05;405;136,56
"SK Bamberg";2971;8;104;1;77373;3839,84;67;86,59
"SK Bayreuth";3430;3;108;1;74783;4586,6;53;70,87
"SK Coburg";2271;24;87;0;41072;5529,31;117;284,87
"SK Erlangen";3836;11;92;0;112528;3408,93;61;54,21
"SK Fürth";7342;38;213;2;128497;5713,75;217;168,88
"SK Hof";3880;9;114;0;45825;8466,99;63;137,48
"SK Ingolstadt";5820;14;103;0;137392;4236,05;134;97,53
