"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";425;0;20;0;133596;318,12;16;11,98
"LK Altötting";679;1;55;0;111210;610,56;14;12,59
"LK Amberg-Sulzbach";506;0;54;0;103109;490,74;7;6,79
"LK Ansbach";621;0;28;0;183949;337,59;9;4,89
"LK Aschaffenburg";610;0;42;0;174208;350,16;10;5,74
"LK Augsburg";514;0;11;0;251534;204,35;25;9,94
"LK Bad Kissingen";274;0;18;0;103218;265,46;3;2,91
"LK Bad Tölz-Wolfratshausen";548;1;10;0;127227;430,73;19;14,93
"LK Bamberg";446;0;36;0;147086;303,22;1;0,68
"LK Bayreuth";437;0;28;0;103656;421,59;2;1,93
"LK Berchtesgadener Land";380;0;25;0;105722;359,43;8;7,57
"LK Cham";454;3;21;0;127882;355,01;10;7,82
"LK Coburg";426;0;29;0;86906;490,18;8;9,21
"LK Dachau";1064;0;32;0;153884;691,43;41;26,64
"LK Deggendorf";383;2;15;0;119326;320,97;26;21,79
"LK Dillingen a.d.Donau";304;0;29;0;96021;316,6;14;14,58
"LK Dingolfing-Landau";848;1;10;0;96217;881,34;21;21,83
"LK Donau-Ries";397;0;23;0;133496;297,39;15;11,24
"LK Ebersberg";612;1;5;0;142142;430,56;54;37,99
"LK Eichstätt";351;3;20;0;132341;265,22;16;12,09
"LK Erding";758;0;11;0;137660;550,63;17;12,35
"LK Erlangen-Höchstadt";317;0;11;0;136271;232,62;7;5,14
"LK Forchheim";240;1;4;0;116099;206,72;4;3,45
"LK Freising";1088;0;46;0;179116;607,43;26;14,52
"LK Freyung-Grafenau";198;0;12;0;78355;252,7;1;1,28
"LK Fürstenfeldbruck";1033;0;36;0;219320;471;27;12,31
"LK Fürth";526;0;58;0;117387;448,09;10;8,52
"LK Garmisch-Partenkirchen";314;0;18;0;88467;354,93;2;2,26
"LK Günzburg";294;0;4;0;125747;233,8;20;15,9
"LK Haßberge";180;0;6;0;84599;212,77;1;1,18
"LK Hof";498;1;32;0;95311;522,5;14;14,69
"LK Kelheim";572;10;35;0;122258;467,86;46;37,63
"LK Kitzingen";212;0;3;0;90909;233,2;10;11
"LK Kronach";177;0;3;0;67135;263,65;2;2,98
"LK Kulmbach";257;0;11;0;71845;357,71;5;6,96
"LK Landsberg a.Lech";402;0;10;0;120071;334,8;20;16,66
"LK Landshut";765;0;31;0;158698;482,05;23;14,49
"LK Lichtenfels";334;0;17;0;66838;499,72;9;13,47
"LK Lindau";266;0;8;0;81669;325,7;2;2,45
"LK Main-Spessart";179;0;6;0;126365;141,65;8;6,33
"LK Miesbach";648;0;11;0;99726;649,78;17;17,05
"LK Miltenberg";349;0;5;0;128756;271,06;8;6,21
"LK Mühldorf a.Inn";558;1;27;0;115250;484,16;21;18,22
"LK München";1652;10;96;0;348871;473,53;69;19,78
"LK Neu-Ulm";551;6;26;0;174200;316,3;54;31
"LK Neuburg-Schrobenhausen";360;0;18;0;96680;372,36;14;14,48
"LK Neumarkt i.d.OPf.";427;0;17;0;133561;319,7;19;14,23
"LK Neustadt a.d.Aisch-Bad Windsheim";270;1;6;0;100364;269,02;9;8,97
"LK Neustadt a.d.Waldnaab";850;0;73;0;94352;900,88;3;3,18
"LK Nürnberger Land";684;0;44;0;170365;401,49;8;4,7
"LK Oberallgäu";225;0;7;0;155362;144,82;8;5,15
"LK Ostallgäu";558;0;39;0;140316;397,67;10;7,13
"LK Passau";660;1;31;0;192043;343,67;19;9,89
"LK Pfaffenhofen a.d.Ilm";413;0;21;0;127151;324,81;14;11,01
"LK Regen";206;1;12;0;77656;265,27;5;6,44
"LK Regensburg";542;1;15;0;193572;280;18;9,3
"LK Rhön-Grabfeld";209;0;8;0;79690;262,27;0;0
"LK Rosenheim";2390;0;199;0;260983;915,77;32;12,26
"LK Roth";317;3;7;0;126958;249,69;8;6,3
"LK Rottal-Inn";775;0;49;0;120659;642,31;25;20,72
"LK Schwandorf";541;6;20;0;147189;367,55;17;11,55
"LK Schweinfurt";567;0;25;0;115106;492,59;13;11,29
"LK Starnberg";654;4;13;0;136092;480,56;29;21,31
"LK Straubing-Bogen";577;0;29;0;100649;573,28;5;4,97
"LK Tirschenreuth";1141;0;138;0;72504;1573,71;1;1,38
"LK Traunstein";1349;0;88;0;177089;761,76;20;11,29
"LK Unterallgäu";312;0;14;0;144041;216,6;17;11,8
"LK Weilheim-Schongau";382;0;3;0;135348;282,24;9;6,65
"LK Weißenburg-Gunzenhausen";374;0;25;0;94393;396,22;22;23,31
"LK Wunsiedel i.Fichtelgebirge";683;1;41;0;73178;933,34;2;2,73
"LK Würzburg";473;0;7;0;161834;292,27;18;11,12
"SK Amberg";102;0;4;0;41970;243,03;4;9,53
"SK Ansbach";161;0;8;0;41847;384,73;6;14,34
"SK Aschaffenburg";144;0;1;0;70527;204,18;3;4,25
"SK Augsburg";658;0;16;0;295135;222,95;58;19,65
