"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3204;25;70;0;134655;2379,41;93;69,07
"LK Altötting";3360;19;134;3;111516;3013,02;156;139,89
"LK Amberg-Sulzbach";2585;11;104;1;103049;2508,52;41;39,79
"LK Ansbach";4043;0;93;0;184591;2190,25;160;86,68
"LK Aschaffenburg";4984;81;149;1;174200;2861,08;290;166,48
"LK Augsburg";7082;17;123;3;253468;2794,04;208;82,06
"LK Bad Kissingen";1925;26;70;0;103235;1864,68;96;92,99
"LK Bad Tölz-Wolfratshausen";3037;18;37;0;127917;2374,2;141;110,23
"LK Bamberg";3167;23;93;4;147163;2152,04;168;114,16
"LK Bayreuth";2651;33;82;4;103664;2557,3;183;176,53
"LK Berchtesgadener Land";3572;39;78;1;105929;3372,07;192;181,25
"LK Cham";3125;21;91;1;127998;2441,44;161;125,78
"LK Coburg";2955;27;125;0;86747;3406,46;137;157,93
"LK Dachau";5250;18;86;0;154899;3389,31;187;120,72
"LK Deggendorf";3674;36;98;0;119478;3075,04;185;154,84
"LK Dillingen a.d.Donau";2285;15;91;0;96562;2366,36;73;75,6
"LK Dingolfing-Landau";2954;14;68;0;96683;3055,35;70;72,4
"LK Donau-Ries";3370;22;110;3;133783;2519;159;118,85
"LK Ebersberg";4304;26;107;1;143649;2996,19;241;167,77
"LK Eichstätt";3039;15;59;5;132881;2287,01;129;97,08
"LK Erding";4658;31;62;0;138182;3370,92;144;104,21
"LK Erlangen-Höchstadt";3209;15;94;2;137262;2337,86;160;116,57
"LK Forchheim";2833;20;78;1;116203;2437,97;137;117,9
"LK Freising";5033;31;84;1;180007;2796;187;103,88
"LK Freyung-Grafenau";3051;23;82;1;78362;3893,47;127;162,07
"LK Fürstenfeldbruck";6365;19;102;2;219311;2902,27;168;76,6
"LK Fürth";3334;20;147;6;117853;2828,95;133;112,85
"LK Garmisch-Partenkirchen";2177;25;55;0;88424;2462;112;126,66
"LK Günzburg";4048;18;83;2;127027;3186,72;128;100,77
"LK Haßberge";2193;6;57;0;84384;2598,83;76;90,06
"LK Hof";2872;49;93;0;94801;3029,5;125;131,86
"LK Kelheim";2866;13;66;0;123058;2328,98;129;104,83
"LK Kitzingen";1755;22;49;0;91155;1925,29;152;166,75
"LK Kronach";1932;17;46;0;66743;2894,69;118;176,8
"LK Kulmbach";1863;17;70;0;71566;2603,19;142;198,42
"LK Landsberg a.Lech";2634;8;35;-1;120302;2189,49;71;59,02
"LK Landshut";4584;34;132;1;159895;2866,88;179;111,95
"LK Lichtenfels";1880;24;45;0;66776;2815,38;108;161,73
"LK Lindau";2047;18;41;0;81981;2496,92;79;96,36
"LK Main-Spessart";2898;28;179;-4;126158;2297,12;120;95,12
"LK Miesbach";2863;12;38;1;100010;2862,71;77;76,99
"LK Miltenberg";3434;48;75;1;128743;2667,33;215;167
"LK Mühldorf a.Inn";3906;53;96;3;115872;3370,96;222;191,59
"LK München";10406;-55;158;0;350473;2969,13;599;170,91
"LK Neu-Ulm";4315;38;83;1;175204;2462,84;153;87,33
"LK Neuburg-Schrobenhausen";2509;18;58;1;97303;2578,54;88;90,44
"LK Neumarkt i.d.OPf.";3590;45;96;4;134573;2667,7;137;101,8
"LK Neustadt a.d.Aisch-Bad Windsheim";2201;37;44;-1;101014;2178,91;119;117,81
"LK Neustadt a.d.Waldnaab";3229;27;116;1;94450;3418,74;140;148,23
"LK Nürnberger Land";4249;12;138;6;170792;2487,82;103;60,31
"LK Oberallgäu";3273;20;47;1;156008;2097,97;166;106,4
"LK Ostallgäu";3578;22;90;1;141182;2534,32;105;74,37
"LK Passau";8433;39;206;3;192656;4377,23;408;211,78
"LK Pfaffenhofen a.d.Ilm";3525;20;136;2;128227;2749,03;110;85,79
"LK Regen";3626;23;118;2;77410;4684,15;201;259,66
"LK Regensburg";4380;40;73;8;194070;2256,92;126;64,93
"LK Rhön-Grabfeld";1822;21;51;1;79635;2287,94;86;107,99
"LK Rosenheim";9681;78;375;1;261330;3704,51;344;131,63
"LK Roth";3636;22;100;1;126749;2868,66;158;124,66
"LK Rottal-Inn";4497;30;114;1;121502;3701,17;253;208,23
"LK Schwandorf";3973;34;95;0;147872;2686,78;129;87,24
"LK Schweinfurt";3053;13;96;0;115445;2644,55;86;74,49
"LK Starnberg";3351;21;53;4;136667;2451,95;165;120,73
"LK Straubing-Bogen";3050;24;99;0;101120;3016,22;131;129,55
"LK Tirschenreuth";3072;33;187;1;72046;4263,94;171;237,35
"LK Traunstein";6583;88;173;3;177319;3712,52;257;144,94
"LK Unterallgäu";3514;47;81;2;145341;2417,76;259;178,2
"LK Weilheim-Schongau";2905;19;39;1;135478;2144,26;100;73,81
"LK Weißenburg-Gunzenhausen";2375;11;75;1;94734;2507,02;128;135,12
"LK Wunsiedel i.Fichtelgebirge";2610;33;106;2;72655;3592,32;185;254,63
"LK Würzburg";2580;19;42;2;162302;1589,63;104;64,08
"SK Amberg";742;7;8;0;42207;1758;18;42,65
"SK Ansbach";1005;0;19;0;41798;2404,42;106;253,6
"SK Aschaffenburg";1796;32;55;0;71002;2529,51;87;122,53
"SK Augsburg";10867;157;251;1;296582;3664,08;368;124,08
"SK Bamberg";1554;3;61;0;77373;2008,45;45;58,16
"SK Bayreuth";1802;19;50;3;74783;2409,64;114;152,44
"SK Coburg";1389;10;55;2;41072;3381,87;67;163,13
"SK Erlangen";2529;21;65;0;112528;2247,44;137;121,75
"SK Fürth";4368;36;132;14;128497;3399,3;244;189,89
"SK Hof";1702;11;61;0;45825;3714,13;65;141,84
"SK Ingolstadt";3823;29;78;0;137392;2782,55;184;133,92
"SK Kaufbeuren";1345;4;43;0;44398;3029,42;34;76,58
"SK Kempten";1446;5;29;0;69151;2091,08;45;65,07
"SK Landshut";2398;19;53;2;73411;3266,54;149;202,97
"SK Memmingen";1056;18;15;0;44100;2394,56;54;122,45
"SK München";50113;211;716;3;1484226;3376,37;1382;93,11
"SK Nürnberg";20775;146;377;10;518370;4007,76;1005;193,88
"SK Passau";2345;24;75;8;52803;4441,04;108;204,53
"SK Regensburg";4011;39;45;5;153094;2619,96;103;67,28
"SK Rosenheim";2637;13;47;0;63551;4149,42;78;122,74
"SK Schwabach";1422;7;85;0;40981;3469,9;46;112,25
"SK Schweinfurt";1419;9;42;0;53426;2656,01;48;89,84
"SK Straubing";1409;3;65;0;47791;2948,25;33;69,05
"SK Weiden i.d.OPf.";1654;5;49;1;42743;3869,64;45;105,28
"SK Würzburg";2638;27;81;2;127934;2062;127;99,27
