"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Tirschenreuth";1605;21;142;0;72046;2227,74;134;185,99
"LK Traunstein";3092;112;97;2;177319;1743,75;746;420,71
"LK Unterallgäu";1381;35;32;0;145341;950,18;266;183,02
"LK Weilheim-Schongau";1315;44;12;0;135478;970,64;204;150,58
"LK Weißenburg-Gunzenhausen";857;18;28;0;94734;904,64;139;146,73
"LK Wunsiedel i.Fichtelgebirge";1050;10;47;0;72655;1445,19;86;118,37
"LK Würzburg";1416;37;17;2;162302;872,45;218;134,32
"SK Amberg";295;12;4;0;42207;698,94;63;149,26
"SK Ansbach";403;6;9;1;41798;964,16;51;122,02
"SK Aschaffenburg";529;32;4;1;71002;745,05;83;116,9
"SK Augsburg";4454;111;36;-1;296582;1501,78;859;289,63
"SK Bamberg";610;15;24;0;77373;788,39;81;104,69
"SK Bayreuth";604;8;13;1;74783;807,67;67;89,59
"SK Coburg";279;4;4;0;41072;679,29;47;114,43
"SK Erlangen";888;22;12;0;112528;789,14;133;118,19
"SK Fürth";1459;59;40;1;128497;1135,44;328;255,26
"SK Hof";378;21;5;0;45825;824,88;92;200,76
"SK Ingolstadt";1710;94;42;0;137392;1244,61;292;212,53
"SK Kaufbeuren";515;14;12;0;44398;1159,96;82;184,69
"SK Kempten";573;35;11;0;69151;828,62;157;227,04
"SK Landshut";800;23;10;0;73411;1089,75;115;156,65
"SK Memmingen";441;12;3;0;44100;1000;63;142,86
"SK München";22396;484;273;5;1484226;1508,93;3189;214,86
"SK Nürnberg";5778;329;64;0;518370;1114,65;1267;244,42
"SK Passau";593;16;21;0;52803;1123,04;106;200,75
"SK Regensburg";1861;92;10;0;153094;1215,59;345;225,35
"SK Rosenheim";1386;23;23;0;63551;2180,93;165;259,63
"SK Schwabach";354;10;2;0;40981;863,81;86;209,85
"SK Schweinfurt";702;15;22;0;53426;1313,97;81;151,61
"SK Straubing";737;8;49;0;47791;1542,13;70;146,47
"SK Weiden i.d.OPf.";765;19;20;0;42743;1789,77;132;308,82
"SK Würzburg";1478;29;53;0;127934;1155,28;164;128,19
