"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";465;0;20;0;133596;348,06;14;10,48
"LK Altötting";741;0;55;0;111210;666,31;10;8,99
"LK Amberg-Sulzbach";523;1;54;0;103109;507,23;6;5,82
"LK Ansbach";656;0;28;0;183949;356,62;10;5,44
"LK Aschaffenburg";659;0;42;0;174208;378,28;18;10,33
"LK Augsburg";622;0;11;0;251534;247,28;17;6,76
"LK Bad Kissingen";283;0;18;0;103218;274,18;2;1,94
"LK Bad Tölz-Wolfratshausen";620;1;10;0;127227;487,32;15;11,79
"LK Bamberg";468;1;36;0;147086;318,18;9;6,12
"LK Bayreuth";446;1;28;0;103656;430,27;5;4,82
"LK Berchtesgadener Land";406;0;25;0;105722;384,03;11;10,4
"LK Cham";489;1;21;0;127882;382,38;13;10,17
"LK Coburg";434;1;30;0;86906;499,39;4;4,6
"LK Dachau";1174;2;34;0;153884;762,91;26;16,9
"LK Deggendorf";427;0;15;0;119326;357,84;14;11,73
"LK Dillingen a.d.Donau";360;0;29;0;96021;374,92;3;3,12
"LK Dingolfing-Landau";878;5;10;0;96217;912,52;12;12,47
"LK Donau-Ries";443;0;23;0;133496;331,85;29;21,72
"LK Ebersberg";689;1;5;0;142142;484,73;23;16,18
"LK Eichstätt";405;0;20;0;132341;306,03;12;9,07
"LK Erding";810;0;11;0;137660;588,41;12;8,72
"LK Erlangen-Höchstadt";351;0;11;0;136271;257,57;10;7,34
"LK Forchheim";282;1;4;0;116099;242,9;12;10,34
"LK Freising";1226;0;46;0;179116;684,47;59;32,94
"LK Freyung-Grafenau";214;0;12;0;78355;273,12;9;11,49
"LK Fürstenfeldbruck";1151;0;36;0;219320;524,8;16;7,3
"LK Fürth";561;0;58;0;117387;477,91;16;13,63
"LK Garmisch-Partenkirchen";393;0;18;0;88467;444,23;49;55,39
"LK Günzburg";357;0;4;0;125747;283,9;20;15,9
"LK Haßberge";194;0;6;0;84599;229,32;4;4,73
"LK Hof";519;0;32;0;95311;544,53;12;12,59
"LK Kelheim";637;2;35;0;122258;521,03;18;14,72
"LK Kitzingen";243;0;4;0;90909;267,3;2;2,2
"LK Kronach";184;2;3;0;67135;274,07;4;5,96
"LK Kulmbach";283;14;11;0;71845;393,9;25;34,8
"LK Landsberg a.Lech";459;0;10;0;120071;382,27;21;17,49
"LK Landshut";830;1;31;0;158698;523,01;18;11,34
"LK Lichtenfels";349;2;17;0;66838;522,16;9;13,47
"LK Lindau";285;0;8;0;81669;348,97;11;13,47
"LK Main-Spessart";208;2;6;0;126365;164,6;16;12,66
"LK Miesbach";709;0;11;0;99726;710,95;36;36,1
"LK Miltenberg";393;0;5;0;128756;305,23;20;15,53
"LK Mühldorf a.Inn";627;3;27;0;115250;544,03;17;14,75
"LK München";1856;0;96;0;348871;532;65;18,63
"LK Neu-Ulm";673;0;26;0;174200;386,34;59;33,87
"LK Neuburg-Schrobenhausen";409;0;18;0;96680;423,05;10;10,34
"LK Neumarkt i.d.OPf.";512;0;17;0;133561;383,35;27;20,22
"LK Neustadt a.d.Aisch-Bad Windsheim";278;0;6;0;100364;276,99;1;1
"LK Neustadt a.d.Waldnaab";870;0;73;0;94352;922,08;8;8,48
"LK Nürnberger Land";746;0;44;0;170365;437,88;23;13,5
"LK Oberallgäu";246;0;7;0;155362;158,34;7;4,51
