"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3294;11;70;-1;134655;2446,25;87;64,61
"LK Altötting";3477;11;137;0;111516;3117,94;108;96,85
"LK Amberg-Sulzbach";2644;13;104;0;103049;2565,77;60;58,22
"LK Ansbach";4266;57;101;1;184591;2311,06;162;87,76
"LK Aschaffenburg";5281;86;152;4;174200;3031,57;273;156,72
"LK Augsburg";7234;24;138;0;253468;2854,01;183;72,2
"LK Bad Kissingen";2006;14;74;1;103235;1943,14;76;73,62
"LK Bad Tölz-Wolfratshausen";3202;33;40;2;127917;2503,19;166;129,77
"LK Bamberg";3337;39;104;3;147163;2267,55;142;96,49
"LK Bayreuth";2834;45;101;0;103664;2733,83;179;172,67
"LK Berchtesgadener Land";3810;50;85;0;105929;3596,75;206;194,47
"LK Cham";3289;32;103;1;127998;2569,57;158;123,44
"LK Coburg";3062;29;130;0;86747;3529,81;107;123,35
"LK Dachau";5426;53;91;0;154899;3502,93;177;114,27
"LK Deggendorf";3879;26;103;0;119478;3246,62;199;166,56
"LK Dillingen a.d.Donau";2334;6;90;0;96562;2417,1;52;53,85
"LK Dingolfing-Landau";3019;9;71;0;96683;3122,58;61;63,09
"LK Donau-Ries";3452;8;120;3;133783;2580,3;86;64,28
"LK Ebersberg";4444;26;125;8;143649;3093,65;142;98,85
"LK Eichstätt";3190;26;62;1;132881;2400,64;146;109,87
"LK Erding";4760;17;67;2;138182;3444,73;85;61,51
"LK Erlangen-Höchstadt";3320;10;98;0;137262;2418,73;106;77,22
"LK Forchheim";2923;10;86;1;116203;2515,43;91;78,31
"LK Freising";5223;24;92;4;180007;2901,55;200;111,11
"LK Freyung-Grafenau";3163;17;86;0;78362;4036,4;112;142,93
"LK Fürstenfeldbruck";6562;22;105;2;219311;2992,1;160;72,96
"LK Fürth";3457;36;153;1;117853;2933,32;133;112,85
"LK Garmisch-Partenkirchen";2289;15;66;1;88424;2588,66;95;107,44
"LK Günzburg";4146;22;88;1;127027;3263,87;97;76,36
"LK Haßberge";2264;8;62;0;84384;2682,97;71;84,14
"LK Hof";3023;27;95;0;94801;3188,78;164;172,99
"LK Kelheim";2993;21;79;7;123058;2432,19;114;92,64
"LK Kitzingen";1843;5;53;0;91155;2021,83;80;87,76
"LK Kronach";2003;10;52;2;66743;3001,06;68;101,88
"LK Kulmbach";1953;20;80;2;71566;2728,95;91;127,16
"LK Landsberg a.Lech";2712;16;36;0;120302;2254,33;72;59,85
"LK Landshut";4734;36;135;2;159895;2960,69;152;95,06
"LK Lichtenfels";1948;6;51;0;66776;2917,22;71;106,33
"LK Lindau";2112;10;42;0;81981;2576,21;65;79,29
"LK Main-Spessart";2993;15;182;0;126158;2372,42;94;74,51
"LK Miesbach";2937;12;44;1;100010;2936,71;74;73,99
"LK Miltenberg";3665;49;88;5;128743;2846,76;229;177,87
"LK Mühldorf a.Inn";4080;23;103;2;115872;3521,13;168;144,99
"LK München";10626;39;159;0;350473;3031,9;238;67,91
"LK Neu-Ulm";4455;23;85;1;175204;2542,75;150;85,61
"LK Neuburg-Schrobenhausen";2589;9;58;0;97303;2660,76;79;81,19
"LK Neumarkt i.d.OPf.";3676;23;100;0;134573;2731,6;82;60,93
"LK Neustadt a.d.Aisch-Bad Windsheim";2292;14;50;1;101014;2268,99;91;90,09
"LK Neustadt a.d.Waldnaab";3378;25;121;0;94450;3576,5;147;155,64
"LK Nürnberger Land";4339;24;141;1;170792;2540,52;93;54,45
"LK Oberallgäu";3434;33;48;0;156008;2201,17;148;94,87
