"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";514;5;20;0;133596;384,74;13;9,73
"LK Altötting";757;2;57;0;111210;680,69;5;4,5
"LK Amberg-Sulzbach";556;3;54;0;103109;539,24;11;10,67
"LK Ansbach";712;0;28;0;183949;387,06;18;9,79
"LK Aschaffenburg";722;5;42;0;174208;414,45;18;10,33
"LK Augsburg";752;7;11;0;251534;298,97;8;3,18
"LK Bad Kissingen";296;0;18;0;103218;286,77;3;2,91
"LK Bad Tölz-Wolfratshausen";650;4;10;0;127227;510,9;6;4,72
"LK Bamberg";523;3;37;0;147086;355,57;16;10,88
"LK Bayreuth";459;2;28;0;103656;442,81;5;4,82
"LK Berchtesgadener Land";449;0;25;0;105722;424,7;1;0,95
"LK Cham";526;3;21;0;127882;411,32;16;12,51
"LK Coburg";450;1;30;0;86906;517,8;6;6,9
"LK Dachau";1274;12;34;0;153884;827,9;29;18,85
"LK Deggendorf";480;0;18;0;119326;402,26;18;15,08
"LK Dillingen a.d.Donau";387;1;29;0;96021;403,04;7;7,29
"LK Dingolfing-Landau";999;2;10;0;96217;1038,28;29;30,14
"LK Donau-Ries";508;1;26;0;133496;380,54;13;9,74
"LK Ebersberg";792;5;6;0;142142;557,19;28;19,7
"LK Eichstätt";436;1;20;0;132341;329,45;9;6,8
"LK Erding";882;5;11;0;137660;640,71;19;13,8
"LK Erlangen-Höchstadt";399;4;11;0;136271;292,8;15;11,01
"LK Forchheim";302;0;4;0;116099;260,12;5;4,31
"LK Freising";1363;3;47;0;179116;760,96;37;20,66
"LK Freyung-Grafenau";254;4;12;0;78355;324,17;7;8,93
"LK Fürstenfeldbruck";1395;20;36;0;219320;636,06;71;32,37
"LK Fürth";609;2;58;0;117387;518,8;12;10,22
"LK Garmisch-Partenkirchen";439;3;20;0;88467;496,23;11;12,43
"LK Günzburg";435;4;4;0;125747;345,93;19;15,11
"LK Haßberge";237;1;6;0;84599;280,15;8;9,46
"LK Hof";553;0;32;0;95311;580,21;8;8,39
"LK Kelheim";679;2;35;0;122258;555,38;9;7,36
"LK Kitzingen";301;0;4;0;90909;331,1;8;8,8
"LK Kronach";192;4;3;0;67135;285,99;6;8,94
"LK Kulmbach";321;1;11;0;71845;446,8;4;5,57
"LK Landsberg a.Lech";489;2;10;0;120071;407,26;8;6,66
"LK Landshut";865;1;34;0;158698;545,06;7;4,41
"LK Lichtenfels";384;5;17;0;66838;574,52;12;17,95
"LK Lindau";325;5;8;0;81669;397,95;11;13,47
"LK Main-Spessart";254;6;6;0;126365;201,01;19;15,04
"LK Miesbach";777;4;11;0;99726;779,13;28;28,08
"LK Miltenberg";457;4;6;0;128756;354,93;18;13,98
"LK Mühldorf a.Inn";667;3;27;0;115250;578,74;16;13,88
"LK München";2152;13;96;0;348871;616,85;67;19,2
"LK Neu-Ulm";829;0;26;0;174200;475,89;36;20,67
"LK Neuburg-Schrobenhausen";443;0;18;0;96680;458,21;14;14,48
"LK Neumarkt i.d.OPf.";575;1;17;0;133561;430,51;15;11,23
"LK Neustadt a.d.Aisch-Bad Windsheim";302;0;6;0;100364;300,9;5;4,98
"LK Neustadt a.d.Waldnaab";930;6;73;0;94352;985,67;26;27,56
"LK Nürnberger Land";798;4;44;0;170365;468,41;10;5,87
"LK Oberallgäu";297;5;7;0;155362;191,17;13;8,37
"LK Ostallgäu";714;6;40;1;140316;508,85;16;11,4
"LK Passau";837;1;31;0;192043;435,84;17;8,85
"LK Pfaffenhofen a.d.Ilm";522;3;21;0;127151;410,54;20;15,73
"LK Regen";247;2;12;0;77656;318,07;4;5,15
"LK Regensburg";766;6;16;0;193572;395,72;34;17,56
"LK Rhön-Grabfeld";305;1;8;0;79690;382,73;22;27,61
"LK Rosenheim";2653;9;199;0;260983;1016,54;53;20,31
"LK Roth";370;0;7;0;126958;291,43;5;3,94
"LK Rottal-Inn";899;0;51;0;120659;745,07;21;17,4
"LK Schwandorf";608;4;20;0;147189;413,07;12;8,15
"LK Schweinfurt";697;5;25;0;115106;605,53;30;26,06
"LK Starnberg";805;7;13;0;136092;591,51;18;13,23
"LK Straubing-Bogen";634;1;29;0;100649;629,91;7;6,95
"LK Tirschenreuth";1231;6;139;0;72504;1697,84;21;28,96
"LK Traunstein";1477;3;88;0;177089;834,04;36;20,33
"LK Unterallgäu";506;15;17;0;144041;351,29;54;37,49
"LK Weilheim-Schongau";485;2;3;0;135348;358,34;8;5,91
"LK Weißenburg-Gunzenhausen";458;1;25;0;94393;485,21;5;5,3
"LK Wunsiedel i.Fichtelgebirge";780;1;43;0;73178;1065,89;16;21,86
"LK Würzburg";669;6;7;0;161834;413,39;21;12,98
"SK Amberg";138;2;4;0;41970;328,81;13;30,97
"SK Ansbach";199;0;8;0;41847;475,54;3;7,17
"SK Aschaffenburg";190;1;1;0;70527;269,4;5;7,09
"SK Augsburg";1122;11;16;0;295135;380,17;80;27,11
"SK Bamberg";267;0;22;0;77592;344,11;17;21,91
"SK Bayreuth";283;0;11;0;74657;379,07;16;21,43
"SK Coburg";150;1;4;0;41249;363,65;4;9,7
"SK Erlangen";404;0;12;0;111962;360,84;10;8,93
"SK Fürth";625;4;38;0;127748;489,24;21;16,44
"SK Hof";191;1;5;0;45930;415,85;3;6,53
"SK Ingolstadt";830;7;39;0;136981;605,92;35;25,55
"SK Kaufbeuren";204;1;9;0;43893;464,77;9;20,5
"SK Kempten";194;6;10;0;68907;281,54;8;11,61
"SK Landshut";467;0;9;0;72404;644,99;10;13,81
"SK Memmingen";154;0;1;0;43837;351,3;15;34,22
"SK München";12001;118;228;3;1471508;815,56;510;34,66
"SK Nürnberg";2186;21;53;0;518365;421,71;120;23,15
"SK Passau";231;-1;18;0;52469;440,26;7;13,34
"SK Regensburg";952;9;10;0;152610;623,81;35;22,93
"SK Rosenheim";747;10;23;0;63324;1179,65;24;37,9
"SK Schwabach";125;0;2;0;40792;306,43;3;7,35
"SK Schweinfurt";259;2;17;0;54032;479,35;17;31,46
"SK Straubing";504;0;48;0;47794;1054,53;3;6,28
"SK Weiden i.d.OPf.";404;1;20;0;42520;950,14;12;28,22
"SK Würzburg";831;10;52;0;127880;649,83;30;23,46
