"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";10521;9760;1;488;20770
"'10-19";19636;19339;4;597;39576
"20-29";33760;31501;6;1170;66437
"30-39";28259;27000;8;1098;56365
"40-49";26374;29114;5;1006;56499
"50-59";31699;32890;6;746;65341
"60-69";16759;15602;4;347;32712
"70-79";11518;12366;7;236;24127
"80-89";9151;16750;19;258;26178
"90-99";1785;6236;5;96;8122
"100+";45;150;0;7;202
"Unbekannt";122;127;0;50;299
"Gesamt";189629;200835;65;6099;396628
