"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";22087;20513;2;813;43415
"'10-19";35214;33795;6;957;69972
"20-29";55769;50845;4;1556;108174
"30-39";48297;45257;8;1436;94998
"40-49";45153;47417;4;1300;93874
"50-59";52728;51476;6;1045;105255
"60-69";26744;24964;2;453;52163
"70-79";16433;17621;6;276;34336
"80-89";11657;20741;17;310;32725
"90-99";2148;7332;5;97;9582
"100+";25;152;0;4;181
"Unbekannt";26;25;0;9;60
"Gesamt";316281;320138;60;8256;644735
