"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3120;9;60;2;134655;2317,03;116;86,15
"LK Altötting";3227;21;129;2;111516;2893,76;148;132,72
"LK Amberg-Sulzbach";2547;6;97;3;103049;2471,64;90;87,34
"LK Ansbach";3842;0;87;0;184591;2081,36;186;100,76
"LK Aschaffenburg";4725;55;140;5;174200;2712,4;315;180,83
"LK Augsburg";6989;49;110;2;253468;2757,35;390;153,87
"LK Bad Kissingen";1835;12;66;0;103235;1777,5;98;94,93
"LK Bad Tölz-Wolfratshausen";2919;14;37;0;127917;2281,95;144;112,57
"LK Bamberg";3052;58;88;0;147163;2073,89;219;148,81
"LK Bayreuth";2519;79;65;4;103664;2429,97;266;256,6
"LK Berchtesgadener Land";3391;31;71;1;105929;3201,2;267;252,06
"LK Cham";2989;24;72;0;127998;2335,19;225;175,78
"LK Coburg";2841;23;110;3;86747;3275,04;206;237,47
"LK Dachau";5090;14;83;0;154899;3286,01;214;138,15
"LK Deggendorf";3517;40;82;3;119478;2943,64;292;244,4
"LK Dillingen a.d.Donau";2225;14;91;0;96562;2304,22;144;149,13
"LK Dingolfing-Landau";2911;32;65;0;96683;3010,87;166;171,7
"LK Donau-Ries";3244;32;88;2;133783;2424,82;276;206,3
"LK Ebersberg";4151;29;76;-1;143649;2889,68;318;221,37
"LK Eichstätt";2933;23;52;0;132881;2207,24;164;123,42
"LK Erding";4525;15;60;1;138182;3274,67;183;132,43
"LK Erlangen-Höchstadt";3077;83;88;3;137262;2241,7;188;136,96
"LK Forchheim";2720;23;72;1;116203;2340,73;217;186,74
"LK Freising";4892;39;80;3;180007;2717,67;270;149,99
"LK Freyung-Grafenau";2931;18;77;0;78362;3740,33;125;159,52
"LK Fürstenfeldbruck";6232;39;95;0;219311;2841,63;267;121,74
"LK Fürth";3232;22;132;0;117853;2742,4;180;152,73
"LK Garmisch-Partenkirchen";2089;26;52;0;88424;2362,48;104;117,62
"LK Günzburg";3944;21;76;0;127027;3104,85;135;106,28
"LK Haßberge";2141;28;51;1;84384;2537,21;156;184,87
"LK Hof";2754;0;87;0;94801;2905,03;176;185,65
"LK Kelheim";2761;35;63;1;123058;2243,66;194;157,65
"LK Kitzingen";1636;36;42;1;91155;1794,75;102;111,9
"LK Kronach";1833;20;37;2;66743;2746,36;166;248,72
"LK Kulmbach";1753;29;62;0;71566;2449,49;205;286,45
