"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3525;2;85;0;134655;2617,8;33;24,51
"LK Altötting";4051;20;174;1;111516;3632,66;135;121,06
"LK Amberg-Sulzbach";3202;23;115;2;103049;3107,26;157;152,35
"LK Ansbach";5101;94;140;4;184591;2763,41;188;101,85
"LK Aschaffenburg";5824;21;185;-2;174200;3343,28;87;49,94
"LK Augsburg";7745;18;173;-1;253468;3055,61;124;48,92
"LK Bad Kissingen";2335;13;81;0;103235;2261,83;61;59,09
"LK Bad Tölz-Wolfratshausen";3569;8;58;0;127917;2790,09;48;37,52
"LK Bamberg";3812;8;115;0;147163;2590,33;83;56,4
"LK Bayreuth";3497;24;127;0;103664;3373,4;116;111,9
"LK Berchtesgadener Land";4444;17;95;0;105929;4195,26;124;117,06
"LK Cham";4049;23;118;0;127998;3163,33;178;139,06
"LK Coburg";3339;12;140;0;86747;3849,12;46;53,03
"LK Dachau";5821;12;127;0;154899;3757,93;68;43,9
"LK Deggendorf";4455;40;122;0;119478;3728,72;116;97,09
"LK Dillingen a.d.Donau";2555;2;97;0;96562;2645,97;21;21,75
"LK Dingolfing-Landau";3383;24;73;0;96683;3499,06;97;100,33
"LK Donau-Ries";3631;5;141;1;133783;2714,1;24;17,94
"LK Ebersberg";4789;10;167;0;143649;3333,82;55;38,29
"LK Eichstätt";3406;6;70;0;132881;2563,2;39;29,35
"LK Erding";5172;1;92;0;138182;3742,89;58;41,97
"LK Erlangen-Höchstadt";3697;7;110;0;137262;2693,39;90;65,57
"LK Forchheim";3446;27;96;1;116203;2965,5;98;84,34
"LK Freising";5782;16;110;0;180007;3212,1;162;90
"LK Freyung-Grafenau";3596;26;105;1;78362;4588,96;118;150,58
"LK Fürstenfeldbruck";7154;18;120;0;219311;3262,03;154;70,22
"LK Fürth";3853;23;176;0;117853;3269,33;104;88,25
"LK Garmisch-Partenkirchen";2556;12;80;1;88424;2890,62;37;41,84
"LK Günzburg";4406;7;95;0;127027;3468,55;62;48,81
"LK Haßberge";2456;2;69;0;84384;2910,5;35;41,48
"LK Hof";4035;19;114;0;94801;4256,28;154;162,45
"LK Kelheim";3257;14;83;0;123058;2646,72;57;46,32
"LK Kitzingen";2246;6;78;0;91155;2463,94;51;55,95
"LK Kronach";2303;24;64;1;66743;3450,55;81;121,36
"LK Kulmbach";2503;44;96;1;71566;3497,47;187;261,3
"LK Landsberg a.Lech";3027;12;51;0;120302;2516,17;64;53,2
"LK Landshut";5134;14;150;0;159895;3210,86;75;46,91
"LK Lichtenfels";2258;11;58;0;66776;3381,45;66;98,84
"LK Lindau";2379;6;57;0;81981;2901,89;53;64,65
"LK Main-Spessart";3238;14;186;0;126158;2566,62;64;50,73
"LK Miesbach";3218;13;57;0;100010;3217,68;62;61,99
"LK Miltenberg";4287;18;112;0;128743;3329,89;76;59,03
"LK Mühldorf a.Inn";4700;19;126;1;115872;4056,2;123;106,15
"LK München";11395;37;261;0;350473;3251,32;165;47,08
