"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3217;13;70;0;134655;2389,07;97;72,04
"LK Altötting";3387;27;135;1;111516;3037,23;152;136,3
"LK Amberg-Sulzbach";2591;6;104;0;103049;2514,34;43;41,73
"LK Ansbach";4117;74;95;2;184591;2230,34;197;106,72
"LK Aschaffenburg";5036;52;149;0;174200;2890,93;283;162,46
"LK Augsburg";7100;18;126;3;253468;2801,14;175;69,04
"LK Bad Kissingen";1940;15;71;1;103235;1879,21;99;95,9
"LK Bad Tölz-Wolfratshausen";3090;53;37;0;127917;2415,63;172;134,46
"LK Bamberg";3205;38;98;5;147163;2177,86;146;99,21
"LK Bayreuth";2685;34;87;5;103664;2590,1;159;153,38
"LK Berchtesgadener Land";3657;85;81;3;105929;3452,31;238;224,68
"LK Cham";3149;24;94;3;127998;2460,19;154;120,31
"LK Coburg";2980;25;125;0;86747;3435,28;139;160,24
"LK Dachau";5270;20;87;1;154899;3402,22;179;115,56
"LK Deggendorf";3708;34;100;2;119478;3103,5;191;159,86
"LK Dillingen a.d.Donau";2295;10;91;0;96562;2376,71;69;71,46
"LK Dingolfing-Landau";2974;20;69;1;96683;3076,03;61;63,09
"LK Donau-Ries";3394;24;112;2;133783;2536,94;151;112,87
"LK Ebersberg";4325;21;110;3;143649;3010,81;212;147,58
"LK Eichstätt";3062;23;59;0;132881;2304,32;129;97,08
"LK Erding";4678;20;62;0;138182;3385,39;145;104,93
"LK Erlangen-Höchstadt";3232;23;95;1;137262;2354,62;143;104,18
"LK Forchheim";2841;8;78;0;116203;2444,86;115;98,96
"LK Freising";5069;36;84;0;180007;2816;190;105,55
"LK Freyung-Grafenau";3062;11;82;0;78362;3907,51;126;160,79
