"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4001;4;89;0;134655;2971,3;142;105,45
"LK Altötting";4655;3;194;0;111516;4174,29;161;144,37
"LK Amberg-Sulzbach";4098;0;137;0;103049;3976,75;166;161,09
"LK Ansbach";6224;8;156;0;184591;3371,78;269;145,73
"LK Aschaffenburg";6589;2;193;2;174200;3782,43;190;109,07
"LK Augsburg";8779;0;180;0;253468;3463,55;277;109,28
"LK Bad Kissingen";2748;6;88;0;103235;2661,89;102;98,8
"LK Bad Tölz-Wolfratshausen";3941;9;63;0;127917;3080,9;86;67,23
"LK Bamberg";4215;8;127;0;147163;2864,17;108;73,39
"LK Bayreuth";4137;0;144;1;103664;3990,78;148;142,77
"LK Berchtesgadener Land";4950;3;98;0;105929;4672,94;95;89,68
"LK Cham";5569;29;143;1;127998;4350,85;373;291,41
"LK Coburg";3603;5;143;0;86747;4153,46;87;100,29
"LK Dachau";6766;16;131;0;154899;4368,01;223;143,96
"LK Deggendorf";5265;7;132;0;119478;4406,67;238;199,2
"LK Dillingen a.d.Donau";2813;1;102;0;96562;2913,15;75;77,67
"LK Dingolfing-Landau";4012;1;79;1;96683;4149,64;163;168,59
"LK Donau-Ries";4358;5;143;0;133783;3257,51;180;134,55
"LK Ebersberg";5278;3;170;0;143649;3674,23;114;79,36
"LK Eichstätt";3992;12;72;0;132881;3004,19;192;144,49
"LK Erding";5717;0;104;0;138182;4137,3;117;84,67
"LK Erlangen-Höchstadt";4353;23;117;1;137262;3171,31;146;106,37
"LK Forchheim";3973;2;102;0;116203;3419,02;112;96,38
"LK Freising";6617;40;118;1;180007;3675,97;216;120
"LK Freyung-Grafenau";4077;6;111;0;78362;5202,78;96;122,51
"LK Fürstenfeldbruck";7976;48;127;0;219311;3636,84;214;97,58
"LK Fürth";4336;8;186;0;117853;3679,16;111;94,19
"LK Garmisch-Partenkirchen";2943;0;82;0;88424;3328,28;106;119,88
"LK Günzburg";4866;4;96;0;127027;3830,68;108;85,02
"LK Haßberge";2903;1;73;0;84384;3440,23;161;190,79
"LK Hof";4953;13;119;1;94801;5224,63;301;317,51
"LK Kelheim";4306;25;87;0;123058;3499,16;279;226,72
