"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";815;45;20;0;134655;605,25;162;120,31
"LK Altötting";880;30;57;0;111516;789,12;88;78,91
"LK Amberg-Sulzbach";622;5;55;0;103049;603,6;32;31,05
"LK Ansbach";996;56;28;0;184591;539,57;171;92,64
"LK Aschaffenburg";1022;31;42;0;174200;586,68;147;84,39
"LK Augsburg";1355;0;13;0;253468;534,58;250;98,63
"LK Bad Kissingen";385;9;18;0;103235;372,94;57;55,21
"LK Bad Tölz-Wolfratshausen";835;23;10;0;127917;652,77;97;75,83
"LK Bamberg";739;35;38;0;147163;502,16;117;79,5
"LK Bayreuth";603;18;28;0;103664;581,69;98;94,54
"LK Berchtesgadener Land";1157;50;28;2;105929;1092,24;280;264,33
"LK Cham";810;33;21;0;127998;632,82;132;103,13
"LK Coburg";546;13;31;0;86747;629,42;56;64,56
"LK Dachau";1615;27;37;1;154899;1042,61;142;91,67
"LK Deggendorf";728;22;20;0;119478;609,32;130;108,81
"LK Dillingen a.d.Donau";525;22;29;0;96562;543,69;84;86,99
"LK Dingolfing-Landau";1161;20;11;0;96683;1200,83;89;92,05
"LK Donau-Ries";806;43;26;0;133783;602,47;165;123,33
"LK Ebersberg";1157;66;8;0;143649;805,44;186;129,48
"LK Eichstätt";601;0;21;0;132881;452,28;69;51,93
"LK Erding";1109;34;11;0;138182;802,56;121;87,57
"LK Erlangen-Höchstadt";579;13;11;0;137262;421,82;95;69,21
"LK Forchheim";455;15;4;0;116203;391,56;91;78,31
"LK Freising";1730;44;48;0;180007;961,07;219;121,66
"LK Freyung-Grafenau";382;11;14;0;78362;487,48;75;95,71
"LK Fürstenfeldbruck";2100;68;38;0;219311;957,54;263;119,92
"LK Fürth";826;49;61;1;117853;700,87;101;85,7
"LK Garmisch-Partenkirchen";545;23;20;0;88424;616,35;74;83,69
"LK Günzburg";726;30;5;1;127027;571,53;158;124,38
"LK Haßberge";386;14;6;0;84384;457,43;82;97,17
"LK Hof";664;9;33;1;94801;700,41;65;68,56
"LK Kelheim";806;29;36;0;123058;654,98;70;56,88
"LK Kitzingen";481;13;4;0;91155;527,67;110;120,67
"LK Kronach";270;12;3;0;66743;404,54;45;67,42
"LK Kulmbach";481;19;11;0;71566;672,11;127;177,46
"LK Landsberg a.Lech";711;17;10;0;120302;591,01;102;84,79
"LK Landshut";1217;19;34;0;159895;761,12;181;113,2
"LK Lichtenfels";558;35;19;0;66776;835,63;121;181,2
"LK Lindau";488;22;8;0;81981;595,26;88;107,34
"LK Main-Spessart";382;23;6;0;126158;302,79;79;62,62
"LK Miesbach";1026;29;11;0;100010;1025,9;157;156,98
"LK Miltenberg";766;24;11;1;128743;594,98;179;139,04
"LK Mühldorf a.Inn";1053;30;27;0;115872;908,76;184;158,8
"LK München";2997;73;96;0;350473;855,13;409;116,7
"LK Neu-Ulm";1220;58;26;0;175204;696,33;207;118,15
"LK Neuburg-Schrobenhausen";699;25;18;0;97303;718,37;135;138,74
"LK Neumarkt i.d.OPf.";792;25;18;1;134573;588,53;116;86,2
"LK Neustadt a.d.Aisch-Bad Windsheim";382;11;6;0;101014;378,17;49;48,51
"LK Neustadt a.d.Waldnaab";1246;29;75;0;94450;1319,22;162;171,52
"LK Nürnberger Land";1066;45;46;0;170792;624,15;136;79,63
"LK Oberallgäu";580;39;8;0;156008;371,78;178;114,1
"LK Ostallgäu";1073;39;40;0;141182;760,01;172;121,83
"LK Passau";1396;77;31;0;192656;724,61;279;144,82
"LK Pfaffenhofen a.d.Ilm";799;47;23;0;128227;623,11;138;107,62
"LK Regen";438;10;12;0;77410;565,82;43;55,55
"LK Regensburg";1035;39;17;0;194070;533,31;161;82,96
"LK Rhön-Grabfeld";388;2;9;0;79635;487,22;47;59,02
"LK Rosenheim";3487;88;206;2;261330;1334,33;471;180,23
"LK Roth";564;15;8;0;126749;444,97;95;74,95
"LK Rottal-Inn";1509;11;57;0;121502;1241,95;314;258,43
"LK Schwandorf";776;18;21;0;147872;524,78;92;62,22
"LK Schweinfurt";1138;46;28;1;115445;985,75;220;190,57
"LK Starnberg";1077;32;13;0;136667;788,05;117;85,61
"LK Straubing-Bogen";776;15;29;0;101120;767,41;83;82,08
"LK Tirschenreuth";1379;10;142;0;72046;1914,05;48;66,62
"LK Traunstein";1879;62;88;0;177319;1059,67;239;134,79
"LK Unterallgäu";861;37;23;1;145341;592,4;194;133,48
"LK Weilheim-Schongau";793;22;4;0;135478;585,33;139;102,6
"LK Weißenburg-Gunzenhausen";586;15;25;0;94734;618,57;69;72,84
"LK Wunsiedel i.Fichtelgebirge";902;13;46;0;72655;1241,48;52;71,57
"LK Würzburg";936;34;7;0;162302;576,7;134;82,56
"SK Amberg";183;3;4;0;42207;433,58;18;42,65
"SK Ansbach";253;11;8;0;41798;605,29;32;76,56
"SK Aschaffenburg";304;18;2;0;71002;428,16;56;78,87
"SK Augsburg";2394;168;18;0;296582;807,2;661;222,87
"SK Bamberg";384;30;22;0;77373;496,3;79;102,1
"SK Bayreuth";444;20;12;0;74783;593,72;108;144,42
"SK Coburg";192;4;4;0;41072;467,47;21;51,13
"SK Erlangen";594;21;12;0;112528;527,87;89;79,09
"SK Fürth";855;65;38;0;128497;665,39;113;87,94
"SK Hof";237;3;5;0;45825;517,18;24;52,37
"SK Ingolstadt";1154;45;41;1;137392;839,93;158;115
"SK Kaufbeuren";334;36;12;0;44398;752,29;87;195,95
"SK Kempten";331;22;10;0;69151;478,66;88;127,26
"SK Landshut";561;5;9;0;73411;764,19;60;81,73
"SK Memmingen";296;13;2;0;44100;671,2;62;140,59
"SK München";16204;364;244;4;1484226;1091,75;1864;125,59
"SK Nürnberg";3307;0;58;0;518370;637,96;513;98,96
"SK Passau";358;21;18;0;52803;677,99;71;134,46
"SK Regensburg";1222;34;10;0;153094;798,2;121;79,04
"SK Rosenheim";1022;21;23;0;63551;1608,16;163;256,49
"SK Schwabach";193;4;2;0;40981;470,95;27;65,88
"SK Schweinfurt";481;32;19;0;53426;900,31;116;217,12
"SK Straubing";593;8;48;0;47791;1240,82;44;92,07
"SK Weiden i.d.OPf.";572;7;20;0;42743;1338,23;71;166,11
"SK Würzburg";1131;35;52;0;127934;884,05;148;115,68
