"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";11848;10968;1;528;23345
"'10-19";21550;21201;4;662;43417
"20-29";37073;34608;4;1261;72946
"30-39";31316;29714;8;1150;62188
"40-49";29211;32089;4;1072;62376
"50-59";35233;36232;6;835;72306
"60-69";18580;17337;3;387;36307
"70-79";12592;13590;6;262;26450
"80-89";9958;18064;18;309;28349
"90-99";1922;6654;5;100;8681
"100+";28;137;0;5;170
"Unbekannt";25;26;0;26;77
"Gesamt";209336;220620;59;6597;436612
