"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";21897;20343;2;835;43077
"'10-19";34904;33527;7;984;69422
"20-29";55469;50551;5;1587;107612
"30-39";48049;44977;9;1465;94500
"40-49";44930;47164;6;1332;93432
"50-59";52522;51296;7;1071;104896
"60-69";26644;24867;3;461;51975
"70-79";16398;17573;6;291;34268
"80-89";11641;20701;18;327;32687
"90-99";2144;7317;5;107;9573
"100+";25;152;0;4;181
"Unbekannt";27;29;0;9;65
"Gesamt";314650;318497;68;8473;NA
