"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";22405;20755;1;723;43884
"'10-19";35554;34165;5;896;70620
"20-29";56185;51216;4;1464;108869
"30-39";48633;45541;5;1366;95545
"40-49";45420;47707;4;1239;94370
"50-59";52949;51698;6;971;105624
"60-69";26855;25052;2;428;52337
"70-79";16471;17663;2;261;34397
"80-89";11685;20790;12;289;32776
"90-99";2150;7347;2;86;9585
"100+";22;151;0;4;177
"Unbekannt";22;22;0;6;50
"Gesamt";318351;322107;43;7733;648234
