"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1984;82;36;2;134655;1473,39;272;202
"LK Altötting";2090;31;70;6;111516;1874,17;247;221,49
"LK Amberg-Sulzbach";1484;28;69;1;103049;1440,09;176;170,79
"LK Ansbach";2261;0;51;0;184591;1224,87;163;88,3
"LK Aschaffenburg";2470;43;48;1;174200;1417,91;247;141,79
"LK Augsburg";4115;99;28;0;253468;1623,48;498;196,47
"LK Bad Kissingen";815;13;19;0;103235;789,46;100;96,87
"LK Bad Tölz-Wolfratshausen";1843;23;15;0;127917;1440,78;162;126,64
"LK Bamberg";1627;9;51;0;147163;1105,58;162;110,08
"LK Bayreuth";1022;6;30;0;103664;985,88;89;85,85
"LK Berchtesgadener Land";2025;24;35;0;105929;1911,66;153;144,44
"LK Cham";1762;9;29;0;127998;1376,58;161;125,78
"LK Coburg";1275;25;43;4;86747;1469,79;234;269,75
"LK Dachau";3316;39;65;0;154899;2140,75;299;193,03
"LK Deggendorf";1496;11;27;1;119478;1252,11;181;151,49
"LK Dillingen a.d.Donau";1335;13;43;1;96562;1382,53;140;144,98
"LK Dingolfing-Landau";1803;15;28;3;96683;1864,86;140;144,8
"LK Donau-Ries";1891;27;38;1;133783;1413,48;166;124,08
"LK Ebersberg";2389;39;25;4;143649;1663,08;279;194,22
"LK Eichstätt";1630;14;30;0;132881;1226,66;240;180,61
"LK Erding";2607;84;19;1;138182;1886,64;381;275,72
"LK Erlangen-Höchstadt";1618;50;23;0;137262;1178,77;268;195,25
"LK Forchheim";1247;48;12;0;116203;1073,12;177;152,32
"LK Freising";3109;24;51;0;180007;1727,16;277;153,88
"LK Freyung-Grafenau";1505;27;28;0;78362;1920,57;288;367,53
"LK Fürstenfeldbruck";4077;63;65;3;219311;1859;352;160,5
"LK Fürth";1911;26;77;0;117853;1621,51;173;146,79
"LK Garmisch-Partenkirchen";1115;0;22;0;88424;1260,97;104;117,62
"LK Günzburg";2323;64;33;1;127027;1828,75;315;247,98
"LK Haßberge";1117;25;18;0;84384;1323,71;199;235,83
"LK Hof";1381;7;41;1;94801;1456,74;158;166,66
"LK Kelheim";1637;15;39;0;123058;1330,27;165;134,08
"LK Kitzingen";948;7;8;2;91155;1039,99;85;93,25
"LK Kronach";909;5;16;0;66743;1361,94;115;172,3
"LK Kulmbach";765;20;12;0;71566;1068,94;68;95,02
"LK Landsberg a.Lech";1610;10;16;0;120302;1338,3;194;161,26
"LK Landshut";2514;23;53;4;159895;1572,28;360;225,15
"LK Lichtenfels";1052;2;30;3;66776;1575,42;72;107,82
"LK Lindau";1128;26;12;0;81981;1375,93;102;124,42
"LK Main-Spessart";1339;39;36;7;126158;1061,37;329;260,78
"LK Miesbach";1762;29;11;0;100010;1761,82;141;140,99
"LK Miltenberg";1850;22;26;0;128743;1436,97;168;130,49
"LK Mühldorf a.Inn";2305;34;37;1;115872;1989,26;258;222,66
"LK München";6004;75;114;1;350473;1713,11;464;132,39
"LK Neu-Ulm";2632;48;29;0;175204;1502,25;398;227,16
"LK Neuburg-Schrobenhausen";1401;34;40;0;97303;1439,83;155;159,3
"LK Neumarkt i.d.OPf.";1692;37;52;2;134573;1257,31;253;188
"LK Neustadt a.d.Aisch-Bad Windsheim";1192;18;16;0;101014;1180,03;155;153,44
"LK Neustadt a.d.Waldnaab";1890;34;78;0;94450;2001,06;161;170,46
"LK Nürnberger Land";2156;57;54;2;170792;1262,35;290;169,8
"LK Oberallgäu";1790;35;17;3;156008;1147,38;220;141,02
"LK Ostallgäu";2081;38;48;0;141182;1473,98;160;113,33
"LK Passau";3990;44;51;0;192656;2071,05;649;336,87
"LK Pfaffenhofen a.d.Ilm";1852;8;42;1;128227;1444,31;196;152,85
"LK Regen";1299;33;16;0;77410;1678,08;319;412,09
"LK Regensburg";2656;33;26;0;194070;1368,58;243;125,21
"LK Rhön-Grabfeld";910;19;14;0;79635;1142,71;100;125,57
"LK Rosenheim";6478;95;239;3;261330;2478,86;508;194,39
"LK Roth";1486;18;15;0;126749;1172,4;191;150,69
"LK Rottal-Inn";2645;10;67;2;121502;2176,92;175;144,03
"LK Schwandorf";2326;53;28;1;147872;1572,98;262;177,18
"LK Schweinfurt";2025;10;42;0;115445;1754,08;130;112,61
"LK Starnberg";1878;21;16;0;136667;1374,14;140;102,44
"LK Straubing-Bogen";1675;2;43;0;101120;1656,45;185;182,95
"LK Tirschenreuth";1859;21;148;1;72046;2580,3;97;134,64
"LK Traunstein";4173;57;120;3;177319;2353,39;314;177,08
"LK Unterallgäu";1839;38;43;2;145341;1265,3;157;108,02
"LK Weilheim-Schongau";1700;26;17;0;135478;1254,82;139;102,6
"LK Weißenburg-Gunzenhausen";1121;24;32;0;94734;1183,31;95;100,28
"LK Wunsiedel i.Fichtelgebirge";1381;19;55;0;72655;1900,76;143;196,82
"LK Würzburg";1750;13;29;0;162302;1078,24;92;56,68
"SK Amberg";486;5;5;0;42207;1151,47;55;130,31
"SK Ansbach";520;0;11;0;41798;1244,08;21;50,24
"SK Aschaffenburg";788;8;5;0;71002;1109,83;75;105,63
"SK Augsburg";6775;131;78;8;296582;2284,36;772;260,3
"SK Bamberg";859;7;32;1;77373;1110,21;90;116,32
"SK Bayreuth";721;12;14;0;74783;964,12;38;50,81
"SK Coburg";436;8;6;0;41072;1061,55;61;148,52
"SK Erlangen";1371;14;19;0;112528;1218,36;178;158,18
"SK Fürth";2299;50;50;0;128497;1789,15;259;201,56
"SK Hof";672;4;8;0;45825;1466,45;109;237,86
"SK Ingolstadt";2219;0;47;0;137392;1615,09;138;100,44
"SK Kaufbeuren";823;23;25;1;44398;1853,69;73;164,42
"SK Kempten";849;10;15;0;69151;1227,75;87;125,81
"SK Landshut";1137;10;15;1;73411;1548,81;135;183,9
"SK Memmingen";590;2;9;0;44100;1337,87;41;92,97
"SK München";30461;321;366;15;1484226;2052,32;2648;178,41
"SK Nürnberg";9777;501;89;0;518370;1886,1;1892;364,99
"SK Passau";1210;1;22;0;52803;2291,54;255;482,93
"SK Regensburg";2712;29;15;0;153094;1771,46;238;155,46
"SK Rosenheim";1776;33;25;0;63551;2794,61;172;270,65
"SK Schwabach";600;10;10;0;40981;1464,09;140;341,62
"SK Schweinfurt";944;9;29;2;53426;1766,93;65;121,66
"SK Straubing";887;1;50;0;47791;1856;62;129,73
"SK Weiden i.d.OPf.";969;6;21;0;42743;2267,04;74;173,13
"SK Würzburg";1761;10;54;1;127934;1376,49;87;68
