"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";504;0;20;0;133596;377,26;6;4,49
"LK Altötting";754;-1;57;3;111210;678;5;4,5
"LK Amberg-Sulzbach";551;2;54;0;103109;534,39;9;8,73
"LK Ansbach";701;0;28;0;183949;381,08;13;7,07
"LK Aschaffenburg";713;3;42;0;174208;409,28;13;7,46
"LK Augsburg";745;0;11;0;251534;296,18;8;3,18
"LK Bad Kissingen";295;1;18;0;103218;285,8;5;4,84
"LK Bad Tölz-Wolfratshausen";646;0;10;0;127227;507,75;8;6,29
"LK Bamberg";513;1;37;0;147086;348,78;13;8,84
"LK Bayreuth";456;1;28;0;103656;439,92;4;3,86
"LK Berchtesgadener Land";449;1;25;0;105722;424,7;4;3,78
"LK Cham";518;5;21;0;127882;405,06;10;7,82
"LK Coburg";447;2;30;0;86906;514,35;4;4,6
"LK Dachau";1253;7;34;0;153884;814,25;15;9,75
"LK Deggendorf";465;0;17;0;119326;389,69;4;3,35
"LK Dillingen a.d.Donau";385;0;29;0;96021;400,95;11;11,46
"LK Dingolfing-Landau";981;0;10;0;96217;1019,57;19;19,75
"LK Donau-Ries";503;1;26;1;133496;376,79;24;17,98
"LK Ebersberg";777;4;6;1;142142;546,64;28;19,7
"LK Eichstätt";431;2;20;0;132341;325,67;13;9,82
"LK Erding";871;3;11;0;137660;632,72;15;10,9
"LK Erlangen-Höchstadt";389;1;11;0;136271;285,46;17;12,48
"LK Forchheim";300;1;4;0;116099;258,4;5;4,31
"LK Freising";1345;8;46;0;179116;750,91;41;22,89
"LK Freyung-Grafenau";249;1;12;0;78355;317,78;10;12,76
"LK Fürstenfeldbruck";1338;4;36;0;219320;610,07;49;22,34
"LK Fürth";599;0;58;0;117387;510,28;9;7,67
"LK Garmisch-Partenkirchen";435;2;20;0;88467;491,71;11;12,43
"LK Günzburg";421;4;4;0;125747;334,8;22;17,5
"LK Haßberge";232;1;6;0;84599;274,23;14;16,55
"LK Hof";551;1;32;0;95311;578,11;12;12,59
"LK Kelheim";672;0;35;0;122258;549,66;9;7,36
"LK Kitzingen";298;2;4;0;90909;327,8;10;11
"LK Kronach";186;0;3;0;67135;277,05;1;1,49
"LK Kulmbach";318;0;11;0;71845;442,62;4;5,57
"LK Landsberg a.Lech";484;1;10;0;120071;403,09;6;5
"LK Landshut";863;2;33;0;158698;543,8;10;6,3
"LK Lichtenfels";378;3;17;0;66838;565,55;8;11,97
"LK Lindau";318;0;8;0;81669;389,38;6;7,35
"LK Main-Spessart";242;3;6;0;126365;191,51;11;8,7
"LK Miesbach";760;4;11;0;99726;762,09;27;27,07
"LK Miltenberg";446;5;6;0;128756;346,39;16;12,43
"LK Mühldorf a.Inn";658;1;27;0;115250;570,93;10;8,68
"LK München";2122;14;96;0;348871;608,25;73;20,92
"LK Neu-Ulm";813;1;26;0;174200;466,7;32;18,37
"LK Neuburg-Schrobenhausen";438;2;18;0;96680;453,04;13;13,45
"LK Neumarkt i.d.OPf.";574;13;17;0;133561;429,77;20;14,97
"LK Neustadt a.d.Aisch-Bad Windsheim";302;1;6;0;100364;300,9;8;7,97
"LK Neustadt a.d.Waldnaab";910;1;73;0;94352;964,47;31;32,86
"LK Nürnberger Land";791;0;44;0;170365;464,3;9;5,28
"LK Oberallgäu";292;5;7;0;155362;187,95;12;7,72
"LK Ostallgäu";705;2;39;0;140316;502,44;13;9,26
"LK Passau";830;6;31;0;192043;432,19;17;8,85
"LK Pfaffenhofen a.d.Ilm";515;2;21;0;127151;405,03;25;19,66
"LK Regen";245;0;12;0;77656;315,49;5;6,44
"LK Regensburg";748;9;16;0;193572;386,42;39;20,15
"LK Rhön-Grabfeld";301;0;8;0;79690;377,71;31;38,9
"LK Rosenheim";2633;11;199;0;260983;1008,88;60;22,99
"LK Roth";367;2;7;0;126958;289,07;7;5,51
