"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4927;39;91;0;134655;3658,98;155;115,11
"LK Altötting";5718;27;205;0;111516;5127,52;207;185,62
"LK Amberg-Sulzbach";4635;23;152;1;103049;4497,86;73;70,84
"LK Ansbach";7877;65;168;0;184591;4267,27;256;138,68
"LK Aschaffenburg";7653;41;196;0;174200;4393,23;201;115,38
"LK Augsburg";10699;65;204;0;253468;4221,05;379;149,53
"LK Bad Kissingen";3351;1;96;0;103235;3245,99;94;91,05
"LK Bad Tölz-Wolfratshausen";4779;24;73;1;127917;3736,02;149;116,48
"LK Bamberg";5138;43;134;0;147163;3491,37;202;137,26
"LK Bayreuth";4773;9;156;1;103664;4604,3;79;76,21
"LK Berchtesgadener Land";5591;11;99;0;105929;5278,06;106;100,07
"LK Cham";6817;10;171;0;127998;5325,86;183;142,97
"LK Coburg";4388;65;150;0;86747;5058,39;262;302,03
"LK Dachau";7907;42;136;1;154899;5104,62;193;124,6
"LK Deggendorf";6509;37;146;0;119478;5447,86;220;184,13
"LK Dillingen a.d.Donau";3366;15;108;0;96562;3485,84;82;84,92
"LK Dingolfing-Landau";5331;42;85;0;96683;5513,9;226;233,75
"LK Donau-Ries";5541;36;154;0;133783;4141,78;160;119,6
"LK Ebersberg";6026;37;175;1;143649;4194,95;165;114,86
"LK Eichstätt";4787;28;79;0;132881;3602,47;125;94,07
"LK Erding";6646;20;110;0;138182;4809,6;116;83,95
"LK Erlangen-Höchstadt";5118;30;124;0;137262;3728,64;134;97,62
"LK Forchheim";4546;23;110;0;116203;3912,12;105;90,36
"LK Freising";7931;20;123;1;180007;4405,94;205;113,88
"LK Freyung-Grafenau";4673;22;118;0;78362;5963,35;96;122,51
"LK Fürstenfeldbruck";9291;73;134;1;219311;4236,45;231;105,33
"LK Fürth";5004;29;202;0;117853;4245,97;141;119,64
"LK Garmisch-Partenkirchen";3401;15;87;0;88424;3846,24;82;92,74
"LK Günzburg";6124;45;103;0;127027;4821,02;249;196,02
"LK Haßberge";3837;20;85;0;84384;4547,07;99;117,32
"LK Hof";6136;22;147;1;94801;6472,51;134;141,35
"LK Kelheim";5520;37;105;0;123058;4485,69;241;195,84
"LK Kitzingen";2983;14;83;0;91155;3272,45;55;60,34
"LK Kronach";3888;20;89;1;66743;5825,33;124;185,79
"LK Kulmbach";3950;7;111;0;71566;5519,38;78;108,99
"LK Landsberg a.Lech";3911;31;64;0;120302;3250,99;88;73,15
"LK Landshut";7537;86;165;0;159895;4713,72;309;193,25
"LK Lichtenfels";3293;14;80;1;66776;4931,41;129;193,18
"LK Lindau";3182;-2;62;0;81981;3881,39;46;56,11
"LK Main-Spessart";4450;6;207;1;126158;3527,32;92;72,92
"LK Miesbach";4163;38;76;0;100010;4162,58;136;135,99
"LK Miltenberg";5543;23;121;0;128743;4305,48;201;156,12
"LK Mühldorf a.Inn";6712;35;147;1;115872;5792,6;211;182,1
"LK München";14648;75;287;0;350473;4179,49;305;87,03
"LK Neu-Ulm";6791;61;112;0;175204;3876,05;276;157,53
"LK Neuburg-Schrobenhausen";3909;14;74;1;97303;4017,35;84;86,33
"LK Neumarkt i.d.OPf.";6002;29;119;0;134573;4460,03;235;174,63
"LK Neustadt a.d.Aisch-Bad Windsheim";4136;33;100;0;101014;4094,48;155;153,44
"LK Neustadt a.d.Waldnaab";5119;11;164;1;94450;5419,8;42;44,47
"LK Nürnberger Land";6871;37;172;0;170792;4023,02;146;85,48
"LK Oberallgäu";5645;33;76;1;156008;3618,4;163;104,48
"LK Ostallgäu";6707;44;121;0;141182;4750,61;195;138,12
"LK Passau";12527;40;354;0;192656;6502,26;198;102,77
"LK Pfaffenhofen a.d.Ilm";5402;38;156;1;128227;4212,84;161;125,56
"LK Regen";5348;28;160;0;77410;6908,67;81;104,64
"LK Regensburg";7661;64;178;0;194070;3947,54;245;126,24
"LK Rhön-Grabfeld";3296;14;85;0;79635;4138,88;97;121,81
"LK Rosenheim";13207;65;449;0;261330;5053,76;262;100,26
"LK Roth";5439;28;165;0;126749;4291,16;131;103,35
"LK Rottal-Inn";7026;45;165;0;121502;5782,62;251;206,58
"LK Schwandorf";7931;36;151;0;147872;5363,42;152;102,79
"LK Schweinfurt";4723;67;124;0;115445;4091,13;252;218,29
"LK Starnberg";4895;20;111;0;136667;3581,7;95;69,51
"LK Straubing-Bogen";5061;24;135;0;101120;5004,94;137;135,48
"LK Tirschenreuth";5242;2;263;0;72046;7275,91;45;62,46
"LK Traunstein";10523;115;208;3;177319;5934,5;324;182,72
"LK Unterallgäu";6444;97;134;1;145341;4433,71;318;218,8
"LK Weilheim-Schongau";4657;26;74;1;135478;3437,46;128;94,48
"LK Weißenburg-Gunzenhausen";3680;28;114;0;94734;3884,56;99;104,5
"LK Wunsiedel i.Fichtelgebirge";4932;6;193;0;72655;6788,25;63;86,71
"LK Würzburg";4173;20;69;0;162302;2571,13;98;60,38
"SK Amberg";1681;13;22;1;42207;3982,75;48;113,73
"SK Ansbach";1722;24;44;0;41798;4119,81;50;119,62
"SK Aschaffenburg";3137;20;106;0;71002;4418,19;115;161,97
"SK Augsburg";16704;173;383;2;296582;5632,17;560;188,82
"SK Bamberg";2888;10;101;1;77373;3732,57;39;50,41
"SK Bayreuth";3364;12;106;0;74783;4498,35;75;100,29
"SK Coburg";2142;23;87;1;41072;5215,23;103;250,78
"SK Erlangen";3749;28;92;1;112528;3331,62;95;84,42
"SK Fürth";7080;51;203;3;128497;5509,86;242;188,33
"SK Hof";3807;12;113;0;45825;8307,69;114;248,77
"SK Ingolstadt";5657;22;100;0;137392;4117,42;179;130,28
"SK Kaufbeuren";2205;19;51;0;44398;4966,44;62;139,65
"SK Kempten";2721;10;43;1;69151;3934,87;113;163,41
"SK Landshut";3778;32;106;1;73411;5146,37;130;177,09
"SK Memmingen";1926;16;24;1;44100;4367,35;97;219,95
"SK München";69270;373;1193;8;1484226;4667,08;1459;98,3
"SK Nürnberg";32168;228;916;1;518370;6205,61;950;183,27
"SK Passau";3313;1;112;0;52803;6274,26;18;34,09
"SK Regensburg";6537;37;73;1;153094;4269,93;190;124,11
"SK Rosenheim";3744;24;59;1;63551;5891,33;110;173,09
"SK Schwabach";2062;7;104;0;40981;5031,6;25;61
"SK Schweinfurt";2744;37;75;0;53426;5136,08;158;295,74
"SK Straubing";2214;12;81;0;47791;4632,67;81;169,49
"SK Weiden i.d.OPf.";2645;10;73;0;42743;6188,15;28;65,51
"SK Würzburg";4182;7;112;0;127934;3268,87;107;83,64
