"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2416;18;48;1;134655;1794,21;149;110,65
"LK Altötting";2631;42;86;0;111516;2359,3;206;184,73
"LK Amberg-Sulzbach";1984;54;79;1;103049;1925,3;238;230,96
"LK Ansbach";2812;0;67;0;184591;1523,37;175;94,8
"LK Aschaffenburg";3180;67;66;0;174200;1825,49;325;186,57
"LK Augsburg";5256;51;61;3;253468;2073,63;530;209,1
"LK Bad Kissingen";1191;30;21;0;103235;1153,68;170;164,67
"LK Bad Tölz-Wolfratshausen";2273;30;18;1;127917;1776,93;221;172,77
"LK Bamberg";2023;27;59;0;147163;1374,67;218;148,14
"LK Bayreuth";1378;51;34;1;103664;1329,29;215;207,4
"LK Berchtesgadener Land";2365;26;55;0;105929;2232,63;140;132,16
"LK Cham";2125;27;43;0;127998;1660,18;185;144,53
"LK Coburg";1836;37;65;4;86747;2116,5;291;335,46
"LK Dachau";4097;98;73;6;154899;2644,95;324;209,17
"LK Deggendorf";2137;32;37;2;119478;1788,61;345;288,76
"LK Dillingen a.d.Donau";1697;32;67;0;96562;1757,42;173;179,16
"LK Dingolfing-Landau";2197;45;41;2;96683;2272,37;182;188,24
"LK Donau-Ries";2265;38;50;6;133783;1693,04;188;140,53
"LK Ebersberg";3085;84;53;15;143649;2147,6;393;273,58
"LK Eichstätt";2075;37;39;0;132881;1561,55;215;161,8
"LK Erding";3590;55;28;1;138182;2598,02;452;327,1
"LK Erlangen-Höchstadt";2179;42;50;0;137262;1587,48;263;191,6
"LK Forchheim";1770;28;24;1;116203;1523,2;294;253,01
"LK Freising";3772;79;53;0;180007;2095,47;382;212,21
"LK Freyung-Grafenau";2072;27;46;0;78362;2644,14;247;315,2
"LK Fürstenfeldbruck";4962;69;79;2;219311;2262,54;424;193,33
"LK Fürth";2407;38;104;0;117853;2042,37;247;209,58
"LK Garmisch-Partenkirchen";1481;25;37;0;88424;1674,88;172;194,52
"LK Günzburg";3104;57;53;4;127027;2443,57;287;225,94
"LK Haßberge";1436;24;31;0;84384;1701,74;138;163,54
"LK Hof";1918;82;54;0;94801;2023,19;243;256,33
"LK Kelheim";1974;32;40;0;123058;1604,12;167;135,71
"LK Kitzingen";1195;23;14;0;91155;1310,95;149;163,46
"LK Kronach";1222;26;23;0;66743;1830,9;170;254,71
"LK Kulmbach";983;23;15;0;71566;1373,56;104;145,32
"LK Landsberg a.Lech";2103;48;25;1;120302;1748,1;231;192,02
"LK Landshut";3283;55;87;1;159895;2053,22;338;211,39
"LK Lichtenfels";1291;22;34;0;66776;1933,33;113;169,22
"LK Lindau";1527;33;26;2;81981;1862,63;200;243,96
"LK Main-Spessart";2003;39;95;7;126158;1587,69;267;211,64
"LK Miesbach";2063;18;15;1;100010;2062,79;136;135,99
"LK Miltenberg";2265;29;35;1;128743;1759,32;186;144,47
"LK Mühldorf a.Inn";2890;79;59;3;115872;2494,13;296;255,45
"LK München";7198;67;131;3;350473;2053,8;520;148,37
"LK Neu-Ulm";3371;57;41;1;175204;1924,04;391;223,17
"LK Neuburg-Schrobenhausen";1831;33;42;0;97303;1881,75;204;209,65
