"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";447;1;20;0;133596;334,59;14;10,48
"LK Altötting";712;2;55;0;111210;640,23;26;23,38
"LK Amberg-Sulzbach";513;0;54;0;103109;497,53;7;6,79
"LK Ansbach";639;0;28;0;183949;347,38;11;5,98
"LK Aschaffenburg";631;1;42;0;174208;362,21;19;10,91
"LK Augsburg";587;4;11;0;251534;233,37;31;12,32
"LK Bad Kissingen";279;0;18;0;103218;270,3;1;0,97
"LK Bad Tölz-Wolfratshausen";588;3;10;0;127227;462,17;29;22,79
"LK Bamberg";452;0;36;0;147086;307,3;5;3,4
"LK Bayreuth";440;0;28;0;103656;424,48;0;0
"LK Berchtesgadener Land";393;4;25;0;105722;371,73;8;7,57
"LK Cham";471;1;21;0;127882;368,31;10;7,82
"LK Coburg";427;1;30;0;86906;491,34;1;1,15
"LK Dachau";1116;0;33;0;153884;725,22;42;27,29
"LK Deggendorf";403;1;15;0;119326;337,73;17;14,25
"LK Dillingen a.d.Donau";337;4;29;0;96021;350,96;26;27,08
"LK Dingolfing-Landau";857;0;10;0;96217;890,69;8;8,31
"LK Donau-Ries";404;1;23;0;133496;302,63;3;2,25
"LK Ebersberg";645;2;5;0;142142;453,77;21;14,77
"LK Eichstätt";371;2;20;0;132341;280,34;15;11,33
"LK Erding";784;1;11;0;137660;569,52;21;15,25
"LK Erlangen-Höchstadt";332;2;11;0;136271;243,63;13;9,54
"LK Forchheim";267;6;4;0;116099;229,98;23;19,81
"LK Freising";1155;6;46;0;179116;644,83;50;27,91
"LK Freyung-Grafenau";203;1;12;0;78355;259,08;2;2,55
"LK Fürstenfeldbruck";1089;1;36;0;219320;496,53;23;10,49
"LK Fürth";535;0;58;0;117387;455,76;7;5,96
"LK Garmisch-Partenkirchen";334;1;18;0;88467;377,54;13;14,69
"LK Günzburg";325;6;4;0;125747;258,46;26;20,68
"LK Haßberge";185;0;6;0;84599;218,68;5;5,91
"LK Hof";503;0;32;0;95311;527,75;4;4,2
"LK Kelheim";608;3;35;0;122258;497,31;30;24,54
"LK Kitzingen";225;0;4;0;90909;247,5;6;6,6
"LK Kronach";179;1;3;0;67135;266,63;1;1,49
"LK Kulmbach";258;0;11;0;71845;359,11;0;0
"LK Landsberg a.Lech";420;1;10;0;120071;349,79;16;13,33
"LK Landshut";799;4;31;0;158698;503,47;27;17,01
"LK Lichtenfels";338;1;17;0;66838;505,7;3;4,49
"LK Lindau";268;1;8;0;81669;328,15;2;2,45
"LK Main-Spessart";186;0;6;0;126365;147,19;3;2,37
"LK Miesbach";667;1;11;0;99726;668,83;11;11,03
"LK Miltenberg";360;1;5;0;128756;279,6;10;7,77
"LK Mühldorf a.Inn";586;7;27;0;115250;508,46;21;18,22
"LK München";1716;8;96;0;348871;491,87;54;15,48
"LK Neu-Ulm";592;0;26;0;174200;339,84;36;20,67
"LK Neuburg-Schrobenhausen";383;0;18;0;96680;396,15;13;13,45
"LK Neumarkt i.d.OPf.";469;6;17;0;133561;351,15;29;21,71
"LK Neustadt a.d.Aisch-Bad Windsheim";273;0;6;0;100364;272,01;3;2,99
"LK Neustadt a.d.Waldnaab";855;0;73;0;94352;906,18;4;4,24
"LK Nürnberger Land";701;4;44;0;170365;411,47;11;6,46
"LK Oberallgäu";235;1;7;0;155362;151,26;6;3,86
"LK Ostallgäu";590;3;39;0;140316;420,48;23;16,39
"LK Passau";679;5;31;0;192043;353,57;15;7,81
"LK Pfaffenhofen a.d.Ilm";434;2;21;0;127151;341,33;15;11,8
"LK Regen";211;0;12;0;77656;271,71;4;5,15
"LK Regensburg";600;5;16;0;193572;309,96;45;23,25
"LK Rhön-Grabfeld";213;0;8;0;79690;267,29;1;1,25
"LK Rosenheim";2432;4;199;0;260983;931,86;28;10,73
"LK Roth";331;6;7;0;126958;260,72;9;7,09
"LK Rottal-Inn";795;1;50;0;120659;658,88;11;9,12
"LK Schwandorf";558;1;20;0;147189;379,1;10;6,79
"LK Schweinfurt";582;2;25;0;115106;505,62;12;10,43
"LK Starnberg";675;0;13;0;136092;495,99;13;9,55
"LK Straubing-Bogen";586;0;29;0;100649;582,22;9;8,94
"LK Tirschenreuth";1153;3;138;0;72504;1590,26;4;5,52
"LK Traunstein";1385;1;88;0;177089;782,09;22;12,42
"LK Unterallgäu";329;1;14;0;144041;228,41;11;7,64
"LK Weilheim-Schongau";395;3;3;0;135348;291,84;9;6,65
"LK Weißenburg-Gunzenhausen";411;6;25;0;94393;435,41;34;36,02
"LK Wunsiedel i.Fichtelgebirge";684;0;41;0;73178;934,71;1;1,37
"LK Würzburg";490;1;7;0;161834;302,78;10;6,18
"SK Amberg";104;0;4;0;41970;247,8;2;4,77
"SK Ansbach";162;0;8;0;41847;387,12;1;2,39
"SK Aschaffenburg";151;0;1;0;70527;214,1;4;5,67
"SK Augsburg";783;16;16;0;295135;265,3;54;18,3
"SK Bamberg";224;1;22;0;77592;288,69;2;2,58
"SK Bayreuth";228;0;11;0;74657;305,4;2;2,68
"SK Coburg";133;1;4;0;41249;322,43;2;4,85
"SK Erlangen";315;1;11;0;111962;281,35;9;8,04
"SK Fürth";491;1;38;0;127748;384,35;19;14,87
"SK Hof";159;2;4;0;45930;346,18;2;4,35
"SK Ingolstadt";699;3;38;0;136981;510,29;54;39,42
"SK Kaufbeuren";132;1;5;0;43893;300,73;3;6,83
"SK Kempten";147;3;10;0;68907;213,33;13;18,87
"SK Landshut";349;3;9;0;72404;482,02;24;33,15
"SK Memmingen";93;10;0;0;43837;212,15;17;38,78
"SK München";8881;82;223;0;1471508;603,53;507;34,45
"SK Nürnberg";1529;17;53;1;518365;294,97;101;19,48
"SK Passau";177;0;18;0;52469;337,34;13;24,78
"SK Regensburg";776;5;10;0;152610;508,49;12;7,86
"SK Rosenheim";625;5;23;0;63324;986,99;25;39,48
"SK Schwabach";101;3;2;0;40792;247,6;6;14,71
"SK Schweinfurt";207;0;17;0;54032;383,11;4;7,4
"SK Straubing";481;0;48;0;47794;1006,4;13;27,2
"SK Weiden i.d.OPf.";360;3;20;0;42520;846,66;9;21,17
