"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";283;0;20;0;133596;211,83;0;0
"LK Altötting";590;0;41;0;111210;530,53;4;3,6
"LK Amberg-Sulzbach";460;0;44;0;103109;446,13;15;14,55
"LK Ansbach";560;5;21;1;183949;304,43;23;12,5
"LK Aschaffenburg";499;3;34;2;174208;286,44;9;5,17
"LK Augsburg";369;2;8;0;251534;146,7;5;1,99
"LK Bad Kissingen";236;0;18;0;103218;228,64;2;1,94
"LK Bad Tölz-Wolfratshausen";411;1;10;0;127227;323,04;5;3,93
"LK Bamberg";390;0;34;0;147086;265,15;1;0,68
"LK Bayreuth";404;3;25;0;103656;389,75;13;12,54
"LK Berchtesgadener Land";283;0;14;0;105722;267,68;12;11,35
"LK Cham";411;0;20;0;127882;321,39;2;1,56
"LK Coburg";200;0;8;0;86906;230,13;8;9,21
"LK Dachau";888;0;24;0;153884;577,06;24;15,6
"LK Deggendorf";279;1;12;0;119326;233,81;11;9,22
"LK Dillingen a.d.Donau";253;1;21;0;96021;263,48;7;7,29
"LK Dingolfing-Landau";197;1;5;0;96217;204,75;5;5,2
"LK Donau-Ries";338;1;23;0;133496;253,19;4;3
"LK Ebersberg";468;3;5;0;142142;329,25;9;6,33
"LK Eichstätt";276;1;16;0;132341;208,55;7;5,29
"LK Erding";606;2;10;1;137660;440,22;21;15,25
"LK Erlangen-Höchstadt";205;1;6;0;136271;150,44;5;3,67
"LK Forchheim";202;5;4;0;116099;173,99;4;3,45
"LK Freising";940;-1;37;0;179116;524,8;13;7,26
"LK Freyung-Grafenau";185;1;11;0;78355;236,1;2;2,55
"LK Fürstenfeldbruck";842;12;33;0;219320;383,91;37;16,87
"LK Fürth";477;0;56;0;117387;406,35;5;4,26
"LK Garmisch-Partenkirchen";273;5;15;0;88467;308,59;9;10,17
"LK Günzburg";229;0;3;1;125747;182,11;10;7,95
"LK Haßberge";154;0;5;0;84599;182,04;2;2,36
"LK Hof";414;4;27;1;95311;434,37;23;24,13
"LK Kelheim";434;-3;33;0;122258;354,99;3;2,45
"LK Kitzingen";190;1;3;0;90909;209;14;15,4
"LK Kronach";145;1;3;0;67135;215,98;8;11,92
"LK Kulmbach";232;4;11;0;71845;322,92;14;19,49
"LK Landsberg a.Lech";339;0;10;0;120071;282,33;8;6,66
"LK Landshut";661;1;28;0;158698;416,51;17;10,71
"LK Lichtenfels";212;0;2;0;66838;317,18;12;17,95
"LK Lindau";240;0;6;0;81669;293,87;1;1,22
"LK Main-Spessart";148;0;6;0;126365;117,12;1;0,79
"LK Miesbach";541;7;8;1;99726;542,49;25;25,07
"LK Miltenberg";276;0;5;0;128756;214,36;4;3,11
"LK Mühldorf a.Inn";492;2;23;0;115250;426,9;7;6,07
"LK München";1345;12;44;0;348871;385,53;56;16,05
"LK Neu-Ulm";413;1;19;0;174200;237,08;4;2,3
"LK Neuburg-Schrobenhausen";298;1;13;0;96680;308,23;30;31,03
"LK Neumarkt i.d.OPf.";358;6;15;2;133561;268,04;13;9,73
"LK Neustadt a.d.Aisch-Bad Windsheim";216;1;7;0;100364;215,22;1;1
"LK Neustadt a.d.Waldnaab";785;0;61;5;94352;831,99;8;8,48
"LK Nürnberger Land";608;6;41;0;170365;356,88;14;8,22
"LK Oberallgäu";172;1;7;0;155362;110,71;3;1,93
"LK Ostallgäu";504;-1;34;0;140316;359,19;2;1,43
"LK Passau";540;6;21;0;192043;281,19;19;9,89
"LK Pfaffenhofen a.d.Ilm";340;0;18;0;127151;267,4;5;3,93
"LK Regen";171;1;5;0;77656;220,2;9;11,59
"LK Regensburg";432;0;13;0;193572;223,17;13;6,72
"LK Rhön-Grabfeld";190;1;6;0;79690;238,42;3;3,76
"LK Rosenheim";2125;13;156;3;260983;814,23;76;29,12
"LK Roth";290;-1;7;0;126958;228,42;1;0,79
"LK Rottal-Inn";714;3;41;1;120659;591,75;12;9,95
"LK Schwandorf";440;2;15;0;147189;298,94;5;3,4
"LK Schweinfurt";469;4;24;0;115106;407,45;13;11,29
"LK Starnberg";510;0;12;0;136092;374,75;3;2,2
"LK Straubing-Bogen";468;4;24;0;100649;464,98;22;21,86
"LK Tirschenreuth";1117;0;126;1;72504;1540,6;7;9,65
"LK Traunstein";1248;22;76;3;177089;704,73;61;34,45
"LK Unterallgäu";268;0;13;0;144041;186,06;0;0
"LK Weilheim-Schongau";334;1;3;0;135348;246,77;2;1,48
"LK Weißenburg-Gunzenhausen";301;0;16;0;94393;318,88;9;9,53
"LK Wunsiedel i.Fichtelgebirge";631;0;35;0;73178;862,28;8;10,93
"LK Würzburg";407;-2;9;0;161834;251,49;4;2,47
"SK Amberg";73;0;3;0;41970;173,93;1;2,38
"SK Ansbach";131;2;7;0;41847;313,05;2;4,78
"SK Aschaffenburg";110;0;1;0;70527;155,97;1;1,42
"SK Augsburg";388;1;13;0;295135;131,47;6;2,03
"SK Bamberg";189;0;15;0;77592;243,58;2;2,58
"SK Bayreuth";201;1;10;0;74657;269,23;12;16,07
"SK Coburg";57;0;0;0;41249;138,19;6;14,55
"SK Erlangen";247;2;8;0;111962;220,61;8;7,15
"SK Fürth";370;1;33;2;127748;289,63;8;6,26
"SK Hof";103;1;4;0;45930;224,25;1;2,18
"SK Ingolstadt";419;5;31;1;136981;305,88;10;7,3
"SK Kaufbeuren";103;0;4;0;43893;234,66;0;0
"SK Kempten";102;0;9;0;68907;148,03;0;0
"SK Landshut";269;0;10;0;72404;371,53;8;11,05
"SK Memmingen";51;0;0;0;43837;116,34;1;2,28
"SK München";6097;54;175;37;1471508;414,34;234;15,9
"SK Nürnberg";996;11;33;0;518365;192,14;52;10,03
"SK Passau";128;1;18;0;52469;243,95;2;3,81
"SK Regensburg";468;6;7;0;152610;306,66;36;23,59
"SK Rosenheim";467;2;21;0;63324;737,48;16;25,27
"SK Schwabach";78;0;2;0;40792;191,21;1;2,45
"SK Schweinfurt";170;-1;18;0;54032;314,63;1;1,85
"SK Straubing";388;2;39;1;47794;811,82;16;33,48
"SK Weiden i.d.OPf.";303;1;14;0;42520;712,61;10;23,52
"SK Würzburg";461;-3;50;0;127880;360,49;0;0
