"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5205;17;101;0;134655;3865,43;22;16,34
"LK Altötting";6074;13;210;0;111516;5446,75;19;17,04
"LK Amberg-Sulzbach";4846;2;160;0;103049;4702,62;11;10,67
"LK Ansbach";8423;3;197;0;184591;4563,06;13;7,04
"LK Aschaffenburg";8033;1;213;0;174200;4611,37;7;4,02
"LK Augsburg";11497;0;231;1;253468;4535,88;32;12,62
"LK Bad Kissingen";3644;0;104;0;103235;3529,81;1;0,97
"LK Bad Tölz-Wolfratshausen";5120;1;79;0;127917;4002,6;33;25,8
"LK Bamberg";5665;7;145;0;147163;3849,47;42;28,54
"LK Bayreuth";4936;0;163;0;103664;4761,54;2;1,93
"LK Berchtesgadener Land";6041;1;102;0;105929;5702,88;11;10,38
"LK Cham";7136;0;182;0;127998;5575,09;2;1,56
"LK Coburg";4889;0;161;0;86747;5635,93;0;0
"LK Dachau";8256;7;143;0;154899;5329,92;12;7,75
"LK Deggendorf";7018;3;160;0;119478;5873,88;19;15,9
"LK Dillingen a.d.Donau";3807;3;115;0;96562;3942,54;23;23,82
"LK Dingolfing-Landau";5837;2;99;0;96683;6037,26;19;19,65
"LK Donau-Ries";6012;0;165;0;133783;4493,84;4;2,99
"LK Ebersberg";6396;2;181;0;143649;4452,52;21;14,62
"LK Eichstätt";5085;1;86;0;132881;3826,73;7;5,27
"LK Erding";6989;5;118;0;138182;5057,82;16;11,58
"LK Erlangen-Höchstadt";5433;2;130;0;137262;3958,12;10;7,29
"LK Forchheim";4804;0;113;0;116203;4134,14;11;9,47
"LK Freising";8241;6;130;0;180007;4578,16;35;19,44
"LK Freyung-Grafenau";4916;1;128;0;78362;6273,45;2;2,55
"LK Fürstenfeldbruck";9769;6;140;0;219311;4454,4;38;17,33
"LK Fürth";5385;0;209;0;117853;4569,25;10;8,49
"LK Garmisch-Partenkirchen";3656;2;87;0;88424;4134,62;6;6,79
"LK Günzburg";7010;31;110;0;127027;5518,51;11;8,66
"LK Haßberge";4083;1;87;0;84384;4838,59;7;8,3
"LK Hof";6408;0;157;0;94801;6759,42;3;3,16
"LK Kelheim";5942;0;110;0;123058;4828,62;3;2,44
"LK Kitzingen";3301;0;87;0;91155;3621,3;5;5,49
"LK Kronach";4234;3;96;0;66743;6343,74;6;8,99
"LK Kulmbach";4087;0;117;0;71566;5710,81;0;0
"LK Landsberg a.Lech";4116;7;71;0;120302;3421,39;12;9,97
"LK Landshut";8036;1;175;0;159895;5025,8;7;4,38
"LK Lichtenfels";3590;-1;85;0;66776;5376,18;3;4,49
"LK Lindau";3453;1;63;0;81981;4211,95;3;3,66
"LK Main-Spessart";4770;2;215;0;126158;3780,97;7;5,55
"LK Miesbach";4601;0;82;0;100010;4600,54;6;6
"LK Miltenberg";6009;0;129;0;128743;4667,44;2;1,55
"LK Mühldorf a.Inn";6984;3;155;0;115872;6027,34;11;9,49
"LK München";15439;11;294;0;350473;4405,19;44;12,55
"LK Neu-Ulm";7781;2;121;0;175204;4441,11;13;7,42
"LK Neuburg-Schrobenhausen";4195;10;80;0;97303;4311,28;21;21,58
"LK Neumarkt i.d.OPf.";6575;1;142;0;134573;4885,82;2;1,49
"LK Neustadt a.d.Aisch-Bad Windsheim";4391;0;107;0;101014;4346,92;2;1,98
"LK Neustadt a.d.Waldnaab";5258;0;188;0;94450;5566,97;0;0
"LK Nürnberger Land";7462;0;185;0;170792;4369,06;8;4,68
"LK Oberallgäu";5974;-1;90;0;156008;3829,29;9;5,77
"LK Ostallgäu";7169;3;134;0;141182;5077,84;4;2,83
"LK Passau";12965;0;371;0;192656;6729,61;2;1,04
"LK Pfaffenhofen a.d.Ilm";5666;0;159;0;128227;4418,73;8;6,24
"LK Regen";5531;0;163;0;77410;7145,07;0;0
"LK Regensburg";8338;3;205;0;194070;4296,39;34;17,52
"LK Rhön-Grabfeld";3554;1;89;0;79635;4462,86;5;6,28
"LK Rosenheim";13959;5;462;0;261330;5341,52;17;6,51
"LK Roth";5697;1;174;0;126749;4494,71;7;5,52
"LK Rottal-Inn";7561;4;182;0;121502;6222,94;9;7,41
"LK Schwandorf";8392;2;157;0;147872;5675,18;7;4,73
"LK Schweinfurt";5155;1;139;0;115445;4465,33;7;6,06
"LK Starnberg";5149;-4;113;0;136667;3767,55;35;25,61
"LK Straubing-Bogen";5376;3;141;0;101120;5316,46;7;6,92
"LK Tirschenreuth";5317;0;265;0;72046;7380,01;0;0
"LK Traunstein";11117;2;217;0;177319;6269,49;26;14,66
"LK Unterallgäu";7291;3;168;0;145341;5016,48;7;4,82
"LK Weilheim-Schongau";5168;0;84;0;135478;3814,64;9;6,64
"LK Weißenburg-Gunzenhausen";3926;2;118;0;94734;4144,24;5;5,28
"LK Wunsiedel i.Fichtelgebirge";5031;0;198;0;72655;6924,51;1;1,38
"LK Würzburg";4473;0;73;0;162302;2755,97;5;3,08
"SK Amberg";1765;7;24;0;42207;4181,77;14;33,17
"SK Ansbach";1877;1;45;0;41798;4490,65;2;4,78
"SK Aschaffenburg";3505;1;115;0;71002;4936,48;5;7,04
