"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";12394;11462;1;537;24394
"'10-19";22165;21813;4;675;44657
"20-29";38133;35507;4;1276;74920
"30-39";32286;30512;8;1170;63976
"40-49";30109;32892;4;1082;64087
"50-59";36258;37061;6;849;74174
"60-69";19084;17759;3;391;37237
"70-79";12852;13831;6;258;26947
"80-89";10082;18235;18;304;28639
"90-99";1937;6707;5;101;8750
"100+";30;135;0;4;169
"Unbekannt";27;27;0;25;79
"Gesamt";215357;225941;59;6672;448029
