"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Miltenberg";227;24;2;1;128756;176,3;58;45,05
"LK Mühldorf a.Inn";350;0;9;0;115250;303,69;80;69,41
"LK München";1050;20;15;6;348871;300,97;166;47,58
"LK Neu-Ulm";323;13;7;2;174200;185,42;90;51,66
"LK Neuburg-Schrobenhausen";190;0;3;0;96680;196,52;72;74,47
"LK Neumarkt i.d.OPf.";178;0;3;0;133561;133,27;32;23,96
"LK Neustadt a.d.Aisch-Bad Windsheim";123;0;3;0;100364;122,55;29;28,89
"LK Neustadt a.d.Waldnaab";561;11;22;0;94352;594,58;155;164,28
"LK Nürnberger Land";463;32;13;1;170365;271,77;137;80,42
"LK Oberallgäu";153;1;4;1;155362;98,48;29;18,67
"LK Ostallgäu";433;27;15;1;140316;308,59;137;97,64
"LK Passau";340;2;9;0;192043;177,04;74;38,53
"LK Pfaffenhofen a.d.Ilm";280;5;11;0;127151;220,21;71;55,84
"LK Regen";123;1;1;0;77656;158,39;32;41,21
"LK Regensburg";348;15;3;0;193572;179,78;85;43,91
"LK Rhön-Grabfeld";112;4;2;0;79690;140,54;37;46,43
"LK Rosenheim";1550;93;42;3;260983;593,91;382;146,37
"LK Roth";241;0;4;0;126958;189,83;32;25,21
"LK Rottal-Inn";621;17;25;0;120659;514,67;199;164,93
"LK Schwandorf";341;8;10;0;147189;231,67;90;61,15
"LK Schweinfurt";333;9;7;0;115106;289,3;116;100,78
"LK Starnberg";446;0;4;0;136092;327,72;54;39,68
"LK Straubing-Bogen";296;7;9;0;100649;294,09;78;77,5
"LK Tirschenreuth";941;0;60;0;72504;1297,86;187;257,92
"LK Traunstein";724;5;17;0;177089;408,83;263;148,51
"LK Unterallgäu";227;5;4;0;144041;157,59;49;34,02
"LK Weilheim-Schongau";321;14;1;0;135348;237,17;36;26,6
"LK Weißenburg-Gunzenhausen";242;0;4;0;94393;256,37;87;92,17
"LK Wunsiedel i.Fichtelgebirge";516;4;19;0;73178;705,13;102;139,39
"LK Würzburg";347;9;2;0;161834;214,42;63;38,93
"SK Amberg";49;0;2;0;41970;116,75;15;35,74
"SK Ansbach";77;3;1;0;41847;184;30;71,69
"SK Aschaffenburg";87;1;1;0;70527;123,36;12;17,01
"SK Augsburg";294;4;7;0;295135;99,62;63;21,35
"SK Bamberg";131;1;3;1;77592;168,83;28;36,09
"SK Bayreuth";139;4;4;0;74657;186,18;46;61,62
"SK Coburg";36;0;0;0;41249;87,27;7;16,97
"SK Erlangen";149;2;1;0;111962;133,08;36;32,15
"SK Fürth";216;0;11;0;127748;169,08;44;34,44
"SK Hof";78;2;1;0;45930;169,82;18;39,19
"SK Ingolstadt";297;27;9;0;136981;216,82;115;83,95
"SK Kaufbeuren";77;5;3;1;43893;175,43;21;47,84
"SK Kempten";88;5;5;0;68907;127,71;35;50,79
"SK Landshut";220;13;4;0;72404;303,85;69;95,3
"SK Memmingen";40;0;0;0;43837;91,25;0;0
"SK München";4359;257;38;6;1471508;296,23;610;41,45
"SK Nürnberg";677;24;7;1;518365;130,6;220;42,44
"SK Passau";104;0;10;0;52469;198,21;18;34,31
"SK Regensburg";348;12;3;0;152610;228,03;82;53,73
"SK Rosenheim";280;31;7;1;63324;442,17;83;131,07
"SK Schwabach";63;0;0;0;40792;154,44;11;26,97
"SK Schweinfurt";116;4;11;0;54032;214,69;36;66,63
"SK Straubing";229;6;10;0;47794;479,14;61;127,63
"SK Weiden i.d.OPf.";193;2;5;0;42520;453,9;57;134,05
"SK Würzburg";429;27;39;1;127880;335,47;74;57,87
