"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5178;0;101;0;134655;3845,38;22;16,34
"LK Altötting";6054;3;210;0;111516;5428,82;12;10,76
"LK Amberg-Sulzbach";4831;0;157;0;103049;4688,06;9;8,73
"LK Ansbach";8308;2;182;0;184591;4500,76;37;20,04
"LK Aschaffenburg";7984;2;211;0;174200;4583,24;18;10,33
"LK Augsburg";11390;4;225;0;253468;4493,66;49;19,33
"LK Bad Kissingen";3637;0;104;1;103235;3523,03;10;9,69
"LK Bad Tölz-Wolfratshausen";5052;0;78;0;127917;3949,44;14;10,94
"LK Bamberg";5576;6;141;0;147163;3789;43;29,22
"LK Bayreuth";4926;0;161;0;103664;4751,89;3;2,89
"LK Berchtesgadener Land";5983;4;102;0;105929;5648,12;43;40,59
"LK Cham";7112;2;182;0;127998;5556,34;5;3,91
"LK Coburg";4878;3;160;0;86747;5623,25;29;33,43
"LK Dachau";8211;2;142;0;154899;5300,87;18;11,62
"LK Deggendorf";6971;5;157;0;119478;5834,55;16;13,39
"LK Dillingen a.d.Donau";3763;2;114;0;96562;3896,98;25;25,89
"LK Dingolfing-Landau";5785;0;97;0;96683;5983,47;26;26,89
"LK Donau-Ries";5965;6;163;0;133783;4458,71;60;44,85
"LK Ebersberg";6349;13;180;0;143649;4419,8;39;27,15
"LK Eichstätt";5042;2;83;0;132881;3794,37;22;16,56
"LK Erding";6956;6;118;0;138182;5033,94;32;23,16
"LK Erlangen-Höchstadt";5395;2;129;0;137262;3930,44;23;16,76
"LK Forchheim";4773;11;113;0;116203;4107,47;43;37
"LK Freising";8089;0;130;0;180007;4493,71;11;6,11
"LK Freyung-Grafenau";4910;2;128;0;78362;6265,79;9;11,49
"LK Fürstenfeldbruck";9701;1;140;0;219311;4423,4;27;12,31
"LK Fürth";5337;3;208;0;117853;4528,52;20;16,97
"LK Garmisch-Partenkirchen";3624;2;87;0;88424;4098,43;19;21,49
"LK Günzburg";6916;5;110;0;127027;5444,51;61;48,02
"LK Haßberge";4065;8;87;0;84384;4817,26;28;33,18
"LK Hof";6389;0;155;0;94801;6739,38;12;12,66
"LK Kelheim";5923;2;109;0;123058;4813,18;15;12,19
"LK Kitzingen";3277;1;86;0;91155;3594,98;29;31,81
"LK Kronach";4212;1;95;0;66743;6310,77;31;46,45
"LK Kulmbach";4075;0;117;0;71566;5694,04;4;5,59
"LK Landsberg a.Lech";4085;2;70;0;120302;3395,62;11;9,14
"LK Landshut";8040;2;173;0;159895;5028,3;46;28,77
"LK Lichtenfels";3539;3;83;0;66776;5299,81;22;32,95
"LK Lindau";3411;0;63;0;81981;4160,72;60;73,19
"LK Main-Spessart";4726;1;215;0;126158;3746,1;16;12,68
"LK Miesbach";4545;4;82;0;100010;4544,55;17;17
"LK Miltenberg";5959;-1;129;0;128743;4628,6;24;18,64
"LK Mühldorf a.Inn";6955;6;153;0;115872;6002,31;17;14,67
"LK München";15286;6;291;0;350473;4361,53;53;15,12
"LK Neu-Ulm";7689;5;116;0;175204;4388,6;83;47,37
"LK Neuburg-Schrobenhausen";4163;8;80;0;97303;4278,39;26;26,72
"LK Neumarkt i.d.OPf.";6548;-2;135;0;134573;4865,76;21;15,6
"LK Neustadt a.d.Aisch-Bad Windsheim";4382;1;107;0;101014;4338,01;8;7,92
"LK Neustadt a.d.Waldnaab";5235;-1;188;0;94450;5542,62;12;12,71
"LK Nürnberger Land";7415;-1;177;0;170792;4341,54;35;20,49
"LK Oberallgäu";5973;0;86;0;156008;3828,65;29;18,59
"LK Ostallgäu";7128;0;134;0;141182;5048,8;11;7,79
"LK Passau";12945;1;368;0;192656;6719,23;39;20,24
"LK Pfaffenhofen a.d.Ilm";5637;0;159;0;128227;4396,11;11;8,58
"LK Regen";5530;1;162;0;77410;7143,78;4;5,17
"LK Regensburg";8268;2;194;0;194070;4260,32;46;23,7
"LK Rhön-Grabfeld";3532;1;87;0;79635;4435,24;7;8,79
"LK Rosenheim";13862;5;458;0;261330;5304,4;40;15,31
"LK Roth";5674;3;174;0;126749;4476,56;4;3,16
"LK Rottal-Inn";7533;0;180;0;121502;6199,9;16;13,17
"LK Schwandorf";8368;0;157;0;147872;5658,95;18;12,17
"LK Schweinfurt";5108;1;136;1;115445;4424,62;12;10,39
"LK Starnberg";5081;0;112;0;136667;3717,8;13;9,51
"LK Straubing-Bogen";5365;-1;141;0;101120;5305,58;5;4,94
"LK Tirschenreuth";5319;0;265;0;72046;7382,78;0;0
"LK Traunstein";11016;7;216;0;177319;6212,53;47;26,51
"LK Unterallgäu";7268;-1;153;0;145341;5000,65;61;41,97
"LK Weilheim-Schongau";5145;-1;82;0;135478;3797,66;23;16,98
"LK Weißenburg-Gunzenhausen";3910;-1;114;0;94734;4127,35;7;7,39
"LK Wunsiedel i.Fichtelgebirge";5022;0;197;0;72655;6912,12;6;8,26
"LK Würzburg";4399;1;73;0;162302;2710,38;28;17,25
"SK Amberg";1741;0;23;0;42207;4124,91;9;21,32
"SK Ansbach";1839;1;44;0;41798;4399,73;22;52,63
"SK Aschaffenburg";3462;4;115;0;71002;4875,92;10;14,08
"SK Augsburg";17854;8;402;0;296582;6019,92;105;35,4
"SK Bamberg";3063;2;106;0;77373;3958,75;11;14,22
"SK Bayreuth";3466;0;109;0;74783;4634,74;0;0
"SK Coburg";2395;0;92;0;41072;5831,22;9;21,91
"SK Erlangen";3981;0;93;-1;112528;3537,79;27;23,99
"SK Fürth";7680;5;221;0;128497;5976,79;32;24,9
"SK Hof";3957;0;116;0;45825;8635,02;18;39,28
"SK Ingolstadt";6149;4;110;1;137392;4475,52;41;29,84
"SK Kaufbeuren";2382;0;55;0;44398;5365,11;10;22,52
"SK Kempten";3287;0;48;0;69151;4753,37;10;14,46
"SK Landshut";4072;0;109;0;73411;5546,85;21;28,61
"SK Memmingen";2250;0;25;0;44100;5102,04;16;36,28
"SK München";73125;30;1250;1;1484226;4926,81;272;18,33
"SK Nürnberg";34454;35;949;0;518370;6646,6;197;38
"SK Passau";3394;2;112;0;52803;6427,67;8;15,15
"SK Regensburg";6975;9;83;0;153094;4556,02;38;24,82
"SK Rosenheim";3931;1;62;0;63551;6185,58;18;28,32
"SK Schwabach";2145;-1;104;0;40981;5234,13;5;12,2
"SK Schweinfurt";3122;10;90;0;53426;5843,6;46;86,1
"SK Straubing";2379;0;87;0;47791;4977,92;3;6,28
