"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3155;13;65;0;134655;2343,02;85;63,12
"LK Altötting";3290;15;131;1;111516;2950,25;169;151,55
"LK Amberg-Sulzbach";2566;7;100;0;103049;2490,08;68;65,99
"LK Ansbach";4015;40;91;0;184591;2175,08;261;141,39
"LK Aschaffenburg";4847;41;144;2;174200;2782,43;298;171,07
"LK Augsburg";7026;0;113;0;253468;2771,95;383;151,1
"LK Bad Kissingen";1889;3;69;0;103235;1829,81;100;96,87
"LK Bad Tölz-Wolfratshausen";2986;3;37;0;127917;2334,33;153;119,61
"LK Bamberg";3084;0;88;0;147163;2095,64;179;121,63
"LK Bayreuth";2584;20;70;0;103664;2492,67;228;219,94
"LK Berchtesgadener Land";3499;13;74;0;105929;3303,16;248;234,12
"LK Cham";3066;20;81;1;127998;2395,35;178;139,06
"LK Coburg";2900;21;112;1;86747;3343,06;162;186,75
"LK Dachau";5202;23;83;0;154899;3358,32;251;162,04
"LK Deggendorf";3593;20;85;0;119478;3007,25;187;156,51
"LK Dillingen a.d.Donau";2251;2;91;0;96562;2331,14;114;118,06
"LK Dingolfing-Landau";2919;1;67;1;96683;3019,15;88;91,02
"LK Donau-Ries";3315;6;101;0;133783;2477,89;189;141,27
"LK Ebersberg";4230;46;90;3;143649;2944,68;286;199,1
"LK Eichstätt";2991;10;53;1;132881;2250,89;163;122,67
"LK Erding";4563;0;60;0;138182;3302,17;195;141,12
"LK Erlangen-Höchstadt";3155;15;90;0;137262;2298,52;196;142,79
"LK Forchheim";2782;15;75;1;116203;2394,09;182;156,62
"LK Freising";4981;40;80;0;180007;2767,11;322;178,88
"LK Freyung-Grafenau";3002;12;78;1;78362;3830,94;119;151,86
"LK Fürstenfeldbruck";6314;23;98;1;219311;2879,02;227;103,51
"LK Fürth";3290;18;133;0;117853;2791,61;176;149,34
"LK Garmisch-Partenkirchen";2145;11;55;1;88424;2425,81;117;132,32
"LK Günzburg";4014;7;77;1;127027;3159,96;149;117,3
"LK Haßberge";2173;7;54;1;84384;2575,13;113;133,91
"LK Hof";2793;0;91;1;94801;2946,17;159;167,72
"LK Kelheim";2821;9;63;0;123058;2292,41;162;131,65
"LK Kitzingen";1694;13;45;0;91155;1858,37;134;147
"LK Kronach";1902;19;41;3;66743;2849,74;161;241,22
"LK Kulmbach";1807;4;66;2;71566;2524,94;147;205,4
"LK Landsberg a.Lech";2602;7;35;0;120302;2162,89;95;78,97
"LK Landshut";4526;15;127;2;159895;2830,61;223;139,47
"LK Lichtenfels";1843;7;44;0;66776;2759,97;150;224,63
"LK Lindau";2021;2;40;0;81981;2465,21;96;117,1
"LK Main-Spessart";2827;8;174;0;126158;2240,84;82;65
"LK Miesbach";2843;4;35;6;100010;2842,72;134;133,99
"LK Miltenberg";3341;18;72;4;128743;2595,09;188;146,03
"LK Mühldorf a.Inn";3793;11;90;0;115872;3273,44;165;142,4
"LK München";9899;0;154;0;350473;2824,47;378;107,85
"LK Neu-Ulm";4254;11;80;0;175204;2428,03;174;99,31
"LK Neuburg-Schrobenhausen";2465;0;57;0;97303;2533,32;101;103,8
"LK Neumarkt i.d.OPf.";3544;4;86;1;134573;2633,51;141;104,78
"LK Neustadt a.d.Aisch-Bad Windsheim";2149;10;45;0;101014;2127,43;149;147,5
"LK Neustadt a.d.Waldnaab";3160;31;114;3;94450;3345,69;124;131,29
"LK Nürnberger Land";4202;0;128;0;170792;2460,3;126;73,77
"LK Oberallgäu";3212;17;46;0;156008;2058,87;186;119,22
"LK Ostallgäu";3548;22;86;0;141182;2513,07;139;98,45
"LK Passau";8271;22;190;8;192656;4293,14;429;222,68
"LK Pfaffenhofen a.d.Ilm";3480;17;130;1;128227;2713,94;141;109,96
"LK Regen";3543;25;110;2;77410;4576,93;206;266,12
"LK Regensburg";4334;25;63;0;194070;2233,21;141;72,65
"LK Rhön-Grabfeld";1766;0;44;0;79635;2217,62;99;124,32
"LK Rosenheim";9527;18;372;0;261330;3645,58;384;146,94
"LK Roth";3566;15;94;0;126749;2813,43;241;190,14
"LK Rottal-Inn";4416;14;109;0;121502;3634,51;279;229,63
"LK Schwandorf";3898;21;92;0;147872;2636,06;148;100,09
"LK Schweinfurt";3009;12;95;1;115445;2606,44;104;90,09
"LK Starnberg";3307;29;41;0;136667;2419,75;210;153,66
"LK Straubing-Bogen";2995;9;95;0;101120;2961,83;128;126,58
"LK Tirschenreuth";3000;17;184;1;72046;4164,01;164;227,63
"LK Traunstein";6491;29;168;1;177319;3660,63;293;165,24
"LK Unterallgäu";3445;51;71;0;145341;2370,29;325;223,61
"LK Weilheim-Schongau";2846;0;34;0;135478;2100,71;112;82,67
"LK Weißenburg-Gunzenhausen";2327;6;67;2;94734;2456,35;149;157,28
"LK Wunsiedel i.Fichtelgebirge";2518;24;101;1;72655;3465,69;176;242,24
"LK Würzburg";2523;14;40;0;162302;1554,51;101;62,23
"SK Amberg";731;5;8;0;42207;1731,94;29;68,71
"SK Ansbach";994;35;18;0;41798;2378,1;128;306,23
"SK Aschaffenburg";1755;9;55;1;71002;2471,76;87;122,53
"SK Augsburg";10631;19;242;0;296582;3584,51;401;135,21
"SK Bamberg";1526;0;61;0;77373;1972,26;35;45,24
"SK Bayreuth";1742;7;41;0;74783;2329,41;217;290,17
"SK Coburg";1355;4;46;3;41072;3299,08;62;150,95
"SK Erlangen";2480;10;63;0;112528;2203,9;147;130,63
"SK Fürth";4260;37;112;0;128497;3315,25;259;201,56
"SK Hof";1678;31;61;0;45825;3661,76;89;194,22
"SK Ingolstadt";3769;9;73;10;137392;2743,25;234;170,32
"SK Kaufbeuren";1339;12;43;0;44398;3015,9;55;123,88
"SK Kempten";1426;4;28;0;69151;2062,15;61;88,21
"SK Landshut";2348;44;50;0;73411;3198,43;143;194,79
"SK Memmingen";1022;0;15;0;44100;2317,46;43;97,51
"SK München";49570;103;702;1;1484226;3339,79;1797;121,07
"SK Nürnberg";20258;62;349;9;518370;3908,02;1254;241,91
"SK Passau";2307;5;56;0;52803;4369,07;137;259,45
"SK Regensburg";3969;6;36;0;153094;2592,52;116;75,77
"SK Rosenheim";2609;11;46;0;63551;4105,36;113;177,81
"SK Schwabach";1401;8;73;0;40981;3418,66;74;180,57
"SK Schweinfurt";1394;0;41;0;53426;2609,22;40;74,87
"SK Straubing";1392;1;64;0;47791;2912,68;32;66,96
"SK Weiden i.d.OPf.";1627;4;46;0;42743;3806,47;48;112,3
"SK Würzburg";2579;7;79;0;127934;2015,88;110;85,98
