"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3363;12;74;0;134655;2497,49;61;45,3
"LK Altötting";3623;31;149;3;111516;3248,86;146;130,92
"LK Amberg-Sulzbach";2690;8;104;0;103049;2610,41;43;41,73
"LK Ansbach";4456;24;107;0;184591;2413,99;170;92,1
"LK Aschaffenburg";5439;36;171;1;174200;3122,27;172;98,74
"LK Augsburg";7346;20;148;2;253468;2898,2;116;45,77
"LK Bad Kissingen";2128;31;78;0;103235;2061,32;115;111,4
"LK Bad Tölz-Wolfratshausen";3323;21;47;1;127917;2597,78;120;93,81
"LK Bamberg";3566;41;107;0;147163;2423,16;176;119,6
"LK Bayreuth";2984;28;110;2;103664;2878,53;146;140,84
"LK Berchtesgadener Land";3984;37;89;0;105929;3761,01;166;156,71
"LK Cham";3447;36;108;-1;127998;2693,01;158;123,44
"LK Coburg";3131;18;134;0;86747;3609,35;70;80,69
"LK Dachau";5548;33;100;0;154899;3581,69;115;74,24
"LK Deggendorf";4024;26;112;1;119478;3367,98;144;120,52
"LK Dillingen a.d.Donau";2402;18;91;0;96562;2487,52;68;70,42
"LK Dingolfing-Landau";3099;12;71;0;96683;3205,32;75;77,57
"LK Donau-Ries";3514;11;128;2;133783;2626,64;62;46,34
"LK Ebersberg";4543;23;128;2;143649;3162,57;101;70,31
"LK Eichstätt";3245;9;66;2;132881;2442,03;55;41,39
"LK Erding";4858;11;71;1;138182;3515,65;78;56,45
"LK Erlangen-Höchstadt";3408;12;104;0;137262;2482,84;72;52,45
"LK Forchheim";3105;45;91;0;116203;2672,05;171;147,16
"LK Freising";5383;31;100;0;180007;2990,44;166;92,22
"LK Freyung-Grafenau";3260;12;94;4;78362;4160,18;96;122,51
"LK Fürstenfeldbruck";6736;29;113;1;219311;3071,44;160;72,96
"LK Fürth";3530;10;159;0;117853;2995,26;73;61,94
"LK Garmisch-Partenkirchen";2364;14;67;0;88424;2673,48;72;81,43
"LK Günzburg";4213;13;90;0;127027;3316,62;62;48,81
"LK Haßberge";2322;9;67;0;84384;2751,71;56;66,36
"LK Hof";3400;139;97;0;94801;3586,46;377;397,68
"LK Kelheim";3051;9;75;0;123058;2479,32;69;56,07
"LK Kitzingen";1966;36;57;0;91155;2156,77;106;116,29
"LK Kronach";2048;6;55;1;66743;3068,49;45;67,42
"LK Kulmbach";2023;13;84;0;71566;2826,76;69;96,41
"LK Landsberg a.Lech";2818;5;37;0;120302;2342,44;96;79,8
"LK Landshut";4858;27;142;0;159895;3038,24;128;80,05
"LK Lichtenfels";2053;14;54;1;66776;3074,46;98;146,76
"LK Lindau";2177;8;46;0;81981;2655,49;56;68,31
"LK Main-Spessart";3037;11;182;0;126158;2407,3;42;33,29
"LK Miesbach";2982;2;47;1;100010;2981,7;45;45
"LK Miltenberg";3889;42;100;1;128743;3020,75;224;173,99
"LK Mühldorf a.Inn";4221;18;109;0;115872;3642,81;139;119,96
"LK München";10912;21;173;4;350473;3113,51;206;58,78
"LK Neu-Ulm";4579;24;99;2;175204;2613,52;118;67,35
"LK Neuburg-Schrobenhausen";2629;0;60;0;97303;2701,87;39;40,08
"LK Neumarkt i.d.OPf.";3771;27;103;0;134573;2802,2;70;52,02
"LK Neustadt a.d.Aisch-Bad Windsheim";2424;24;56;2;101014;2399,67;110;108,9
"LK Neustadt a.d.Waldnaab";3539;22;130;0;94450;3746,96;149;157,76
"LK Nürnberger Land";4443;-2;144;0;170792;2601,41;95;55,62
"LK Oberallgäu";3520;16;49;0;156008;2256,29;88;56,41
"LK Ostallgäu";3720;14;98;1;141182;2634,9;60;42,5
"LK Passau";9196;74;259;5;192656;4773,27;312;161,95
"LK Pfaffenhofen a.d.Ilm";3640;17;143;0;128227;2838,72;55;42,89
"LK Regen";3968;25;135;1;77410;5125,95;184;237,7
"LK Regensburg";4597;28;119;4;194070;2368,73;118;60,8
"LK Rhön-Grabfeld";1978;10;62;1;79635;2483,83;68;85,39
"LK Rosenheim";10102;52;403;3;261330;3865,61;204;78,06
"LK Roth";3797;17;140;4;126749;2995,68;64;50,49
"LK Rottal-Inn";4847;39;132;1;121502;3989,23;165;135,8
"LK Schwandorf";4261;17;105;1;147872;2881,55;128;86,56
"LK Schweinfurt";3196;7;103;0;115445;2768,42;67;58,04
"LK Starnberg";3531;11;71;1;136667;2583,65;82;60
"LK Straubing-Bogen";3261;18;110;0;101120;3224,88;90;89
"LK Tirschenreuth";3521;82;198;0;72046;4887,16;253;351,16
"LK Traunstein";6991;54;186;2;177319;3942,61;208;117,3
"LK Unterallgäu";3867;13;105;3;145341;2660,64;116;79,81
"LK Weilheim-Schongau";3064;57;44;2;135478;2261,62;77;56,84
"LK Weißenburg-Gunzenhausen";2523;11;84;5;94734;2663,25;69;72,84
"LK Wunsiedel i.Fichtelgebirge";2974;31;128;2;72655;4093,32;192;264,26
"LK Würzburg";2835;23;46;1;162302;1746,74;130;80,1
"SK Amberg";812;2;8;0;42207;1923,85;28;66,34
"SK Ansbach";1175;12;29;2;41798;2811,14;81;193,79
"SK Aschaffenburg";1984;20;70;0;71002;2794,29;78;109,86
"SK Augsburg";11454;56;279;2;296582;3862;312;105,2
"SK Bamberg";1662;6;66;1;77373;2148,04;35;45,24
"SK Bayreuth";2028;18;65;0;74783;2711,85;96;128,37
"SK Coburg";1507;11;78;1;41072;3669,17;52;126,61
"SK Erlangen";2659;0;77;0;112528;2362,97;43;38,21
"SK Fürth";4634;-6;162;0;128497;3606,31;79;61,48
"SK Hof";1910;38;65;-1;45825;4168,03;130;283,69
"SK Ingolstadt";3981;6;87;0;137392;2897,55;53;38,58
"SK Kaufbeuren";1405;8;43;0;44398;3164,56;23;51,8
"SK Kempten";1526;6;32;0;69151;2206,76;37;53,51
"SK Landshut";2546;22;79;0;73411;3468,15;84;114,42
"SK Memmingen";1141;9;16;0;44100;2587,3;38;86,17
"SK München";51938;120;987;11;1484226;3499,33;713;48,04
"SK Nürnberg";22087;94;527;19;518370;4260,86;493;95,11
"SK Passau";2540;21;98;2;52803;4810,33;83;157,19
"SK Regensburg";4112;3;59;0;153094;2685,93;37;24,17
"SK Rosenheim";2754;5;51;0;63551;4333,53;47;73,96
"SK Schwabach";1488;1;90;1;40981;3630,95;19;46,36
"SK Schweinfurt";1484;8;52;0;53426;2777,67;40;74,87
"SK Straubing";1462;6;72;0;47791;3059,15;23;48,13
"SK Weiden i.d.OPf.";1809;21;61;2;42743;4232,27;86;201,2
"SK Würzburg";2808;10;89;1;127934;2194,88;77;60,19
